"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00291086","1908-11","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","3",",6","1",",6","0",",6","1",",6","1",",6","","","19081127",",,6","19081127",",,6","19081127",",,6","76",",,6,27,","76",",,6,27,","9.4",",,6,27,","12.7",",,,6","76",",,,6"
"USC00291086","1908-12","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","3",",6","3",",6","0",",6","0",",6","0",",6","","","19081217","+,,6","19081217","+,,6","19081216",",,6","0",",T,6,17,+","0",",T,6,17,+","5.8",",,6,16,","12.6",",,,6","0",",T,,6"
"USC00291086","1909-01","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","1",",6","1",",6","0",",6","0",",6","0",",6","","","19090129","+,,6","19090129","+,,6","19090113",",,6","0",",T,6,29,+","0",",T,6,29,+","2.8",",,6,13,","2.8",",,,6","0",",T,,6"
"USC00291086","1909-02","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","3",",6","2",",6","0",",6","3","1,6","3",",6","","","19090220",",1,6","19090220",",,6","19090220",",,6","76","1,,6,20,","76",",,6,20,","2.8",",,6,20,","6.6",",,,6","152",",,,6"
"USC00291086","1909-03","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","1",",6","1",",6","0",",6","","","1",",6","","","","","19090310",",,6","19090310",",,6","","","305",",,6,10,","15.5",",,6,10,","15.5",",,,6","305",",,,6"
"USC00291086","1909-04","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","0",",6","0",",6","0",",6","0",",6","0",",6","","","19090418","+,,6","19090418","+,,6","19090418","+,,6","0",",T,6,18,+","0",",T,6,18,+","0.0",",T,6,18,+","0.0",",T,,6","0",",T,,6"
"USC00291086","1909-05","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","0",",6","0",",6","0",",6","0","2,6","0","2,6","","","19090531","+,2,6","19090531","+,2,6","19090521","+,,6","0","2,,6,31,+","0","2,,6,31,+","0.0",",T,6,21,+","0.0",",T,,6","0","2,,,6"
"USC00291086","1909-06","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","0",",6","0",",6","0",",6","0",",6","0",",6","","","19090630","+,,6","19090630","+,,6","19090618",",,6","0",",,6,30,+","0",",,6,30,+","0.0",",T,6,18,","0.0",",T,,6","0",",,,6"
"USC00291086","1909-07","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","3",",6","3",",6","1",",6","","","0",",6","","","","","19090731","+,,6","19090704",",,6","","","0",",,6,31,+","25.4",",,6,04,","44.5",",,,6","0",",,,6"
"USC00291086","1909-08","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","9","2,6","8","2,6","0","2,6","","","0",",6","","","","","19090831","+,,6","19090831",",2,6","","","0",",,6,31,+","16.8","2,,6,31,","76.8","2,,,6","0",",,,6"
"USC00291086","1909-09","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","3",",6","3",",6","0",",6","","","0",",6","","","","","19090930","+,,6","19090904",",,6","","","0",",,6,30,+","23.1",",,6,04,","49.8",",,,6","0",",,,6"
"USC00291086","1909-10","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","0",",6","0",",6","0",",6","","","0",",6","","","","","19091031","+,,6","19091006","+,,6","","","0",",,6,31,+","0.0",",T,6,06,+","0.0",",T,,6","0",",,,6"
"USC00291086","1909-11","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","1",",6","1",",6","0",",6","","","1",",6","","","","","19091128",",,6","19091128",",,6","","","102",",,6,28,","10.7",",,6,28,","10.7",",,,6","102",",,,6"
"USC00291086","1909-12","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","2",",6","2",",6","0",",6","","","1",",6","","","","","19091220",",,6","19091220",",,6","","","127",",,6,20,","6.9",",,6,20,","13.3",",,,6","127",",,,6"
"USC00291086","1910-01","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","1",",6","0",",6","0",",6","","","0",",6","","","","","19100105",",,6","19100105",",,6","","","13",",,6,05,","0.8",",,6,05,","0.8",",,,6","13",",,,6"
"USC00291086","1929-06","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","0","1,6","0","1,6","0","1,6","","","","","","","","","","","19290630","+,1,6","","","","","0.0","1,,6,30,+","0.0","1,,,6","",""
"USC00291086","1929-07","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","16",",6","11",",6","0",",6","","","0",",6","","","","","19290731","+,,6","19290724",",,6","","","0",",,6,31,+","17.5",",,6,24,","83.7",",,,6","0",",,,6"
"USC00291086","1929-08","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","18",",6","12",",6","1",",6","","","0",",6","","","","","19290831","+,,6","19290826",",,6","","","0",",,6,31,+","35.1",",,6,26,","128.0",",,,6","0",",,,6"
"USC00291086","1929-09","35.3","-108.11667","2257.0","BLUEWATER LAKE, NM US","11",",6","9",",6","1",",6","","","0",",6","","","","","19290930","+,,6","19290920",",,6","","","0",",,6,30,+","25.4",",,6,20,","103.6",",,,6","0",",,,6"
