"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00030439","1959-01","55.117","109.75","465.0","TOMPA, RS","","","18",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19590106","+,,I","","","","","","","7.3",",,I,06,+","","","","","39.0",",,,I","","","","","",""
"RSM00030439","1959-02","55.117","109.75","465.0","TOMPA, RS","","","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19590216","+,,I","","","","","","","1.0",",,I,16,+","","","","","2.5",",,,I","","","","","",""
"RSM00030439","1959-03","55.117","109.75","465.0","TOMPA, RS","","","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19590303",",,I","","","","","","","1.1",",,I,03,","","","","","2.4",",,,I","","","","","",""
"RSM00030439","1959-04","55.117","109.75","465.0","TOMPA, RS","","","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19590417",",,I","","","","","","","10.6",",,I,17,","","","","","16.8",",,,I","","","","","",""
"RSM00030439","1959-05","55.117","109.75","465.0","TOMPA, RS","","","11",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19590507",",,I","","","","","","","5.8",",,I,07,","","","","","25.9",",,,I","","","","","",""
"RSM00030439","1959-06","55.117","109.75","465.0","TOMPA, RS","","","10",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19590613",",,I","","","","","","","9.1",",,I,13,","","","","","24.9",",,,I","","","","","",""
"RSM00030439","1959-07","55.117","109.75","465.0","TOMPA, RS","","","10",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19590714",",,I","","","","","","","4.3",",,I,14,","","","","","24.8",",,,I","","","","","",""
"RSM00030439","1959-08","55.117","109.75","465.0","TOMPA, RS","","","10",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","19590812",",,I","","","","","","","19.6",",,I,12,","","","","","71.7",",,,I","","","","","",""
"RSM00030439","1959-09","55.117","109.75","465.0","TOMPA, RS","","","9",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19590912",",,I","","","","","","","17.6",",,I,12,","","","","","37.6",",,,I","","","","","",""
"RSM00030439","1959-10","55.117","109.75","465.0","TOMPA, RS","","","14",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19591021",",,I","","","","","","","6.7",",,I,21,","","","","","35.1",",,,I","","","","","",""
