"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120251","1959-06","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","4",",E","2",",E","0",",E","0",",","0",",E","19590611",",,E","19590607",",,E","11.6",",E,11,","7.4",",,E,07,","13.3",",,,E","15.28",",,,E"
"SPE00120251","1959-07","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","2",",E","1",",E","1",",E","0",",","0",",E","19590701",",,E","19590719",",,E","13.6",",E,01,","43.0",",,E,19,","43.4",",,,E","18.70",",,,E"
"SPE00120251","1959-08","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","4",",E","1",",E","1",",E","0",",","0",",E","19590823",",,E","19590814",",,E","15.0",",E,23,","40.0",",,E,14,","43.0",",,,E","18.10",",,,E"
"SPE00120251","1959-09","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","9",",E","6",",E","1",",E","0",",","0",",E","19590909",",,E","19590929",",,E","12.8",",E,09,","46.6",",,E,29,","110.4",",,,E","15.73",",,,E"
"SPE00120251","1959-10","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","9",",E","6",",E","1",",E","0",",","0",",E","19591030",",,E","19591016",",,E","4.4",",E,30,","38.0",",,E,16,","88.4",",,,E","11.06",",,,E"
"SPE00120251","1959-11","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","6",",E","4",",E","0",",E","0",",","4",",E","19591109",",,E","19591130",",,E","-2.2",",E,09,","15.4",",,E,30,","37.7",",,,E","4.47",",,,E"
"SPE00120251","1959-12","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","3",",E","2",",E","0",",E","0",",","3",",E","19591215","+,,E","19591209",",,E","-0.6",",E,15,+","19.2",",,E,09,","25.0",",,,E","3.40",",,,E"
"SPE00120251","1960-01","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","6",",E","5",",E","0",",E","0",",","12",",E","19600112",",,E","19600126",",,E","-10.6",",E,12,","14.9",",,E,26,","42.6",",,,E","0.83",",,,E"
"SPE00120251","1960-02","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","10",",E","3",",E","0",",E","0",",","6",",E","19600202",",,E","19600210",",,E","-1.8",",E,02,","4.2",",,E,10,","20.4",",,,E","3.28",",,,E"
"SPE00120251","1960-03","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","13",",E","5",",E","0",",E","0",",","0",",E","19600312",",,E","19600326",",,E","3.4",",E,12,","13.0",",,E,26,","47.7",",,,E","6.55",",,,E"
"SPE00120251","1960-04","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","1",",E","0",",E","0",",E","0",",","0",",E","19600420",",,E","19600422",",,E","2.6",",E,20,","0.8",",,E,22,","0.8",",,,E","6.90",",,,E"
"SPE00120251","1960-05","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","7",",E","1",",E","1",",E","0",",","0",",E","19600501",",,E","19600517",",,E","6.4",",E,01,","31.4",",,E,17,","39.1",",,,E","12.63",",,,E"
"SPE00120251","1960-06","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","5",",E","3",",E","0",",E","0",",","0",",E","19600607",",,E","19600606",",,E","13.2",",E,07,","18.7",",,E,06,","40.2",",,,E","16.75",",,,E"
"SPE00120251","1960-07","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","5",",E","3",",E","2",",E","0",",","0",",E","19600721",",,E","19600702",",,E","14.0",",E,21,","41.0",",,E,02,","75.4",",,,E","16.77",",,,E"
"SPE00120251","1960-08","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","4",",E","3",",E","0",",E","0",",","0",",E","19600801",",,E","19600804",",,E","13.0",",E,01,","10.2",",,E,04,","24.0",",,,E","16.76",",,,E"
"SPE00120251","1960-09","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","8",",E","3",",E","1",",E","0",",","0",",E","19600917",",,E","19600901",",,E","9.4",",E,17,","28.6",",,E,01,","39.7",",,,E","13.81",",,,E"
"SPE00120251","1960-10","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","14",",E","8",",E","2",",E","0",",","0",",E","19601017",",,E","19601003",",,E","3.0",",E,17,","43.1",",,E,03,","141.8",",,,E","9.16",",,,E"
"SPE00120251","1960-11","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","5",",E","2",",E","0",",E","0",",","1",",E","19601130",",,E","19601121",",,E","0.0",",E,30,","6.0",",,E,21,","14.0",",,,E","5.49",",,,E"
"SPE00120251","1960-12","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","9",",E","5",",E","1",",E","0",",","9",",E","19601213",",,E","19601207",",,E","-3.0",",E,13,","26.3",",,E,07,","68.3",",,,E","1.44",",,,E"
"SPE00120251","1961-01","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","3",",E","1",",E","0",",E","0",",","15",",E","19610118",",,E","19610122",",,E","-4.8",",E,18,","11.7",",,E,22,","13.8",",,,E","0.46",",,,E"
"SPE00120251","1961-02","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","0",",E","0",",E","0",",E","0",",","3",",E","19610211",",,E","19610228","+,,E","-1.6",",E,11,","0.0",",,E,28,+","0.0",",,,E","3.57",",,,E"
"SPE00120251","1961-03","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","2",",E","1",",E","0",",E","0",",","0",",E","19610307","+,,E","19610319",",,E","1.8",",E,07,+","13.0",",,E,19,","14.9",",,,E","4.78",",,,E"
"SPE00120251","1961-04","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","7",",E","3",",E","0",",E","0",",","0",",E","19610427",",,E","19610413",",,E","4.8",",E,27,","15.5",",,E,13,","29.6",",,,E","9.64",",,,E"
"SPE00120251","1961-05","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","9",",E","5",",E","0",",E","0",",","0",",E","19610529",",,E","19610526",",,E","7.4",",E,29,","11.3",",,E,26,","39.3",",,,E","12.55",",,,E"
"SPE00120251","1961-06","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","4",",E","2",",E","0",",E","0",",","0",",E","19610603","+,,E","19610608",",,E","10.2",",E,03,+","7.1",",,E,08,","13.4",",,,E","15.66",",,,E"
"SPE00120251","1961-07","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","3",",E","1",",E","0",",E","0",",","0",",E","19610731",",,E","19610727",",,E","14.4",",E,31,","3.5",",,E,27,","5.2",",,,E","17.90",",,,E"
"SPE00120251","1961-08","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","4",",E","2",",E","0",",E","0",",","0",",E","19610821",",,E","19610810",",,E","13.4",",E,21,","12.9",",,E,10,","23.0",",,,E","16.82",",,,E"
"SPE00120251","1961-09","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","4",",E","4",",E","0",",E","0",",","0",",E","19610920",",,E","19610919",",,E","13.0",",E,20,","20.8",",,E,19,","43.6",",,,E","16.54",",,,E"
"SPE00120251","1961-10","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","5",",E","2",",E","0",",E","0",",","0",",E","19611030",",,E","19611005",",,E","5.0",",E,30,","14.1",",,E,05,","26.5",",,,E","10.25",",,,E"
"SPE00120251","1961-11","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","11",",E","5",",E","0",",E","0",",","0",",E","19611106",",,E","19611121",",,E","0.4",",E,06,","10.7",",,E,21,","47.4",",,,E","6.47",",,,E"
"SPE00120251","1961-12","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","4",",E","1",",E","0",",E","0",",","6",",E","19611220",",,E","19611224",",,E","-6.2",",E,20,","9.2",",,E,24,","11.4",",,,E","2.47",",,,E"
"SPE00120251","1962-01","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","6",",E","2",",E","0",",E","0",",","6",",E","19620131",",,E","19620118",",,E","-4.0",",E,31,","22.4",",,E,18,","38.5",",,,E","2.49",",,,E"
"SPE00120251","1962-02","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","5",",E","5",",E","0",",E","0",",","9",",E","19620201",",,E","19620225",",,E","-3.8",",E,01,","10.8",",,E,25,","27.3",",,,E","1.16",",,,E"
