"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00427747","1988-08","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","1",",0","","","","","","","","","19880814",",,0","19880831","+,,0","19880831","+,,0","19880802",",,0","","","-1.1",",0,14,","0",",,0,31,+","0",",,0,31,+","37.3",",,0,02,","","","","","","","","","46.5",",,,0","0",",,,0","","","","","11.25",",,,0","",""
"USC00427747","1988-09","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","","","","","","","","","19880918",",,0","19880930","+,,0","19880930","+,,0","19880912",",,0","","","-2.2",",0,18,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,12,","","","","","","","","","13.2",",,,0","0",",,,0","","","","","7.36",",,,0","",""
"USC00427747","1988-10","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","1.6",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","27",",0","0",",0","","","19881025",",,0","19881031","+,,0","19881031","+,,0","19881012",",,0","19881004","+,,0","-6.7",",0,25,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,12,","29.4",",0,04,+","","","","","153.2",",0","14.0",",,,0","0",",,,0","13.44",",0","22.83",",,,0","4.05",",,,0","",""
"USC00427747","1988-11","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","0.0","3,0","2",",0","2",",0","0",",0","4",",0","1",",0","0","1,0","23","1,0","0","2,0","3","2,0","0","2,0","","","19881130",",1,0","19881112",",,0","19881112",",,0","19881112",",,0","19881101",",2,0","-11.1","1,0,30,","76",",,0,12,","76",",,0,12,","15.2",",,0,12,","25.0","2,0,01,","","","","","392.9","2,0","17.7",",,,0","76",",,,0","3.74","3,0","11.45","2,,,0","-3.96","1,,,0","",""
"USC00427747","1988-12","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","0.0",",0","3",",0","3",",0","0",",0","","","3",",0","6",",0","31",",0","6",",0","0",",0","0",",0","","","19881229",",,0","","","19881219",",,0","19881219",",,0","19881214","+,,0","-25.0",",0,29,","","","178",",,0,19,","10.2",",,0,19,","7.2",",0,14,+","","","","","722.5",",0","24.1",",,,0","432",",,,0","-4.97",",0","2.15",",,,0","-12.09",",,,0","",""
"USC00427747","1989-01","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","1",",0","1",",0","0",",0","","","0","1,0","","","","","","","","","","","","","","","","","19890131","+,1,0","19890106",",,0","","","","","","","0","1,,0,31,+","3.0",",,0,06,","","","","","","","","","3.0",",,,0","0","1,,,0","","","","","","","",""
"USC00427747","1989-02","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","0.0",",0","1",",0","1",",0","0",",0","22",",0","1",",0","8",",0","26",",0","8",",0","0",",0","0",",0","","","19890205",",,0","19890205","+,,0","19890203",",,0","19890203",",,0","19890224",",,0","-35.0",",0,05,","203",",,0,05,+","102",",,0,03,","5.1",",,0,03,","20.6",",0,24,","","","","","615.0",",0","5.1",",,,0","102",",,,0","-3.63",",0","5.22",",,,0","-12.49",",,,0","",""
"USC00427747","1989-03","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","2","2,0","2","2,0","0","2,0","0","4,0","0","3,0","","","","","1","5,0","8","5,0","0","5,0","","","","","19890331","+,4,0","19890331","+,3,0","19890331",",2,0","19890310",",5,0","","","0","4,,0,31,+","0","3,,0,31,+","8.9","2,,0,31,","25.6","5,0,10,","","","","","","","14.7",",a,,0","0","3,,,0","","","16.92","5,,,0","","","",""
"USC00427747","1989-04","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0","5,0","6","5,0","","","","","","","","","19890405",",5,0","19890430","+,,0","19890430","+,,0","19890430","+,,0","","","-5.6","5,0,05,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","","","","","0.0",",,,0","0",",,,0","","","","","3.70","5,,,0","",""
"USC00427747","1989-05","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","15.6","3,0","3","2,0","1","2,0","0","2,0","0",",0","0",",0","0","3,0","3","3,0","0","3,0","18","3,0","2","3,0","","","19890512",",3,0","19890531","+,,0","19890531","+,,0","19890515",",2,0","19890508","+,3,0","-1.1","3,0,12,","0",",,0,31,+","0",",,0,31,+","2.5","2,,0,15,","32.8","3,0,08,+","","","","","114.6","3,0","5.9",",a,,0","0",",,,0","14.80","3,0","24.14","3,,,0","5.45","3,,,0","",""
"USC00427747","1989-06","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","43.8","3,0","3",",0","3",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","27","2,0","6","2,0","","","19890621",",2,0","19890630","+,,0","19890630","+,,0","19890610","+,,0","19890615",",2,0","3.3","2,0,21,","0",",,0,30,+","0",",,0,30,+","11.4",",,0,10,+","38.3","2,0,15,","","","","","28.3","2,0","26.4",",,,0","0",",,,0","18.93","3,0","28.05","2,,,0","9.82","2,,,0","",""
"USC00427747","1989-07","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","233.2","2,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","30","1,0","30","1,0","","","19890701",",2,0","19890731","+,,0","19890731","+,,0","19890708",",,0","19890707","+,1,0","10.0","2,0,01,","0",",,0,31,+","0",",,0,31,+","1.3",",,0,08,","40.0","1,0,07,+","","","0.0","0","0.0","1,0","1.3",",,,0","0",",,,0","26.38","2,0","36.33","1,,,0","16.43","2,,,0","",""
"USC00427747","1989-08","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","161.5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","19890824",",,0","19890831","+,,0","19890831","+,,0","19890808",",,0","19890807",",,0","6.1",",0,24,","0",",,0,31,+","0",",,0,31,+","13.0",",,0,08,","36.7",",0,07,","","","7.0","0","7.0",",0","22.4",",,,0","0",",,,0","23.32",",0","32.25",",,,0","14.39",",,,0","",""
"USC00427747","1989-09","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","38.2","1,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","27","1,0","4","1,0","","","19890913",",1,0","19890930","+,,0","19890930","+,,0","19890919",",,0","19890905",",1,0","1.7","1,0,13,","0",",,0,30,+","0",",,0,30,+","15.7",",,0,19,","34.4","1,0,05,","","","55.4","0","48.4","1,0","15.7",",,,0","0",",,,0","17.98","1,0","27.74","1,,,0","8.22","1,,,0","",""
"USC00427747","1989-10","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","0.6","2,0","2","2,0","1","2,0","0","2,0","0",",0","0",",0","0","2,0","13","2,0","0","1,0","13","1,0","0","1,0","","","19891030","+,2,0","19891031","+,,0","19891031","+,,0","19891025",",2,0","19891011",",1,0","-6.7","2,0,30,+","0",",,0,31,+","0",",,0,31,+","16.5","2,,0,25,","29.4","1,0,11,","","","290.0","0","234.6","1,0","18.3",",a,,0","0",",,,0","10.29","2,0","19.72","1,,,0","0.85","2,,,0","5334","1,,,0"
"USC00427747","1989-11","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","0.0",",0","1",",0","0",",0","0",",0","0","2,0","0",",0","0",",0","30",",0","0",",0","1",",0","0",",0","","","19891129",",,0","19891130","+,2,0","19891127",",,0","19891127",",,0","19891113",",,0","-14.4",",0,29,","0","2,,0,30,+","13",",,0,27,","0.3",",,0,27,","22.8",",0,13,","","","773.6","0","483.6",",0","0.3",",,,0","13",",,,0","2.21",",0","10.96",",,,0","-6.54",",,,0","",""
"USC00427747","1989-12","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3","5,0","0","5,0","0","5,0","","","","","19891231","+,,0","19891231","+,,0","19891211","+,,0","19891218",",5,0","","","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,11,+","11.1","5,0,18,","","","","","","","0.0",",T,,0","0",",,,0","","","3.76","5,,,0","","","",""
"USC00427747","1990-01","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19900131","+,,0","19900131","+,,0","19900113",",,0","","","","","0",",,0,31,+","0",",,0,31,+","11.4",",,0,13,","","","","","","","","","12.7",",,,0","0",",,,0","","","","","","","",""
"USC00427747","1990-02","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","0.0","4,0","4","2,0","3","2,0","0","2,0","18","4,0","5","1,0","8","4,0","24","4,0","8","4,0","0","4,0","0","4,0","","","19900215",",4,0","19900219",",4,0","19900219",",1,0","19900201",",2,0","19900213",",4,0","-21.7","4,0,15,","178","4,,0,19,","152","1,,0,19,","4.6","2,,0,01,","12.2","4,0,13,","","","","","554.3","4,0","21.6",",a,,0","406","1,,,0","-4.76","4,0","3.24","4,,,0","-12.76","4,,,0","",""
"USC00427747","1990-03","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","0.0","1,0","5",",0","4",",0","0",",0","2",",0","1",",0","0","1,0","17","1,0","1",",0","1",",0","0",",0","","","19900313",",1,0","19900314","+,,0","19900313",",,0","19900312",",,0","19900327",",,0","-9.4","1,0,13,","25",",,0,14,+","25",",,0,13,","9.7",",,0,12,","22.8",",0,27,","83.9","5,,,0","","","352.1",",0","37.4",",,,0","25",",,,0","6.59","1,0","13.44",",,,0","-0.27","1,,,0","4834",",,,0"
"USC00427747","1990-04","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","0.0","3,0","6",",0","3",",0","0",",0","0",",0","0",",0","0","2,0","3","2,0","0","3,0","10","3,0","0","3,0","","","19900401",",2,0","19900430","+,,0","19900430","+,,0","19900424",",,0","19900416",",3,0","-0.6","2,0,01,","0",",,0,30,+","0",",,0,30,+","17.5",",,0,24,","28.9","3,0,16,","160.6","2,,,0","","","188.4","3,0","32.1",",,,0","0",",,,0","11.36","3,0","19.09","3,,,0","3.63","2,,,0","5593","2,,,0"
"USC00427747","1990-05","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","8.9","1,0","3",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","3","1,0","0","1,0","18","1,0","0","1,0","","","19900510","+,1,0","19900531","+,,0","19900531","+,,0","19900529",",,0","19900524","+,1,0","-1.1","1,0,10,+","0",",,0,31,+","0",",,0,31,+","1.8",",,0,29,","28.9","1,0,24,+","343.4","1,,,0","","","130.1","1,0","2.6",",,,0","0",",,,0","14.29","1,0","22.32","1,,,0","6.27","1,,,0","8252","1,,,0"
"USC00427747","1990-06","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","115.5","1,0","4",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","28","1,0","15","1,0","","","19900601",",1,0","19900630","+,,0","19900630","+,,0","19900601",",,0","19900630","+,1,0","0.0","1,0,01,","0",",,0,30,+","0",",,0,30,+","6.4",",,0,01,","38.9","1,0,30,+","407.9","2,,,0","","","23.3","1,0","18.0",",,,0","0",",,,0","21.51","1,0","31.99","1,,,0","11.03","1,,,0","6377","1,,,0"
"USC00427747","1990-07","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","215.2","4,0","3",",0","1",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","27","4,0","24","4,0","","","19900727",",4,0","19900731","+,,0","19900731","+,,0","19900719",",,0","19900702",",4,0","12.2","4,0,27,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,19,","40.0","4,0,02,","465.5","4,,,0","0.0","0","0.0","4,0","19.6",",,,0","0",",,,0","26.30","4,0","35.13","4,,,0","17.48","4,,,0","6584","4,,,0"
"USC00427747","1990-08","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19900831","+,,0","19900831","+,,0","19900817",",,0","","","","","0",",,0,31,+","0",",,0,31,+","11.4",",,0,17,","","","","","","","","","14.7",",,,0","0",",,,0","","","","","","","",""
"USC00427747","1990-09","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19900930","+,,0","19900930","+,,0","19900904",",,0","","","","","0",",,0,30,+","0",",,0,30,+","8.9",",,0,04,","","","","","","","","","14.8",",,,0","0",",,,0","","","","","","","",""
"USC00427747","1990-10","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","19901031","+,,0","19901031","+,,0","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","21.0","4,a,,0","0",",,,0","","","","","","","",""
"USC00427747","1990-11","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","3",",0","3",",0","0",",0","4",",0","1",",0","","","","","","","","","","","","","","","19901127",",,0","19901127",",,0","19901127","+,,0","","","","","152",",,0,27,","152",",,0,27,","2.5",",,0,27,+","","","","","","","","","7.5",",,,0","152",",,,0","","","","","","","",""
"USC00427747","1990-12","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","2",",0","1",",0","0",",0","","","2",",0","","","","","","","","","","","","","","","","","19901220","+,,0","19901213",",,0","","","","","","","51",",,0,20,+","3.8",",,0,13,","","","","","","","","","5.3",",,,0","102",",,,0","","","","","","","",""
"USC00427747","1991-01","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","1",",0","1",",0","0",",0","","","1","1,0","","","","","","","","","","","","","","","","","19910104",",1,0","19910104",",,0","","","","","","","102","1,,0,04,","7.9",",,0,04,","","","","","","","","","7.9",",,,0","102","1,,,0","","","","","","","",""
"USC00427747","1991-02","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","0.0","5,0","1",",0","0",",0","0",",0","11",",0","0",",0","3","5,0","23","5,0","1","5,0","0","5,0","0","5,0","","","19910202",",5,0","19910205","+,,0","19910228","+,,0","19910218",",,0","19910225",",5,0","-21.1","5,0,02,","51",",,0,05,+","0",",,0,28,+","0.3",",,0,18,","18.9","5,0,25,","","","","","427.3","5,0","0.3",",,,0","0",",,,0","-0.25","5,0","7.84","5,,,0","-8.33","5,,,0","",""
"USC00427747","1991-03","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19910331","+,,0","19910331","+,,0","19910321",",,0","","","","","0",",,0,31,+","0",",,0,31,+","2.5",",,0,21,","","","","","","","","","2.5",",,,0","0",",,,0","","","","","","","",""
"USC00427747","1991-04","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","4",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19910430","+,,0","19910430","+,,0","19910426",",,0","","","","","0",",,0,30,+","0",",,0,30,+","3.3",",,0,26,","","","","","","","","","8.1",",,,0","0",",,,0","","","","","","","",""
"USC00427747","1991-05","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","19910531","+,,0","19910531","+,,0","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","51.9",",a,,0","0",",,,0","","","","","","","",""
"USC00427747","1991-06","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","1","3,0","0","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","19910630","+,,0","19910630","+,,0","19910604",",3,0","","","","","0",",,0,30,+","0",",,0,30,+","0.5","3,,0,04,","","","","","","","","","10.7",",a,,0","0",",,,0","","","","","","","",""
"USC00427747","1991-07","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","2","3,0","2","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","19910731","+,,0","19910731","+,,0","19910711",",3,0","","","","","0",",,0,31,+","0",",,0,31,+","5.1","3,,0,11,","","","","","","","","","13.5",",a,,0","0",",,,0","","","","","","","",""
"USC00427747","1991-08","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","19910831","+,,0","19910831","+,,0","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","10.1",",a,,0","0",",,,0","","","","","","","",""
"USC00427747","1991-09","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","19910930","+,,0","19910930","+,,0","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","32.7",",a,,0","0",",,,0","","","","","","","",""
"USC00427747","1991-10","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","1","3,0","1","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","19911031","+,,0","19911031","+,,0","19911024",",3,0","","","","","0",",,0,31,+","0",",,0,31,+","3.0","3,,0,24,","","","","","","","","","26.4",",a,,0","0",",,,0","","","","","","","",""
"USC00427747","1991-11","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","3","3,0","2","3,0","0","3,0","","","0","3,0","","","","","","","","","","","","","","","","","19911130","+,3,0","19911115",",3,0","","","","","","","0","3,,0,30,+","8.6","3,,0,15,","","","","","","","","","17.7",",a,,0","0","3,,,0","","","","","","","",""
"USC00427747","1991-12","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","2","3,0","1","3,0","0","3,0","8","5,0","2",",0","","","","","","","","","","","","","","","19911230","+,5,0","19911220",",,0","19911220",",3,0","","","","","127","5,,0,30,+","76",",,0,20,","6.4","3,,0,20,","","","","","","","","","8.2",",a,,0","165",",a,,0","","","","","","","",""
"USC00427747","1992-01","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","1","3,0","0","3,0","0","3,0","16",",0","2",",0","","","","","","","","","","","","","","","19920107",",,0","19920106",",,0","19920107",",3,0","","","","","102",",,0,07,","38",",,0,06,","1.8","3,,0,07,","","","","","","","","","4.6",",a,,0","63",",,,0","","","","","","","",""
"USC00427747","1992-02","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","1","3,0","1","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","19920229","+,,0","19920229","+,,0","19920214",",3,0","","","","","0",",,0,29,+","0",",,0,29,+","3.3","3,,0,14,","","","","","","","","","4.6",",a,,0","0",",,,0","","","","","","","",""
"USC00427747","1992-03","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","0.0","3,0","7","3,0","6","3,0","1","3,0","0",",0","0",",0","0","3,0","14","3,0","0","3,0","0","3,0","0","3,0","","","19920324","+,3,0","19920331","+,,0","19920331","+,,0","19920309",",3,0","19920315","+,3,0","-2.2","3,0,24,+","0",",,0,31,+","0",",,0,31,+","25.9","3,,0,09,","18.3","3,0,15,+","64.6","3,,,0","","","316.5","3,0","57.7",",a,,0","0",",,,0","7.03","3,0","13.55","3,,,0","0.51","3,,,0","",""
"USC00427747","1992-04","38.73333","-113.21667","1378.9","SEVIER DRY LAKE, UT US","","","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19920430","+,,0","19920430","+,,0","19920401",",,0","","","","","0",",,0,30,+","0",",,0,30,+","2.0",",,0,01,","","","","","","","","","2.0",",,,0","0",",,,0","","","","","","","",""
