"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00156679","1927-04","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","14",",6","12",",6","1",",6","","","","","","","","","","","","","","","","","19270401",",,6","","","","","","","38.1",",,6,01,","","","168.0",",,,6","","","",""
"USC00156679","1927-05","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","14",",6","13",",6","3",",6","","","","","","","","","","","","","","","","","19270525",",,6","","","","","","","30.0",",,6,25,","","","191.8",",,,6","","","",""
"USC00156679","1927-06","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","11",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","19270614",",,6","","","","","","","30.5",",,6,14,","","","122.9",",,,6","","","",""
"USC00156679","1927-07","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","19270715",",,6","","","","","","","26.7",",,6,15,","","","94.2",",,,6","","","",""
"USC00156679","1927-08","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","19270814",",,6","","","","","","","12.7",",,6,14,","","","44.7",",,,6","","","",""
"USC00156679","1927-09","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","19270919",",,6","","","","","","","15.2",",,6,19,","","","31.7",",,,6","","","",""
"USC00156679","1927-10","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","19271013",",,6","","","","","","","26.7",",,6,13,","","","54.2",",,,6","","","",""
"USC00156679","1927-11","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","19271117",",,6","","","","","","","75.4",",,6,17,","","","135.1",",,,6","","","",""
"USC00156679","1927-12","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","7",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","19271212",",,6","","","","","","","22.1",",,6,12,","","","86.1",",,,6","","","",""
"USC00156679","1928-01","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","19280119",",,6","","","","","","","6.4",",,6,19,","","","22.8",",,,6","","","",""
"USC00156679","1928-02","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","10",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","19280223",",,6","","","","","","","14.2",",,6,23,","","","54.6",",,,6","","","",""
"USC00156679","1928-03","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","19280314",",,6","","","","","","","23.9",",,6,14,","","","60.5",",,,6","","","",""
"USC00156679","1928-04","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","12",",6","12",",6","0",",6","","","","","","","","","","","","","","","","","19280427",",,6","","","","","","","21.8",",,6,27,","","","93.4",",,,6","","","",""
"USC00156679","1928-05","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","19280526",",,6","","","","","","","29.2",",,6,26,","","","68.6",",,,6","","","",""
"USC00156679","1928-06","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","17",",6","16",",6","4",",6","","","","","","","","","","","","","","","","","19280629",",,6","","","","","","","77.2",",,6,29,","","","291.2",",,,6","","","",""
"USC00156679","1928-07","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","8",",6","3",",6","","","","","","","","","","","","","","","","","19280713",",,6","","","","","","","41.4",",,6,13,","","","176.5",",,,6","","","",""
"USC00156679","1928-08","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","13",",6","13",",6","2",",6","","","","","","","","","","","","","","","","","19280819",",,6","","","","","","","37.3",",,6,19,","","","156.1",",,,6","","","",""
"USC00156679","1928-09","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","19280930","+,,6","","","","","","","0.0",",,6,30,+","","","0.0",",,,6","","","",""
"USC00156679","1928-10","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","19281018",",,6","","","","","","","28.4",",,6,18,","","","72.8",",,,6","","","",""
"USC00156679","1928-11","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","10",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","19281130",",,6","","","","","","","41.4",",,6,30,","","","123.0",",,,6","","","",""
"USC00156679","1928-12","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","19281205",",,6","","","","","","","14.7",",,6,05,","","","34.2",",,,6","","","",""
"USC00156679","1929-01","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","19290119",",,6","","","","","","","29.2",",,6,19,","","","81.0",",,,6","","","",""
"USC00156679","1929-02","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","7",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","19290221",",,6","","","","","","","34.3",",,6,21,","","","96.3",",,,6","","","",""
"USC00156679","1929-03","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","19290323",",,6","","","","","","","47.0",",,6,23,","","","149.6",",,,6","","","",""
"USC00156679","1929-04","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","19290428",",,6","","","","","","","20.3",",,6,28,","","","61.4",",,,6","","","",""
"USC00156679","1929-05","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","11",",6","11",",6","3",",6","","","","","","","","","","","","","","","","","19290503",",,6","","","","","","","47.0",",,6,03,","","","180.9",",,,6","","","",""
"USC00156679","1929-06","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","19290609",",,6","","","","","","","13.7",",,6,09,","","","63.8",",,,6","","","",""
"USC00156679","1929-07","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","9",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","19290701",",,6","","","","","","","31.8",",,6,01,","","","93.8",",,,6","","","",""
"USC00156679","1929-08","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","19290812",",,6","","","","","","","30.5",",,6,12,","","","76.9",",,,6","","","",""
"USC00156679","1929-09","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","11",",6","11",",6","1",",6","","","","","","","","","","","","","","","","","19290909",",,6","","","","","","","44.5",",,6,09,","","","142.6",",,,6","","","",""
"USC00156679","1929-10","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","19291030",",,6","","","","","","","33.0",",,6,30,","","","89.8",",,,6","","","",""
"USC00156679","1929-11","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","9",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","19291117",",,6","","","","","","","20.8",",,6,17,","","","85.4",",,,6","","","",""
"USC00156679","1929-12","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","19291228",",,6","","","","","","","14.0",",,6,28,","","","48.0",",,,6","","","",""
"USC00156679","1930-01","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","10",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","19300103",",,6","","","","","","","12.7",",,6,03,","","","53.2",",,,6","","","",""
"USC00156679","1930-02","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","19300205",",,6","","","","","","","15.7",",,6,05,","","","59.2",",,,6","","","",""
"USC00156679","1930-03","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","12",",6","11",",6","0",",6","","","","","","","","","","","","","","","","","19300302",",,6","","","","","","","12.2",",,6,02,","","","65.5",",,,6","","","",""
"USC00156679","1930-04","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","19300403",",,6","","","","","","","14.5",",,6,03,","","","24.1",",,,6","","","",""
"USC00156679","1930-05","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","11",",6","11",",6","0",",6","","","","","","","","","","","","","","","","","19300519",",,6","","","","","","","16.8",",,6,19,","","","64.7",",,,6","","","",""
"USC00156679","1930-06","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","19300607",",,6","","","","","","","18.3",",,6,07,","","","37.4",",,,6","","","",""
"USC00156679","1930-07","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","19300727",",,6","","","","","","","12.2",",,6,27,","","","24.9",",,,6","","","",""
"USC00156679","1930-08","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","19300815",",,6","","","","","","","11.7",",,6,15,","","","31.1",",,,6","","","",""
"USC00156679","1930-09","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","19300925",",,6","","","","","","","17.8",",,6,25,","","","33.4",",,,6","","","",""
"USC00156679","1930-10","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","19301028",",,6","","","","","","","6.4",",,6,28,","","","21.9",",,,6","","","",""
"USC00156679","1930-11","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","6",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","19301126",",,6","19301113","+,,6","","","","","20",",,6,26,","6.1",",,6,13,+","","","21.3",",,,6","33",",,,6","",""
"USC00156679","1930-12","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","19301206",",,6","","","","","","","9.7",",,6,06,","","","29.7",",,,6","","","",""
"USC00156679","1931-01","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","19310106",",,6","","","","","","","17.8",",,6,06,","","","42.9",",,,6","","","",""
"USC00156679","1931-02","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","9",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","19310209",",,6","","","","","","","24.1",",,6,09,","","","46.9",",,,6","","","",""
"USC00156679","1931-03","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","13",",6","12",",6","2",",6","","","","","","","","","","","","","","","","","19310328",",,6","","","","","","","30.7",",,6,28,","","","129.7",",,,6","","","",""
"USC00156679","1931-04","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","19310422",",,6","","","","","","","50.8",",,6,22,","","","114.2",",,,6","","","",""
"USC00156679","1931-05","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","14",",6","12",",6","0",",6","","","","","","","","","","","","","","","","","19310509",",,6","","","","","","","18.8",",,6,09,","","","84.0",",,,6","","","",""
"USC00156679","1931-06","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","10",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","19310624",",,6","","","","","","","21.6",",,6,24,","","","79.1",",,,6","","","",""
"USC00156679","1931-07","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","9",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","19310719",",,6","","","","","","","24.1",",,6,19,","","","104.5",",,,6","","","",""
"USC00156679","1931-08","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","14",",6","9",",6","4",",6","","","","","","","","","","","","","","","","","19310813",",,6","","","","","","","35.6",",,6,13,","","","188.8",",,,6","","","",""
"USC00156679","1931-09","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","19310903",",,6","","","","","","","35.3",",,6,03,","","","60.7",",,,6","","","",""
"USC00156679","1931-10","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","19311009",",,6","","","","","","","14.7",",,6,09,","","","72.1",",,,6","","","",""
"USC00156679","1931-11","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","9",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","19311130",",,6","","","","","","","30.5",",,6,30,","","","65.5",",,,6","","","",""
"USC00156679","1931-12","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","11",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","19311209",",,6","","","","","","","27.9",",,6,09,","","","93.6",",,,6","","","",""
"USC00156679","1932-01","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","13",",6","13",",6","2",",6","","","","","","","","","","","","","","","","","19320129",",,6","","","","","","","47.8",",,6,29,","","","182.1",",,,6","","","",""
"USC00156679","1932-02","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","19320212",",,6","","","","","","","25.1",",,6,12,","","","84.3",",,,6","","","",""
"USC00156679","1932-03","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","10",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","19320328",",,6","","","","","","","48.0",",,6,28,","","","148.9",",,,6","","","",""
"USC00156679","1932-04","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","12",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","19320425",",,6","","","","","","","33.5",",,6,25,","","","104.1",",,,6","","","",""
"USC00156679","1932-05","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","19320528",",,6","","","","","","","15.7",",,6,28,","","","53.1",",,,6","","","",""
"USC00156679","1932-06","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","19320628",",,6","","","","","","","47.0",",,6,28,","","","112.5",",,,6","","","",""
"USC00156679","1932-07","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","10",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","19320706",",,6","","","","","","","68.6",",,6,06,","","","135.6",",,,6","","","",""
"USC00156679","1932-08","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","8",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","19320803",",,6","","","","","","","91.4",",,6,03,","","","192.6",",,,6","","","",""
"USC00156679","1932-10","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","19321017",",,6","","","","","","","29.5",",,6,17,","","","68.5",",,,6","","","",""
"USC00156679","1932-11","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","19321101",",,6","","","","","","","25.4",",,6,01,","","","69.0",",,,6","","","",""
"USC00156679","1932-12","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","11",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","19321231",",,6","","","","","","","23.9",",,6,31,","","","68.1",",,,6","","","",""
"USC00156679","1933-01","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","15",",6","14",",6","0",",6","","","","","","","","","","","","","","","","","19330122",",,6","","","","","","","24.6",",,6,22,","","","129.3",",,,6","","","",""
"USC00156679","1933-02","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","10",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","19330220",",,6","","","","","","","39.6",",,6,20,","","","136.9",",,,6","","","",""
"USC00156679","1933-03","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","11",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","19330315",",,6","","","","","","","29.2",",,6,15,","","","103.1",",,,6","","","",""
"USC00156679","1933-04","37.66667","-83.95","192.0","RAVENNA LOCK 12, KY US","14",",6","12",",6","0",",6","","","","","","","","","","","","","","","","","19330425",",,6","","","","","","","14.0",",,6,25,","","","92.2",",,,6","","","",""
