"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00029551","1936-01","56.217","87.75","140.0","MARIINSK, RS","15",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19360102",",,I","","","","","","","2.1",",,I,02,","","","13.3",",,,I","","","","","",""
"RSM00029551","1936-02","56.217","87.75","140.0","MARIINSK, RS","6",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19360201",",,I","","","","","","","7.7",",,I,01,","","","13.3",",,,I","","","","","",""
"RSM00029551","1936-03","56.217","87.75","140.0","MARIINSK, RS","9",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19360320",",,I","","","","","","","1.5",",,I,20,","","","7.4",",,,I","","","","","",""
"RSM00029551","1936-04","56.217","87.75","140.0","MARIINSK, RS","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19360427",",,I","","","","","","","5.6",",,I,27,","","","20.5",",,,I","","","","","",""
"RSM00029551","1936-05","56.217","87.75","140.0","MARIINSK, RS","11",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19360518",",,I","","","","","","","20.5",",,I,18,","","","45.2",",,,I","","","","","",""
"RSM00029551","1936-06","56.217","87.75","140.0","MARIINSK, RS","13",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19360601",",,I","","","","","","","14.5",",,I,01,","","","51.8",",,,I","","","","","",""
"RSM00029551","1936-07","56.217","87.75","140.0","MARIINSK, RS","12",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19360715",",,I","","","","","","","13.2",",,I,15,","","","40.9",",,,I","","","","","",""
"RSM00029551","1936-08","56.217","87.75","140.0","MARIINSK, RS","13",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","19360829",",,I","","","","","","","16.2",",,I,29,","","","59.6",",,,I","","","","","",""
"RSM00029551","1936-09","56.217","87.75","140.0","MARIINSK, RS","14",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19360917",",,I","","","","","","","18.5",",,I,17,","","","43.8",",,,I","","","","","",""
"RSM00029551","1936-10","56.217","87.75","140.0","MARIINSK, RS","7",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19361014",",,I","","","","","","","8.9",",,I,14,","","","15.1",",,,I","","","","","",""
"RSM00029551","1936-11","56.217","87.75","140.0","MARIINSK, RS","22",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19361112",",,I","","","","","","","14.3",",,I,12,","","","66.1",",,,I","","","","","",""
"RSM00029551","1936-12","56.217","87.75","140.0","MARIINSK, RS","18",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19361205",",,I","","","","","","","3.0",",,I,05,","","","23.0",",,,I","","","","","",""
"RSM00029551","1937-01","56.217","87.75","140.0","MARIINSK, RS","16",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19370105",",,I","","","","","","","3.7",",,I,05,","","","17.2",",,,I","","","","","",""
"RSM00029551","1937-02","56.217","87.75","140.0","MARIINSK, RS","10",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19370214",",,I","","","","","","","3.6",",,I,14,","","","13.7",",,,I","","","","","",""
"RSM00029551","1937-03","56.217","87.75","140.0","MARIINSK, RS","10",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19370329",",,I","","","","","","","6.7",",,I,29,","","","17.1",",,,I","","","","","",""
"RSM00029551","1937-04","56.217","87.75","140.0","MARIINSK, RS","11",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19370430",",,I","","","","","","","2.7",",,I,30,","","","11.8",",,,I","","","","","",""
"RSM00029551","1937-05","56.217","87.75","140.0","MARIINSK, RS","14",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19370506",",,I","","","","","","","9.2",",,I,06,","","","22.6",",,,I","","","","","",""
"RSM00029551","1937-06","56.217","87.75","140.0","MARIINSK, RS","13",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19370627",",,I","","","","","","","11.9",",,I,27,","","","36.1",",,,I","","","","","",""
"RSM00029551","1937-07","56.217","87.75","140.0","MARIINSK, RS","14",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19370726",",,I","","","","","","","10.5",",,I,26,","","","52.3",",,,I","","","","","",""
"RSM00029551","1937-08","56.217","87.75","140.0","MARIINSK, RS","13",",I","8",",I","1",",I","","","","","","","","","","","","","","","","","19370806",",,I","","","","","","","36.4",",,I,06,","","","83.1",",,,I","","","","","",""
"RSM00029551","1937-09","56.217","87.75","140.0","MARIINSK, RS","14",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19370914",",,I","","","","","","","16.2",",,I,14,","","","65.6",",,,I","","","","","",""
"RSM00029551","1937-10","56.217","87.75","140.0","MARIINSK, RS","13",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19371011",",,I","","","","","","","17.3",",,I,11,","","","58.9",",,,I","","","","","",""
"RSM00029551","1937-11","56.217","87.75","140.0","MARIINSK, RS","18",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19371127",",,I","","","","","","","6.9",",,I,27,","","","37.5",",,,I","","","","","",""
"RSM00029551","1937-12","56.217","87.75","140.0","MARIINSK, RS","15",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19371211",",,I","","","","","","","3.5",",,I,11,","","","24.1",",,,I","","","","","",""
"RSM00029551","1938-01","56.217","87.75","140.0","MARIINSK, RS","9",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19380131",",,I","","","","","","","1.3",",,I,31,","","","6.6",",,,I","","","","","",""
"RSM00029551","1938-02","56.217","87.75","140.0","MARIINSK, RS","9",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19380211",",,I","","","","","","","3.9",",,I,11,","","","11.8",",,,I","","","","","",""
"RSM00029551","1938-03","56.217","87.75","140.0","MARIINSK, RS","11",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19380316",",,I","","","","","","","2.4",",,I,16,","","","11.7",",,,I","","","","","",""
"RSM00029551","1938-04","56.217","87.75","140.0","MARIINSK, RS","7",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19380427",",,I","","","","","","","4.3",",,I,27,","","","14.1",",,,I","","","","","",""
"RSM00029551","1938-05","56.217","87.75","140.0","MARIINSK, RS","12",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19380520",",,I","","","","","","","7.5",",,I,20,","","","45.2",",,,I","","","","","",""
"RSM00029551","1938-06","56.217","87.75","140.0","MARIINSK, RS","11",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19380603",",,I","","","","","","","17.0",",,I,03,","","","54.4",",,,I","","","","","",""
