"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MXN00021128","1954-11","20.0167","-97.4833","502.9","EL ROSARIO CFE, MX","10",",m","6",",m","2",",m","","","","","","","19541104",",,m","","","58.4",",,m,04,","","","138.5",",,,m","",""
"MXN00021128","1954-12","20.0167","-97.4833","502.9","EL ROSARIO CFE, MX","6",",m","6",",m","2",",m","","","","","","","19541228",",,m","","","39.9",",,m,28,","","","106.6",",,,m","",""
"MXN00021128","1955-01","20.0167","-97.4833","502.9","EL ROSARIO CFE, MX","13",",m","7",",m","1",",m","","","","","","","19550110",",,m","","","74.9",",,m,10,","","","144.2",",,,m","",""
"MXN00021128","1955-02","20.0167","-97.4833","502.9","EL ROSARIO CFE, MX","11",",m","9",",m","3",",m","","","","","","","19550224",",,m","","","75.9",",,m,24,","","","172.3",",,,m","",""
"MXN00021128","1955-03","20.0167","-97.4833","502.9","EL ROSARIO CFE, MX","9",",m","5",",m","4",",m","","","","","","","19550321","+,,m","","","79.0",",,m,21,+","","","268.4",",,,m","",""
"MXN00021128","1955-04","20.0167","-97.4833","502.9","EL ROSARIO CFE, MX","8",",m","8",",m","1",",m","","","","","","","19550401",",,m","","","77.5",",,m,01,","","","136.6",",,,m","",""
"MXN00021128","1955-05","20.0167","-97.4833","502.9","EL ROSARIO CFE, MX","7",",m","3",",m","1",",m","","","","","","","19550512",",,m","","","31.0",",,m,12,","","","57.3",",,,m","",""
"MXN00021128","1955-06","20.0167","-97.4833","502.9","EL ROSARIO CFE, MX","11",",m","8",",m","2",",m","","","","","","","19550626",",,m","","","42.4",",,m,26,","","","140.8",",,,m","",""
"MXN00021128","1955-07","20.0167","-97.4833","502.9","EL ROSARIO CFE, MX","30",",m","26",",m","17",",m","","","","","","","19550727",",,m","","","141.5",",,m,27,","","","1062.1",",,,m","",""
"MXN00021128","1955-08","20.0167","-97.4833","502.9","EL ROSARIO CFE, MX","20",",m","17",",m","7",",m","","","","","","","19550829",",,m","","","122.4",",,m,29,","","","473.3",",,,m","",""
"MXN00021128","1955-09","20.0167","-97.4833","502.9","EL ROSARIO CFE, MX","26",",m","24",",m","15",",m","","","","","","","19550929",",,m","","","269.0",",,m,29,","","","1482.9",",,,m","",""
