"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KZ000028957","1966-01","52.683","62.6","208.0","TOBOL, KZ","","","11",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19660103",",,I","","","","","","","5.6",",,I,03,","","","","","25.9",",,,I","","","","","",""
"KZ000028957","1966-02","52.683","62.6","208.0","TOBOL, KZ","","","20",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19660204",",,I","","","","","","","9.0",",,I,04,","","","","","53.6",",,,I","","","","","",""
"KZ000028957","1966-03","52.683","62.6","208.0","TOBOL, KZ","","","13",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19660309",",,I","","","","","","","3.1",",,I,09,","","","","","14.7",",,,I","","","","","",""
"KZ000028957","1966-04","52.683","62.6","208.0","TOBOL, KZ","","","8","1,I","2","1,I","0","1,I","","","","","","","","","","","","","","","","","19660423",",1,I","","","","","","","11.7","1,,I,23,","","","","","20.1","1,,,I","","","","","",""
"KZ000028957","1966-05","52.683","62.6","208.0","TOBOL, KZ","","","12",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19660505",",,I","","","","","","","11.9",",,I,05,","","","","","37.3",",,,I","","","","","",""
"KZ000028957","1966-06","52.683","62.6","208.0","TOBOL, KZ","","","14",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19660624",",,I","","","","","","","8.9",",,I,24,","","","","","35.8",",,,I","","","","","",""
"KZ000028957","1966-07","52.683","62.6","208.0","TOBOL, KZ","","","13",",I","9",",I","2",",I","","","","","","","","","","","","","","","","","19660715",",,I","","","","","","","50.4",",,I,15,","","","","","153.6",",,,I","","","","","",""
"KZ000028957","1966-08","52.683","62.6","208.0","TOBOL, KZ","","","5",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19660806",",,I","","","","","","","1.6",",,I,06,","","","","","2.9",",,,I","","","","","",""
"KZ000028957","1966-09","52.683","62.6","208.0","TOBOL, KZ","","","6",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19660930",",,I","","","","","","","4.4",",,I,30,","","","","","16.1",",,,I","","","","","",""
"KZ000028957","1966-10","52.683","62.6","208.0","TOBOL, KZ","","","11",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19661016",",,I","","","","","","","22.4",",,I,16,","","","","","50.6",",,,I","","","","","",""
"KZ000028957","1966-11","52.683","62.6","208.0","TOBOL, KZ","","","8",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19661129",",,I","","","","","","","3.0",",,I,29,","","","","","10.5",",,,I","","","","","",""
"KZ000028957","1966-12","52.683","62.6","208.0","TOBOL, KZ","","","9",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19661206",",,I","","","","","","","3.3",",,I,06,","","","","","10.7",",,,I","","","","","",""
"KZ000028957","1967-01","52.683","62.6","208.0","TOBOL, KZ","","","7",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19670116",",,I","","","","","","","3.3",",,I,16,","","","","","9.1",",,,I","","","","","",""
"KZ000028957","1967-02","52.683","62.6","208.0","TOBOL, KZ","","","4",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19670217",",,I","","","","","","","1.1",",,I,17,","","","","","2.2",",,,I","","","","","",""
"KZ000028957","1967-03","52.683","62.6","208.0","TOBOL, KZ","","","9",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19670318",",,I","","","","","","","21.4",",,I,18,","","","","","31.3",",,,I","","","","","",""
"KZ000028957","1967-04","52.683","62.6","208.0","TOBOL, KZ","","","2",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19670415",",,I","","","","","","","1.1",",,I,15,","","","","","1.8",",,,I","","","","","",""
"KZ000028957","1967-05","52.683","62.6","208.0","TOBOL, KZ","","","12","1,I","5","1,I","0","1,I","","","","","","","","","","","","","","","","","19670527",",1,I","","","","","","","17.1","1,,I,27,","","","","","51.7","1,,,I","","","","","",""
"KZ000028957","1967-06","52.683","62.6","208.0","TOBOL, KZ","","","13","2,I","7","2,I","0","2,I","","","","","","","","","","","","","","","","","19670604",",2,I","","","","","","","15.0","2,,I,04,","","","","","47.1","2,,,I","","","","","",""
"KZ000028957","1967-08","52.683","62.6","208.0","TOBOL, KZ","","","3","1,I","1","1,I","0","1,I","","","","","","","","","","","","","","","","","19670821",",1,I","","","","","","","4.2","1,,I,21,","","","","","5.8","1,,,I","","","","","",""
"KZ000028957","1967-09","52.683","62.6","208.0","TOBOL, KZ","","","9",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19670912",",,I","","","","","","","4.8",",,I,12,","","","","","15.0",",,,I","","","","","",""
"KZ000028957","1967-10","52.683","62.6","208.0","TOBOL, KZ","","","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19671022",",,I","","","","","","","8.6",",,I,22,","","","","","15.5",",,,I","","","","","",""
"KZ000028957","1967-11","52.683","62.6","208.0","TOBOL, KZ","","","1","1,I","0","1,I","0","1,I","","","","","","","","","","","","","","","","","19671117",",1,I","","","","","","","0.4","1,,I,17,","","","","","0.8","1,,,I","","","","","",""
"KZ000028957","1967-12","52.683","62.6","208.0","TOBOL, KZ","","","12",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19671205",",,I","","","","","","","3.7",",,I,05,","","","","","15.8",",,,I","","","","","",""
"KZ000028957","1968-01","52.683","62.6","208.0","TOBOL, KZ","","","13",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19680112",",,I","","","","","","","6.0",",,I,12,","","","","","30.2",",,,I","","","","","",""
"KZ000028957","1968-02","52.683","62.6","208.0","TOBOL, KZ","","","9",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19680228",",,I","","","","","","","7.1",",,I,28,","","","","","16.8",",,,I","","","","","",""
"KZ000028957","1968-03","52.683","62.6","208.0","TOBOL, KZ","","","6",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19680314",",,I","","","","","","","4.7",",,I,14,","","","","","12.1",",,,I","","","","","",""
"KZ000028957","1968-04","52.683","62.6","208.0","TOBOL, KZ","","","6",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19680429",",,I","","","","","","","12.4",",,I,29,","","","","","18.8",",,,I","","","","","",""
"KZ000028957","1968-05","52.683","62.6","208.0","TOBOL, KZ","","","4",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19680504",",,I","","","","","","","7.4",",,I,04,","","","","","20.5",",,,I","","","","","",""
"KZ000028957","1968-06","52.683","62.6","208.0","TOBOL, KZ","","","10",",I","4",",I","1",",I","","","","","","","","","","","","","","","","","19680629",",,I","","","","","","","38.8",",,I,29,","","","","","71.4",",,,I","","","","","",""
"KZ000028957","1968-07","52.683","62.6","208.0","TOBOL, KZ","","","9","1,I","3","1,I","0","1,I","","","","","","","","","","","","","","","","","19680712",",1,I","","","","","","","6.2","1,,I,12,","","","","","21.7","1,,,I","","","","","",""
"KZ000028957","1968-08","52.683","62.6","208.0","TOBOL, KZ","","","1",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19680829",",,I","","","","","","","16.2",",,I,29,","","","","","16.4",",,,I","","","","","",""
"KZ000028957","1968-09","52.683","62.6","208.0","TOBOL, KZ","","","9",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19680918",",,I","","","","","","","21.7",",,I,18,","","","","","76.2",",,,I","","","","","",""
"KZ000028957","1968-10","52.683","62.6","208.0","TOBOL, KZ","","","7",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19681028",",,I","","","","","","","3.5",",,I,28,","","","","","11.0",",,,I","","","","","",""
"KZ000028957","1968-11","52.683","62.6","208.0","TOBOL, KZ","","","6",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19681114",",,I","","","","","","","3.8",",,I,14,","","","","","11.4",",,,I","","","","","",""
