"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00368379","1932-02","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19320204",",,6","","","","","","","","","23.1",",,6,04,","","","","","","","45.3",",,,6","","","","","","","",""
"USC00368379","1932-05","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","9",",6","8",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","19320501",",,6","","","","","","","","","52.3",",,6,01,","","","","","","","150.1",",,,6","","","","","","","",""
"USC00368379","1932-06","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19320613",",,6","","","","","","","","","20.3",",,6,13,","","","","","","","57.8",",,,6","","","","","","","",""
"USC00368379","1932-07","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","8",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19320720",",,6","","","","","","","","","11.2",",,6,20,","","","","","","","55.7",",,,6","","","","","","","",""
"USC00368379","1932-08","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19320830",",,6","","","","","","","","","23.4",",,6,30,","","","","","","","69.5",",,,6","","","","","","","",""
"USC00368379","1932-09","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19320927",",,6","","","","","","","","","15.7",",,6,27,","","","","","","","27.9",",,,6","","","","","","","",""
"USC00368379","1932-11","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","8",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","19321101",",,6","","","","","","","","","42.2",",,6,01,","","","","","","","133.1",",,,6","","","","","","","",""
"USC00368379","1932-12","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19321227",",,6","","","","","","","","","16.3",",,6,27,","","","","","","","63.0",",,,6","","","","","","","",""
"USC00368379","1933-01","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19330126",",,6","","","","","","","","","27.4",",,6,26,","","","","","","","58.6",",,,6","","","","","","","",""
"USC00368379","1933-02","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19330208",",,6","","","","","","","","","21.1",",,6,08,","","","","","","","55.7",",,,6","","","","","","","",""
"USC00368379","1933-03","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","8",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19330320",",,6","","","","","","","","","47.8",",,6,20,","","","","","","","134.4",",,,6","","","","","","","",""
"USC00368379","1933-04","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","9",",6","8",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","19330412",",,6","","","","","","","","","34.3",",,6,12,","","","","","","","151.6",",,,6","","","","","","","",""
"USC00368379","1933-07","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19330703",",,6","","","","","","","","","63.5",",,6,03,","","","","","","","104.4",",,,6","","","","","","","",""
"USC00368379","1933-09","39.86952","-76.86321","137.2","SPRING GROVE, PA US","","","7",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","19330916",",,6","","","","","","","","","34.3",",,6,16,","","","","","","","103.3",",,,6","","","","","","","",""
