"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00029625","1936-01","55.1","80.967","140.0","CULYM, RS","13",",I","0",",I","0",",I","","","","","","","","","","","19360125",",,I","","","","","1.5",",,I,25,","","","9.5",",,,I","",""
"RSM00029625","1936-02","55.1","80.967","140.0","CULYM, RS","5",",I","2",",I","0",",I","","","","","","","","","","","19360201",",,I","","","","","7.0",",,I,01,","","","13.7",",,,I","",""
"RSM00029625","1936-03","55.1","80.967","140.0","CULYM, RS","9","1,I","2","1,I","0","1,I","","","","","","","","","","","19360323",",1,I","","","","","6.7","1,,I,23,","","","17.0","1,,,I","",""
"RSM00029625","1936-04","55.1","80.967","140.0","CULYM, RS","8",",I","2",",I","0",",I","","","","","","","","","","","19360414",",,I","","","","","8.1",",,I,14,","","","17.8",",,,I","",""
"RSM00029625","1936-05","55.1","80.967","140.0","CULYM, RS","11",",I","5",",I","0",",I","","","","","","","","","","","19360518",",,I","","","","","6.2",",,I,18,","","","26.4",",,,I","",""
"RSM00029625","1936-06","55.1","80.967","140.0","CULYM, RS","7",",I","3",",I","0",",I","","","","","","","","","","","19360606",",,I","","","","","4.5",",,I,06,","","","16.1",",,,I","",""
"RSM00029625","1936-07","55.1","80.967","140.0","CULYM, RS","8",",I","6",",I","1",",I","","","","","","","","","","","19360704",",,I","","","","","44.1",",,I,04,","","","102.7",",,,I","",""
"RSM00029625","1936-08","55.1","80.967","140.0","CULYM, RS","16",",I","10",",I","0",",I","","","","","","","","","","","19360814",",,I","","","","","15.4",",,I,14,","","","65.1",",,,I","",""
"RSM00029625","1936-09","55.1","80.967","140.0","CULYM, RS","9",",I","3",",I","0",",I","","","","","","","","","","","19360909",",,I","","","","","8.8",",,I,09,","","","30.6",",,,I","",""
"RSM00029625","1936-10","55.1","80.967","140.0","CULYM, RS","3",",I","1",",I","0",",I","","","","","","","","","","","19361028",",,I","","","","","2.6",",,I,28,","","","5.5",",,,I","",""
"RSM00029625","1936-11","55.1","80.967","140.0","CULYM, RS","17","1,I","6","1,I","0","1,I","","","","","","","","","","","19361122",",1,I","","","","","5.2","1,,I,22,","","","37.7","1,,,I","",""
"RSM00029625","1936-12","55.1","80.967","140.0","CULYM, RS","9",",I","1",",I","0",",I","","","","","","","","","","","19361228",",,I","","","","","3.7",",,I,28,","","","11.4",",,,I","",""
"RSM00029625","1937-01","55.1","80.967","140.0","CULYM, RS","8",",I","1",",I","0",",I","","","","","","","","","","","19370107",",,I","","","","","2.5",",,I,07,","","","8.9",",,,I","",""
"RSM00029625","1937-02","55.1","80.967","140.0","CULYM, RS","6",",I","1",",I","0",",I","","","","","","","","","","","19370214",",,I","","","","","6.7",",,I,14,","","","11.4",",,,I","",""
"RSM00029625","1937-03","55.1","80.967","140.0","CULYM, RS","9",",I","0",",I","0",",I","","","","","","","","","","","19370318","+,,I","","","","","2.3",",,I,18,+","","","12.3",",,,I","",""
"RSM00029625","1937-04","55.1","80.967","140.0","CULYM, RS","12",",I","4",",I","0",",I","","","","","","","","","","","19370430",",,I","","","","","6.4",",,I,30,","","","25.3",",,,I","",""
"RSM00029625","1937-05","55.1","80.967","140.0","CULYM, RS","8",",I","3",",I","0",",I","","","","","","","","","","","19370517",",,I","","","","","5.1",",,I,17,","","","18.0",",,,I","",""
"RSM00029625","1937-06","55.1","80.967","140.0","CULYM, RS","9",",I","6",",I","0",",I","","","","","","","","","","","19370620",",,I","","","","","16.0",",,I,20,","","","63.6",",,,I","",""
"RSM00029625","1937-07","55.1","80.967","140.0","CULYM, RS","9",",I","3",",I","1",",I","","","","","","","","","","","19370703",",,I","","","","","27.7",",,I,03,","","","41.2",",,,I","",""
"RSM00029625","1937-08","55.1","80.967","140.0","CULYM, RS","13",",I","5",",I","0",",I","","","","","","","","","","","19370811",",,I","","","","","21.1",",,I,11,","","","49.9",",,,I","",""
"RSM00029625","1937-09","55.1","80.967","140.0","CULYM, RS","10",",I","7",",I","0",",I","","","","","","","","","","","19370916",",,I","","","","","4.7",",,I,16,","","","29.2",",,,I","",""
"RSM00029625","1937-10","55.1","80.967","140.0","CULYM, RS","11",",I","6",",I","0",",I","","","","","","","","","","","19371010",",,I","","","","","9.3",",,I,10,","","","36.6",",,,I","",""
"RSM00029625","1937-11","55.1","80.967","140.0","CULYM, RS","13",",I","4",",I","0",",I","","","","","","","","","","","19371108",",,I","","","","","2.9",",,I,08,","","","18.1",",,,I","",""
"RSM00029625","1937-12","55.1","80.967","140.0","CULYM, RS","12",",I","2",",I","0",",I","","","","","","","","","","","19371211",",,I","","","","","6.5",",,I,11,","","","18.9",",,,I","",""
"RSM00029625","1938-01","55.1","80.967","140.0","CULYM, RS","8",",I","2",",I","0",",I","","","","","","","","","","","19380113",",,I","","","","","5.0",",,I,13,","","","12.0",",,,I","",""
"RSM00029625","1938-02","55.1","80.967","140.0","CULYM, RS","18",",I","3",",I","0",",I","","","","","","","","","","","19380219",",,I","","","","","9.0",",,I,19,","","","30.8",",,,I","",""
"RSM00029625","1938-03","55.1","80.967","140.0","CULYM, RS","10",",I","3",",I","0",",I","","","","","","","","","","","19380316",",,I","","","","","9.7",",,I,16,","","","23.1",",,,I","",""
"RSM00029625","1938-04","55.1","80.967","140.0","CULYM, RS","6",",I","0",",I","0",",I","","","","","","","","","","","19380416","+,,I","","","","","1.2",",,I,16,+","","","5.0",",,,I","",""
"RSM00029625","1938-05","55.1","80.967","140.0","CULYM, RS","19",",I","9",",I","0",",I","","","","","","","","","","","19380520",",,I","","","","","11.0",",,I,20,","","","66.4",",,,I","",""
"RSM00029625","1938-06","55.1","80.967","140.0","CULYM, RS","18",",I","10",",I","1",",I","","","","","","","","","","","19380630",",,I","","","","","28.6",",,I,30,","","","112.3",",,,I","",""
"RSM00029625","1938-07","55.1","80.967","140.0","CULYM, RS","14",",I","10",",I","0",",I","","","","","","","","","","","19380701",",,I","","","","","14.5",",,I,01,","","","70.7",",,,I","",""
"RSM00029625","1938-08","55.1","80.967","140.0","CULYM, RS","9",",I","4",",I","0",",I","","","","","","","","","","","19380831",",,I","","","","","15.4",",,I,31,","","","32.9",",,,I","",""
"RSM00029625","1938-09","55.1","80.967","140.0","CULYM, RS","12",",I","7",",I","0",",I","","","","","","","","","","","19380908",",,I","","","","","11.1",",,I,08,","","","48.2",",,,I","",""
"RSM00029625","1938-10","55.1","80.967","140.0","CULYM, RS","17",",I","7",",I","0",",I","","","","","","","","","","","19381004",",,I","","","","","8.5",",,I,04,","","","43.8",",,,I","",""
"RSM00029625","1938-11","55.1","80.967","140.0","CULYM, RS","9",",I","4",",I","0",",I","","","","","","","","","","","19381123",",,I","","","","","4.3",",,I,23,","","","20.3",",,,I","",""
"RSM00029625","1938-12","55.1","80.967","140.0","CULYM, RS","13",",I","1",",I","0",",I","","","","","","","","","","","19381206",",,I","","","","","3.2",",,I,06,","","","13.1",",,,I","",""
"RSM00029625","1939-01","55.1","80.967","140.0","CULYM, RS","10",",I","0",",I","0",",I","","","","","","","","","","","19390108",",,I","","","","","2.1",",,I,08,","","","8.1",",,,I","",""
"RSM00029625","1939-02","55.1","80.967","140.0","CULYM, RS","6",",I","1",",I","0",",I","","","","","","","","","","","19390204",",,I","","","","","2.9",",,I,04,","","","7.6",",,,I","",""
"RSM00029625","1939-03","55.1","80.967","140.0","CULYM, RS","5",",I","0",",I","0",",I","","","","","","","","","","","19390324",",,I","","","","","1.0",",,I,24,","","","3.0",",,,I","",""
"RSM00029625","1939-04","55.1","80.967","140.0","CULYM, RS","7",",I","2",",I","0",",I","","","","","","","","","","","19390414",",,I","","","","","4.0",",,I,14,","","","15.3",",,,I","",""
"RSM00029625","1939-05","55.1","80.967","140.0","CULYM, RS","11",",I","3",",I","0",",I","","","","","","","","","","","19390511",",,I","","","","","8.1",",,I,11,","","","32.0",",,,I","",""
"RSM00029625","1939-06","55.1","80.967","140.0","CULYM, RS","13",",I","9",",I","1",",I","","","","","","","","","","","19390615",",,I","","","","","25.4",",,I,15,","","","82.9",",,,I","",""
"RSM00029625","1939-07","55.1","80.967","140.0","CULYM, RS","12",",I","5",",I","0",",I","","","","","","","","","","","19390726",",,I","","","","","13.8",",,I,26,","","","52.2",",,,I","",""
"RSM00029625","1939-08","55.1","80.967","140.0","CULYM, RS","17",",I","7",",I","0",",I","","","","","","","","","","","19390821",",,I","","","","","14.5",",,I,21,","","","64.8",",,,I","",""
"RSM00029625","1939-09","55.1","80.967","140.0","CULYM, RS","6",",I","3",",I","0",",I","","","","","","","","","","","19390910",",,I","","","","","5.2",",,I,10,","","","15.2",",,,I","",""
"RSM00029625","1939-10","55.1","80.967","140.0","CULYM, RS","12",",I","4",",I","0",",I","","","","","","","","","","","19391024",",,I","","","","","4.8",",,I,24,","","","20.8",",,,I","",""
"RSM00029625","1939-11","55.1","80.967","140.0","CULYM, RS","14",",I","4",",I","0",",I","","","","","","","","","","","19391116",",,I","","","","","8.0",",,I,16,","","","27.0",",,,I","",""
"RSM00029625","1939-12","55.1","80.967","140.0","CULYM, RS","11",",I","3",",I","0",",I","","","","","","","","","","","19391228",",,I","","","","","3.5",",,I,28,","","","15.5",",,,I","",""
"RSM00029625","1940-01","55.1","80.967","140.0","CULYM, RS","6",",I","0",",I","0",",I","","","","","","","","","","","19400104",",,I","","","","","0.8",",,I,04,","","","3.1",",,,I","",""
"RSM00029625","1940-02","55.1","80.967","140.0","CULYM, RS","5",",I","0",",I","0",",I","","","","","","","","","","","19400203",",,I","","","","","1.1",",,I,03,","","","3.3",",,,I","",""
"RSM00029625","1940-03","55.1","80.967","140.0","CULYM, RS","4",",I","1",",I","0",",I","","","","","","","","","","","19400312",",,I","","","","","5.6",",,I,12,","","","9.5",",,,I","",""
"RSM00029625","1940-04","55.1","80.967","140.0","CULYM, RS","5",",I","2",",I","0",",I","","","","","","","","","","","19400411",",,I","","","","","3.6",",,I,11,","","","11.2",",,,I","",""
"RSM00029625","1940-05","55.1","80.967","140.0","CULYM, RS","12",",I","6",",I","0",",I","","","","","","","","","","","19400515",",,I","","","","","11.1",",,I,15,","","","38.1",",,,I","",""
"RSM00029625","1940-06","55.1","80.967","140.0","CULYM, RS","9",",I","1",",I","0",",I","","","","","","","","","","","19400628",",,I","","","","","8.8",",,I,28,","","","18.4",",,,I","",""
"RSM00029625","1940-07","55.1","80.967","140.0","CULYM, RS","11",",I","6",",I","0",",I","","","","","","","","","","","19400710",",,I","","","","","19.5",",,I,10,","","","54.6",",,,I","",""
"RSM00029625","1940-08","55.1","80.967","140.0","CULYM, RS","13",",I","9",",I","1",",I","","","","","","","","","","","19400807",",,I","","","","","35.8",",,I,07,","","","92.7",",,,I","",""
"RSM00029625","1940-09","55.1","80.967","140.0","CULYM, RS","8",",I","4",",I","0",",I","","","","","","","","","","","19400913",",,I","","","","","7.2",",,I,13,","","","23.8",",,,I","",""
"RSM00029625","1940-10","55.1","80.967","140.0","CULYM, RS","21",",I","7",",I","0",",I","","","","","","","","","","","19401029",",,I","","","","","22.7",",,I,29,","","","63.0",",,,I","",""
"RSM00029625","1940-11","55.1","80.967","140.0","CULYM, RS","11",",I","2",",I","0",",I","","","","","","","","","","","19401118",",,I","","","","","5.8",",,I,18,","","","16.6",",,,I","",""
"RSM00029625","1940-12","55.1","80.967","140.0","CULYM, RS","13",",I","2",",I","0",",I","","","","","","","","","","","19401231",",,I","","","","","6.0",",,I,31,","","","22.6",",,,I","",""
"RSM00029625","1941-01","55.1","80.967","140.0","CULYM, RS","11",",I","2",",I","0",",I","","","","","","","","","","","19410115",",,I","","","","","10.9",",,I,15,","","","22.1",",,,I","",""
"RSM00029625","1941-02","55.1","80.967","140.0","CULYM, RS","8",",I","0",",I","0",",I","","","","","","","","","","","19410214",",,I","","","","","2.4",",,I,14,","","","10.4",",,,I","",""
"RSM00029625","1941-03","55.1","80.967","140.0","CULYM, RS","9",",I","1",",I","0",",I","","","","","","","","","","","19410317",",,I","","","","","3.0",",,I,17,","","","9.2",",,,I","",""
"RSM00029625","1941-04","55.1","80.967","140.0","CULYM, RS","14",",I","4",",I","0",",I","","","","","","","","","","","19410421",",,I","","","","","5.3",",,I,21,","","","31.6",",,,I","",""
"RSM00029625","1941-05","55.1","80.967","140.0","CULYM, RS","10",",I","4",",I","0",",I","","","","","","","","","","","19410504",",,I","","","","","14.9",",,I,04,","","","42.8",",,,I","",""
"RSM00029625","1941-06","55.1","80.967","140.0","CULYM, RS","11",",I","5",",I","0",",I","","","","","","","","","","","19410628",",,I","","","","","23.2",",,I,28,","","","70.6",",,,I","",""
"RSM00029625","1941-07","55.1","80.967","140.0","CULYM, RS","17",",I","11",",I","1",",I","","","","","","","","","","","19410727",",,I","","","","","55.0",",,I,27,","","","147.0",",,,I","",""
