"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00029848","1936-01","53.467","85.917","272.0","TOGUL, RS","18",",I","4",",I","0",",I","","","","","","","","","","","19360131",",,I","","","","","7.6",",,I,31,","","","30.0",",,,I","",""
"RSM00029848","1936-02","53.467","85.917","272.0","TOGUL, RS","9",",I","3",",I","0",",I","","","","","","","","","","","19360202",",,I","","","","","6.9",",,I,02,","","","25.1",",,,I","",""
"RSM00029848","1936-03","53.467","85.917","272.0","TOGUL, RS","13",",I","4",",I","0",",I","","","","","","","","","","","19360307",",,I","","","","","4.8",",,I,07,","","","24.4",",,,I","",""
"RSM00029848","1936-04","53.467","85.917","272.0","TOGUL, RS","11",",I","3",",I","0",",I","","","","","","","","","","","19360414",",,I","","","","","3.6",",,I,14,","","","17.9",",,,I","",""
"RSM00029848","1936-05","53.467","85.917","272.0","TOGUL, RS","17",",I","6",",I","0",",I","","","","","","","","","","","19360510",",,I","","","","","7.5",",,I,10,","","","33.0",",,,I","",""
"RSM00029848","1936-06","53.467","85.917","272.0","TOGUL, RS","10",",I","4",",I","0",",I","","","","","","","","","","","19360610",",,I","","","","","9.1",",,I,10,","","","33.5",",,,I","",""
"RSM00029848","1936-07","53.467","85.917","272.0","TOGUL, RS","11",",I","8",",I","0",",I","","","","","","","","","","","19360726",",,I","","","","","15.1",",,I,26,","","","61.1",",,,I","",""
"RSM00029848","1936-08","53.467","85.917","272.0","TOGUL, RS","20",",I","12",",I","0",",I","","","","","","","","","","","19360822",",,I","","","","","16.3",",,I,22,","","","125.9",",,,I","",""
"RSM00029848","1936-09","53.467","85.917","272.0","TOGUL, RS","14",",I","12",",I","0",",I","","","","","","","","","","","19360904",",,I","","","","","12.0",",,I,04,","","","77.8",",,,I","",""
"RSM00029848","1936-10","53.467","85.917","272.0","TOGUL, RS","9",",I","4",",I","0",",I","","","","","","","","","","","19361026",",,I","","","","","7.7",",,I,26,","","","29.0",",,,I","",""
"RSM00029848","1936-11","53.467","85.917","272.0","TOGUL, RS","23",",I","12",",I","0",",I","","","","","","","","","","","19361113",",,I","","","","","9.4",",,I,13,","","","80.5",",,,I","",""
"RSM00029848","1936-12","53.467","85.917","272.0","TOGUL, RS","16",",I","2",",I","0",",I","","","","","","","","","","","19361201",",,I","","","","","4.7",",,I,01,","","","24.9",",,,I","",""
"RSM00029848","1937-01","53.467","85.917","272.0","TOGUL, RS","19",",I","2",",I","0",",I","","","","","","","","","","","19370129",",,I","","","","","3.8",",,I,29,","","","22.9",",,,I","",""
"RSM00029848","1937-02","53.467","85.917","272.0","TOGUL, RS","15",",I","4",",I","0",",I","","","","","","","","","","","19370201",",,I","","","","","8.8",",,I,01,","","","27.1",",,,I","",""
"RSM00029848","1937-03","53.467","85.917","272.0","TOGUL, RS","15",",I","2",",I","0",",I","","","","","","","","","","","19370312",",,I","","","","","3.8",",,I,12,","","","20.6",",,,I","",""
"RSM00029848","1937-04","53.467","85.917","272.0","TOGUL, RS","16",",I","5",",I","0",",I","","","","","","","","","","","19370424",",,I","","","","","7.6",",,I,24,","","","35.3",",,,I","",""
"RSM00029848","1937-05","53.467","85.917","272.0","TOGUL, RS","11",",I","4",",I","0",",I","","","","","","","","","","","19370516",",,I","","","","","4.7",",,I,16,","","","18.7",",,,I","",""
"RSM00029848","1937-06","53.467","85.917","272.0","TOGUL, RS","12",",I","4",",I","0",",I","","","","","","","","","","","19370612",",,I","","","","","7.1",",,I,12,","","","32.0",",,,I","",""
"RSM00029848","1937-07","53.467","85.917","272.0","TOGUL, RS","13",",I","3",",I","0",",I","","","","","","","","","","","19370703",",,I","","","","","5.2",",,I,03,","","","20.1",",,,I","",""
"RSM00029848","1937-08","53.467","85.917","272.0","TOGUL, RS","8",",I","5",",I","0",",I","","","","","","","","","","","19370830",",,I","","","","","8.4",",,I,30,","","","25.7",",,,I","",""
"RSM00029848","1937-09","53.467","85.917","272.0","TOGUL, RS","13",",I","8",",I","0",",I","","","","","","","","","","","19370925",",,I","","","","","17.1",",,I,25,","","","79.7",",,,I","",""
"RSM00029848","1937-10","53.467","85.917","272.0","TOGUL, RS","15",",I","10",",I","0",",I","","","","","","","","","","","19371031",",,I","","","","","10.2",",,I,31,","","","72.8",",,,I","",""
"RSM00029848","1937-11","53.467","85.917","272.0","TOGUL, RS","23",",I","7",",I","0",",I","","","","","","","","","","","19371112",",,I","","","","","21.7",",,I,12,","","","77.6",",,,I","",""
"RSM00029848","1937-12","53.467","85.917","272.0","TOGUL, RS","22",",I","3",",I","0",",I","","","","","","","","","","","19371207",",,I","","","","","4.7",",,I,07,","","","29.2",",,,I","",""
"RSM00029848","1938-01","53.467","85.917","272.0","TOGUL, RS","9",",I","3",",I","0",",I","","","","","","","","","","","19380117",",,I","","","","","4.0",",,I,17,","","","15.1",",,,I","",""
"RSM00029848","1938-02","53.467","85.917","272.0","TOGUL, RS","15",",I","2",",I","0",",I","","","","","","","","","","","19380225",",,I","","","","","5.8",",,I,25,","","","24.6",",,,I","",""
"RSM00029848","1938-03","53.467","85.917","272.0","TOGUL, RS","6",",I","0",",I","0",",I","","","","","","","","","","","19380301",",,I","","","","","2.2",",,I,01,","","","6.2",",,,I","",""
"RSM00029848","1938-04","53.467","85.917","272.0","TOGUL, RS","9",",I","3",",I","0",",I","","","","","","","","","","","19380415",",,I","","","","","10.6",",,I,15,","","","32.0",",,,I","",""
"RSM00029848","1938-05","53.467","85.917","272.0","TOGUL, RS","17",",I","10",",I","0",",I","","","","","","","","","","","19380520",",,I","","","","","13.8",",,I,20,","","","82.1",",,,I","",""
"RSM00029848","1938-06","53.467","85.917","272.0","TOGUL, RS","17",",I","9",",I","0",",I","","","","","","","","","","","19380620",",,I","","","","","17.4",",,I,20,","","","91.5",",,,I","",""
"RSM00029848","1938-07","53.467","85.917","272.0","TOGUL, RS","20",",I","15",",I","1",",I","","","","","","","","","","","19380726",",,I","","","","","27.1",",,I,26,","","","110.5",",,,I","",""
"RSM00029848","1938-08","53.467","85.917","272.0","TOGUL, RS","8",",I","5",",I","1",",I","","","","","","","","","","","19380801",",,I","","","","","31.0",",,I,01,","","","56.8",",,,I","",""
"RSM00029848","1938-09","53.467","85.917","272.0","TOGUL, RS","15",",I","10",",I","0",",I","","","","","","","","","","","19380911",",,I","","","","","25.3",",,I,11,","","","74.4",",,,I","",""
"RSM00029848","1938-10","53.467","85.917","272.0","TOGUL, RS","19",",I","12",",I","0",",I","","","","","","","","","","","19381023",",,I","","","","","13.7",",,I,23,","","","85.7",",,,I","",""
"RSM00029848","1938-11","53.467","85.917","272.0","TOGUL, RS","13",",I","1",",I","0",",I","","","","","","","","","","","19381102",",,I","","","","","6.0",",,I,02,","","","18.1",",,,I","",""
"RSM00029848","1939-01","53.467","85.917","272.0","TOGUL, RS","10",",I","2",",I","0",",I","","","","","","","","","","","19390126",",,I","","","","","3.1",",,I,26,","","","16.2",",,,I","",""
"RSM00029848","1939-02","53.467","85.917","272.0","TOGUL, RS","12",",I","3",",I","0",",I","","","","","","","","","","","19390205",",,I","","","","","10.5",",,I,05,","","","25.2",",,,I","",""
"RSM00029848","1939-03","53.467","85.917","272.0","TOGUL, RS","7",",I","1",",I","0",",I","","","","","","","","","","","19390325",",,I","","","","","3.1",",,I,25,","","","10.3",",,,I","",""
"RSM00029848","1939-04","53.467","85.917","272.0","TOGUL, RS","5",",I","2",",I","0",",I","","","","","","","","","","","19390423",",,I","","","","","8.0",",,I,23,","","","13.9",",,,I","",""
"RSM00029848","1939-05","53.467","85.917","272.0","TOGUL, RS","13",",I","8",",I","0",",I","","","","","","","","","","","19390525",",,I","","","","","21.1",",,I,25,","","","67.5",",,,I","",""
"RSM00029848","1939-06","53.467","85.917","272.0","TOGUL, RS","14",",I","8",",I","0",",I","","","","","","","","","","","19390629",",,I","","","","","20.6",",,I,29,","","","91.9",",,,I","",""
"RSM00029848","1939-07","53.467","85.917","272.0","TOGUL, RS","9",",I","4",",I","0",",I","","","","","","","","","","","19390707",",,I","","","","","22.6",",,I,07,","","","65.2",",,,I","",""
"RSM00029848","1939-08","53.467","85.917","272.0","TOGUL, RS","13",",I","5",",I","0",",I","","","","","","","","","","","19390804",",,I","","","","","16.0",",,I,04,","","","55.0",",,,I","",""
"RSM00029848","1939-09","53.467","85.917","272.0","TOGUL, RS","8",",I","5",",I","1",",I","","","","","","","","","","","19390911",",,I","","","","","25.8",",,I,11,","","","50.7",",,,I","",""
"RSM00029848","1939-10","53.467","85.917","272.0","TOGUL, RS","11",",I","4",",I","0",",I","","","","","","","","","","","19391023",",,I","","","","","15.6",",,I,23,","","","60.0",",,,I","",""
"RSM00029848","1939-11","53.467","85.917","272.0","TOGUL, RS","14",",I","2",",I","0",",I","","","","","","","","","","","19391114",",,I","","","","","6.8",",,I,14,","","","22.9",",,,I","",""
"RSM00029848","1939-12","53.467","85.917","272.0","TOGUL, RS","7",",I","3",",I","0",",I","","","","","","","","","","","19391206",",,I","","","","","6.9",",,I,06,","","","21.6",",,,I","",""
"RSM00029848","1940-01","53.467","85.917","272.0","TOGUL, RS","8",",I","0",",I","0",",I","","","","","","","","","","","19400103","+,,I","","","","","1.6",",,I,03,+","","","6.9",",,,I","",""
"RSM00029848","1940-02","53.467","85.917","272.0","TOGUL, RS","11",",I","2",",I","0",",I","","","","","","","","","","","19400224",",,I","","","","","5.0",",,I,24,","","","19.0",",,,I","",""
"RSM00029848","1940-03","53.467","85.917","272.0","TOGUL, RS","9",",I","1",",I","0",",I","","","","","","","","","","","19400308",",,I","","","","","3.0",",,I,08,","","","9.3",",,,I","",""
"RSM00029848","1940-04","53.467","85.917","272.0","TOGUL, RS","8",",I","3",",I","0",",I","","","","","","","","","","","19400428",",,I","","","","","15.2",",,I,28,","","","35.2",",,,I","",""
"RSM00029848","1940-05","53.467","85.917","272.0","TOGUL, RS","16",",I","6",",I","0",",I","","","","","","","","","","","19400512",",,I","","","","","6.1",",,I,12,","","","34.4",",,,I","",""
"RSM00029848","1940-06","53.467","85.917","272.0","TOGUL, RS","11",",I","5",",I","1",",I","","","","","","","","","","","19400630",",,I","","","","","25.4",",,I,30,","","","63.8",",,,I","",""
"RSM00029848","1940-07","53.467","85.917","272.0","TOGUL, RS","6",",I","4",",I","0",",I","","","","","","","","","","","19400716",",,I","","","","","18.8",",,I,16,","","","49.9",",,,I","",""
"RSM00029848","1940-08","53.467","85.917","272.0","TOGUL, RS","12",",I","7",",I","1",",I","","","","","","","","","","","19400811",",,I","","","","","32.0",",,I,11,","","","95.7",",,,I","",""
"RSM00029848","1940-09","53.467","85.917","272.0","TOGUL, RS","12",",I","6",",I","0",",I","","","","","","","","","","","19400901",",,I","","","","","13.9",",,I,01,","","","56.1",",,,I","",""
"RSM00029848","1940-10","53.467","85.917","272.0","TOGUL, RS","21",",I","9",",I","0",",I","","","","","","","","","","","19401018",",,I","","","","","12.1",",,I,18,","","","54.3",",,,I","",""
"RSM00029848","1940-11","53.467","85.917","272.0","TOGUL, RS","17",",I","3",",I","0",",I","","","","","","","","","","","19401118",",,I","","","","","18.5",",,I,18,","","","47.0",",,,I","",""
"RSM00029848","1940-12","53.467","85.917","272.0","TOGUL, RS","20",",I","3",",I","0",",I","","","","","","","","","","","19401216",",,I","","","","","6.1",",,I,16,","","","32.6",",,,I","",""
"RSM00029848","1941-01","53.467","85.917","272.0","TOGUL, RS","11",",I","1",",I","0",",I","","","","","","","","","","","19410130",",,I","","","","","2.7",",,I,30,","","","12.8",",,,I","",""
"RSM00029848","1941-02","53.467","85.917","272.0","TOGUL, RS","9",",I","0",",I","0",",I","","","","","","","","","","","19410220",",,I","","","","","1.6",",,I,20,","","","8.7",",,,I","",""
"RSM00029848","1941-03","53.467","85.917","272.0","TOGUL, RS","7",",I","0",",I","0",",I","","","","","","","","","","","19410331",",,I","","","","","2.3",",,I,31,","","","7.4",",,,I","",""
"RSM00029848","1941-04","53.467","85.917","272.0","TOGUL, RS","15",",I","2",",I","0",",I","","","","","","","","","","","19410428",",,I","","","","","8.8",",,I,28,","","","30.6",",,,I","",""
"RSM00029848","1941-05","53.467","85.917","272.0","TOGUL, RS","9",",I","4",",I","0",",I","","","","","","","","","","","19410516",",,I","","","","","9.3",",,I,16,","","","31.7",",,,I","",""
