"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00030954","1940-01","49.7","112.67","807.0","MANGUT, RS","0.0","r","0.0",",r","3",",r","0",",r","0",",r","31",",r","31",",r","31",",r","0",",r","0",",r","19400121",",,r","19400130",",,r","19400101",",,r","-40.7",",r,21,","1.5",",,r,30,","-5.9",",r,01,","","","1345.6",",r","2.5",",,,r","-25.07",",r","-17.29",",,,r","-32.85",",,,r"
"RSM00030954","1940-02","49.7","112.67","807.0","MANGUT, RS","0.0","r","0.0",",r","1",",r","0",",r","0",",r","28",",r","29",",r","28",",r","0",",r","0",",r","19400205",",,r","19400204",",,r","19400221",",,r","-41.9",",r,05,","0.4",",,r,04,","1.1",",r,21,","","","1093.8",",r","0.4",",,,r","-19.38",",r","-9.81",",,,r","-28.96",",,,r"
"RSM00030954","1940-03","49.7","112.67","807.0","MANGUT, RS","0.0","r","0.0",",r","1",",r","0",",r","0",",r","9",",r","31",",r","12",",r","0",",r","0",",r","19400314",",,r","19400327",",,r","19400326",",,r","-28.7",",r,14,","1.1",",,r,27,","16.5",",r,26,","","","739.7",",r","1.2",",,,r","-5.53",",r","3.50",",,,r","-14.56",",,,r"
"RSM00030954","1940-04","49.7","112.67","807.0","MANGUT, RS","0.0","r","0.0",",r","","","","","","","0",",r","28",",r","0",",r","0",",r","0",",r","19400404",",,r","","","19400427",",,r","-16.4",",r,04,","","","19.7",",r,27,","","","493.7",",r","","","1.88",",r","10.05",",,,r","-6.30",",,,r"
"RSM00030954","1940-05","49.7","112.67","807.0","MANGUT, RS","0.0","r","0.0",",r","7",",r","3",",r","1",",r","0",",r","16",",r","0",",r","8",",r","0",",r","19400502",",,r","19400528",",,r","19400519",",,r","-6.7",",r,02,","62.9",",,r,28,","27.7",",r,19,","","","301.3",",r","74.4",",,,r","8.61",",r","17.07",",,,r","0.16",",,,r"
"RSM00030954","1940-06","49.7","112.67","807.0","MANGUT, RS","1.5","r","1.5",",r","11",",r","9",",r","0",",r","0",",r","0",",r","0",",r","19",",r","0",",r","19400604",",,r","19400611",",,r","19400617",",,r","1.9",",r,04,","12.3",",,r,11,","27.8",",r,17,","","","105.1",",r","63.2",",,,r","14.88",",r","21.88",",,,r","7.87",",,,r"
"RSM00030954","1940-07","49.7","112.67","807.0","MANGUT, RS","20.2","r","18.7",",r","15",",r","9",",r","1",",r","0",",r","0",",r","0",",r","24",",r","0",",r","19400712",",,r","19400730",",,r","19400709",",,r","6.6",",r,12,","28.5",",,r,30,","29.9",",r,09,","49.2","r","49.2",",r","92.0",",,,r","17.35",",r","23.39",",,,r","11.31",",,,r"
"RSM00030954","1940-08","49.7","112.67","807.0","MANGUT, RS","20.2","r","0.0",",r","8",",r","7",",r","0",",r","0",",r","0",",r","0",",r","20",",r","0",",r","19400824",",,r","19400820",",,r","19400827",",,r","2.6",",r,24,","13.0",",,r,20,","26.5",",r,27,","169.4","r","120.2",",r","61.0",",,,r","14.46",",r","21.80",",,,r","7.11",",,,r"
"RSM00030954","1940-09","49.7","112.67","807.0","MANGUT, RS","20.2","r","0.0",",r","10",",r","5",",r","1",",r","0",",r","11",",r","0",",r","5",",r","0",",r","19400927",",,r","19400913",",,r","19400905",",,r","-9.9",",r,27,","37.7",",,r,13,","29.9",",r,05,","447.4","r","278.0",",r","94.3",",,,r","9.07",",r","16.55",",,,r","1.58",",,,r"
"RSM00030954","1940-10","49.7","112.67","807.0","MANGUT, RS","","","","","0",",r","0",",r","0",",r","0",",r","30",",r","","","","","","","19401018",",,r","19401022",",,r","","","-17.1",",r,18,","0.1",",,r,22,","","","","","","","0.1",",,,r","","","","","-8.63",",,,r"
"RSM00030954","1940-11","49.7","112.67","807.0","MANGUT, RS","","","","","6",",r","0",",r","0",",r","18",",","30",",r","","","","","","","19401120",",,r","19401114",",,r","","","-33.2",",r,20,","1.7",",,r,14,","","","","","","","7.2",",,,r","","","","","-18.50",",,,r"
"RSM00030954","1940-12","49.7","112.67","807.0","MANGUT, RS","","","","","4",",r","0",",r","0",",r","30",",","31",",r","","","","","","","19401215",",,r","19401213","+,,r","","","-39.6",",r,15,","0.7",",,r,13,+","","","","","","","2.5",",,,r","","","","","-26.92",",,,r"
"RSM00030954","1941-01","49.7","112.67","807.0","MANGUT, RS","","","","","","","","","","","29",",","31",",r","","","","","","","19410112",",,r","","","","","-37.3",",r,12,","","","","","","","","","","","","","","","-27.12",",,,r"
"RSM00030954","1941-02","49.7","112.67","807.0","MANGUT, RS","","","0.0",",r","0",",r","0",",r","0",",r","28",",r","28",",r","28",",r","0",",r","0",",r","19410211",",,r","19410226",",,r","19410203",",,r","-35.5",",r,11,","0.2",",,r,26,","-2.3",",r,03,","","","1024.7",",r","0.2",",,,r","-18.26",",r","-9.65",",,,r","-26.88",",,,r"
"RSM00030954","1941-03","49.7","112.67","807.0","MANGUT, RS","","","0.0",",r","1",",r","0",",r","0",",r","17",",r","31",",r","19",",r","0",",r","0",",r","19410304",",,r","19410325",",,r","19410319",",,r","-30.4",",r,04,","0.3",",,r,25,","12.3",",r,19,","","","861.2",",r","0.5",",,,r","-9.45",",r","-1.07",",,,r","-17.83",",,,r"
"RSM00030954","1941-04","49.7","112.67","807.0","MANGUT, RS","","","0.0",",r","5",",r","2",",r","0",",r","0",",r","30",",r","3",",r","0",",r","0",",r","19410413",",,r","19410415",",,r","19410429",",,r","-13.7",",r,13,","7.1",",,r,15,","21.0",",r,29,","","","550.9",",r","14.3",",,,r","-0.03",",r","7.90",",,,r","-7.96",",,,r"
"RSM00030954","1941-05","49.7","112.67","807.0","MANGUT, RS","","","0.0",",r","7",",r","4",",r","0",",r","0",",r","14",",r","0",",r","4",",r","0",",r","19410505",",,r","19410521",",,r","19410516",",,r","-8.3",",r,05,","9.7",",,r,21,","23.2",",r,16,","","","334.3",",r","27.8",",,,r","7.55",",r","14.62",",,,r","0.47",",,,r"
"RSM00030954","1941-06","49.7","112.67","807.0","MANGUT, RS","","","9.6",",r","9",",r","5",",r","1",",r","0",",r","0",",r","0",",r","26",",r","1",",r","19410619",",,r","19410623",",,r","19410610",",,r","1.2",",r,19,","32.5",",,r,23,","32.5",",r,10,","","","75.6",",r","67.4",",,,r","16.13",",r","24.15",",,,r","8.12",",,,r"
