"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00155048","1926-01","36.91667","-82.88333","1216.2","LYNCH, KY US","","","6",",6","6",",6","0",",6","","","","","","","","","","","","","19260122",",,6","","","","","24.1",",,6,22,","","","","","67.9",",,,6","","","","","",""
"USC00155048","1926-02","36.91667","-82.88333","1216.2","LYNCH, KY US","","","8",",6","7",",6","1",",6","","","","","","","","","","","","","19260215",",,6","","","","","50.5",",,6,15,","","","","","119.2",",,,6","","","","","",""
"USC00155048","1926-03","36.91667","-82.88333","1216.2","LYNCH, KY US","","","9",",6","7",",6","0",",6","","","","","","","","","","","","","19260326",",,6","","","","","14.7",",,6,26,","","","","","56.3",",,,6","","","","","",""
"USC00155048","1926-05","36.91667","-82.88333","1216.2","LYNCH, KY US","","","9",",6","7",",6","2",",6","","","","","","","","","","","","","19260517",",,6","","","","","48.0",",,6,17,","","","","","109.8",",,,6","","","","","",""
"USC00155048","1926-06","36.91667","-82.88333","1216.2","LYNCH, KY US","","","10",",6","8",",6","1",",6","","","","","","","","","","","","","19260613",",,6","","","","","28.2",",,6,13,","","","","","78.9",",,,6","","","","","",""
"USC00155048","1926-07","36.91667","-82.88333","1216.2","LYNCH, KY US","","","12",",6","10",",6","1",",6","","","","","","","","","","","","","19260723",",,6","","","","","26.9",",,6,23,","","","","","115.1",",,,6","","","","","",""
"USC00155048","1926-08","36.91667","-82.88333","1216.2","LYNCH, KY US","","","7",",6","7",",6","2",",6","","","","","","","","","","","","","19260818",",,6","","","","","47.8",",,6,18,","","","","","133.8",",,,6","","","","","",""
"USC00155048","1926-09","36.91667","-82.88333","1216.2","LYNCH, KY US","","","6",",6","4",",6","2",",6","","","","","","","","","","","","","19260929",",,6","","","","","35.8",",,6,29,","","","","","73.6",",,,6","","","","","",""
"USC00155048","1926-10","36.91667","-82.88333","1216.2","LYNCH, KY US","","","7",",6","6",",6","2",",6","","","","","","","","","","","","","19261018",",,6","","","","","34.0",",,6,18,","","","","","97.0",",,,6","","","","","",""
"USC00155048","1927-01","36.91667","-82.88333","1216.2","LYNCH, KY US","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","19270114",",,6","","","","","10.2",",,6,14,","","","","","39.7",",,,6","","","","","",""
"USC00155048","1927-02","36.91667","-82.88333","1216.2","LYNCH, KY US","","","11",",6","9",",6","1",",6","","","","","","","","","","","","","19270218",",,6","","","","","26.2",",,6,18,","","","","","135.4",",,,6","","","","","",""
"USC00155048","1927-03","36.91667","-82.88333","1216.2","LYNCH, KY US","","","9",",6","6",",6","1",",6","","","","","","","","","","","","","19270307",",,6","","","","","28.2",",,6,07,","","","","","82.1",",,,6","","","","","",""
"USC00155048","1927-05","36.91667","-82.88333","1216.2","LYNCH, KY US","","","15",",6","13",",6","2",",6","","","","","","","","","","","","","19270530",",,6","","","","","50.3",",,6,30,","","","","","160.2",",,,6","","","","","",""
"USC00155048","1927-06","36.91667","-82.88333","1216.2","LYNCH, KY US","","","14",",6","6",",6","1",",6","","","","","","","","","","","","","19270614",",,6","","","","","25.4",",,6,14,","","","","","87.3",",,,6","","","","","",""
"USC00155048","1927-07","36.91667","-82.88333","1216.2","LYNCH, KY US","","","7",",6","6",",6","1",",6","","","","","","","","","","","","","19270705",",,6","","","","","33.5",",,6,05,","","","","","78.0",",,,6","","","","","",""
