"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"KZ000038423","1956-01","41.8","66.717","202.0","TORUK, KZ","7",",I","5",",I","0",",I","","","","","","","19560116",",,I","","","14.0",",,I,16,","","","41.1",",,,I","",""
"KZ000038423","1956-02","41.8","66.717","202.0","TORUK, KZ","7","1,I","5","1,I","0","1,I","","","","","","","19560222",",1,I","","","11.5","1,,I,22,","","","38.5","1,,,I","",""
"KZ000038423","1956-03","41.8","66.717","202.0","TORUK, KZ","14",",I","5",",I","0",",I","","","","","","","19560305",",,I","","","10.4",",,I,05,","","","46.9",",,,I","",""
"KZ000038423","1956-04","41.8","66.717","202.0","TORUK, KZ","7",",I","5",",I","1",",I","","","","","","","19560401",",,I","","","33.4",",,I,01,","","","63.4",",,,I","",""
"KZ000038423","1956-05","41.8","66.717","202.0","TORUK, KZ","2",",I","1",",I","0",",I","","","","","","","19560502",",,I","","","9.1",",,I,02,","","","9.9",",,,I","",""
"KZ000038423","1956-06","41.8","66.717","202.0","TORUK, KZ","2",",I","0",",I","0",",I","","","","","","","19560605",",,I","","","0.9",",,I,05,","","","1.3",",,,I","",""
"KZ000038423","1956-07","41.8","66.717","202.0","TORUK, KZ","0","1,I","0","1,I","0","1,I","","","","","","","19560731","+,1,I","","","0.0","1,,I,31,+","","","0.0","1,,,I","",""
"KZ000038423","1956-08","41.8","66.717","202.0","TORUK, KZ","0",",I","0",",I","0",",I","","","","","","","19560831","+,,I","","","0.0",",,I,31,+","","","0.0",",,,I","",""
"KZ000038423","1956-09","41.8","66.717","202.0","TORUK, KZ","1",",I","1",",I","0",",I","","","","","","","19560926",",,I","","","4.8",",,I,26,","","","4.8",",,,I","",""
"KZ000038423","1956-10","41.8","66.717","202.0","TORUK, KZ","0",",I","0",",I","0",",I","","","","","","","19561024","+,,I","","","0.1",",,I,24,+","","","0.2",",,,I","",""
"KZ000038423","1956-11","41.8","66.717","202.0","TORUK, KZ","2",",I","1",",I","0",",I","","","","","","","19561124",",,I","","","13.2",",,I,24,","","","15.0",",,,I","",""
"KZ000038423","1956-12","41.8","66.717","202.0","TORUK, KZ","8","2,I","3","2,I","0","2,I","","","","","","","19561229",",2,I","","","9.5","2,,I,29,","","","21.9","2,,,I","",""
"KZ000038423","1957-01","41.8","66.717","202.0","TORUK, KZ","12","1,I","4","1,I","0","1,I","","","","","","","19570121",",1,I","","","16.3","1,,I,21,","","","36.6","1,,,I","",""
"KZ000038423","1957-02","41.8","66.717","202.0","TORUK, KZ","4","1,I","1","1,I","0","1,I","","","","","","","19570214",",1,I","","","3.4","1,,I,14,","","","7.9","1,,,I","",""
"KZ000038423","1957-03","41.8","66.717","202.0","TORUK, KZ","8",",I","4",",I","0",",I","","","","","","","19570330",",,I","","","7.3",",,I,30,","","","20.3",",,,I","",""
"KZ000038423","1957-04","41.8","66.717","202.0","TORUK, KZ","5",",I","3",",I","0",",I","","","","","","","19570411",",,I","","","12.9",",,I,11,","","","25.6",",,,I","",""
"KZ000038423","1957-05","41.8","66.717","202.0","TORUK, KZ","1",",I","0",",I","0",",I","","","","","","","19570530",",,I","","","0.8",",,I,30,","","","0.8",",,,I","",""
"KZ000038423","1957-06","41.8","66.717","202.0","TORUK, KZ","1","2,I","1","2,I","0","2,I","","","","","","","19570610",",2,I","","","4.0","2,,I,10,","","","4.0","2,,,I","",""
"KZ000038423","1957-07","41.8","66.717","202.0","TORUK, KZ","1","1,I","0","1,I","0","1,I","","","","","","","19570705",",1,I","","","1.9","1,,I,05,","","","1.9","1,,,I","",""
"KZ000038423","1957-08","41.8","66.717","202.0","TORUK, KZ","0",",I","0",",I","0",",I","","","","","","","19570815",",,I","","","0.0",",T,I,15,","","","0.0",",T,,I","",""
"KZ000038423","1957-09","41.8","66.717","202.0","TORUK, KZ","0",",I","0",",I","0",",I","","","","","","","19570913","+,,I","","","0.0",",T,I,13,+","","","0.0",",T,,I","",""
"KZ000038423","1957-10","41.8","66.717","202.0","TORUK, KZ","6","1,I","5","1,I","0","1,I","","","","","","","19571012",",1,I","","","10.6","1,,I,12,","","","28.6","1,,,I","",""
"KZ000038423","1957-11","41.8","66.717","202.0","TORUK, KZ","7","2,I","3","2,I","0","2,I","","","","","","","19571119",",2,I","","","9.0","2,,I,19,","","","22.3","2,,,I","",""
"KZ000038423","1957-12","41.8","66.717","202.0","TORUK, KZ","7","4,I","4","4,I","0","4,I","","","","","","","19571208",",4,I","","","19.5","4,,I,08,","","","39.6","4,,,I","",""
"KZ000038423","1958-01","41.8","66.717","202.0","TORUK, KZ","5",",I","2",",I","0",",I","","","","","","","19580107",",,I","","","15.8",",,I,07,","","","26.8",",,,I","",""
"KZ000038423","1958-02","41.8","66.717","202.0","TORUK, KZ","2","1,I","0","1,I","0","1,I","","","","","","","19580201",",1,I","","","1.8","1,,I,01,","","","3.5","1,,,I","",""
"KZ000038423","1958-03","41.8","66.717","202.0","TORUK, KZ","9",",I","8",",I","0",",I","","","","","","","19580307",",,I","","","14.0",",,I,07,","","","48.7",",,,I","",""
"KZ000038423","1958-04","41.8","66.717","202.0","TORUK, KZ","8",",I","5",",I","0",",I","","","","","","","19580407",",,I","","","15.4",",,I,07,","","","44.5",",,,I","",""
"KZ000038423","1958-05","41.8","66.717","202.0","TORUK, KZ","3",",I","3",",I","0",",I","","","","","","","19580514",",,I","","","6.6",",,I,14,","","","15.5",",,,I","",""
"KZ000038423","1958-06","41.8","66.717","202.0","TORUK, KZ","1",",I","0",",I","0",",I","","","","","","","19580618",",,I","","","1.6",",,I,18,","","","1.6",",,,I","",""
