"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00121952","1958-01","41.16667","-86.46667","223.1","CULVER EXPERIMENT FA, IN US","0.0","0","0.0",",0","9",",0","4",",0","0",",0","14",",0","1",",0","3",",0","31",",0","13",",0","0",",0","0",",0","","","19580103",",,0","19580131","+,,0","19580101",",,0","","","19580125",",,0","19580115",",,0","-18.9",",0,03,","51",",,0,31,+","58",",,0,01,","13.2",",,0,25,","6.1",",0,15,","","","","","684.7",",0","","","","","39.6",",,,0","149",",,,0","-3.75",",0","0.39",",,,0","-7.90",",,,0","",""
"USC00121952","1958-02","41.16667","-86.46667","223.1","CULVER EXPERIMENT FA, IN US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","16",",0","2",",0","6",",0","26",",0","17",",0","0",",0","0",",0","","","19580217",",,0","19580219","+,,0","19580215",",,0","","","19580228",",,0","19580225",",,0","-22.8",",0,17,","102",",,0,19,+","51",",,0,15,","15.0",",,0,28,","13.3",",0,25,","","","","","698.9",",0","","","","","21.1",",,,0","144",",,,0","-6.63",",0","-2.36",",,,0","-10.89",",,,0","",""
"USC00121952","1958-03","41.16667","-86.46667","223.1","CULVER EXPERIMENT FA, IN US","0.0","0","0.0",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","0",",0","0",",0","","","19580312",",,0","19580320","+,,0","19580303",",,0","","","19580325",",,0","19580331",",,0","-9.4",",0,12,","0",",T,0,20,+","15",",,0,03,","7.6",",,0,25,","13.3",",0,31,","","","","","541.0",",0","","","","","19.5",",,,0","38",",,,0","0.88",",0","5.11",",,,0","-3.35",",,,0","",""
"USC00121952","1958-04","41.16667","-86.46667","223.1","CULVER EXPERIMENT FA, IN US","0.6","0","0.6",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","5",",0","0",",0","","","19580401",",,0","19580430","+,,0","19580430","+,,0","","","19580406",",,0","19580419",",,0","-3.9",",0,01,","0",",,0,30,+","0",",,0,30,+","14.0",",,0,06,","27.2",",0,19,","","","","","278.1",",0","","","","","42.0",",,,0","0",",,,0","9.08",",0","15.58",",,,0","2.59",",,,0","",""
"USC00121952","1958-05","41.16667","-86.46667","223.1","CULVER EXPERIMENT FA, IN US","9.2","0","8.6",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","21",",0","0",",0","","","19580507",",,0","19580531","+,,0","19580531","+,,0","","","19580523",",,0","19580518",",,0","-1.7",",0,07,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,23,","27.8",",0,18,","","","","","145.5",",0","","","","","59.3",",,,0","0",",,,0","13.92",",0","21.29",",,,0","6.54",",,,0","",""
"USC00121952","1958-06","41.16667","-86.46667","223.1","CULVER EXPERIMENT FA, IN US","28.2","0","19.0",",0","13",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","19580607",",,0","19580630","+,,0","19580630","+,,0","","","19580609",",,0","19580609",",,0","2.8",",0,07,","0",",,0,30,+","0",",,0,30,+","76.7",",,0,09,","28.3",",0,09,","","","","","62.1",",0","","","","","275.2",",,,0","0",",,,0","16.90",",0","22.94",",,,0","10.85",",,,0","",""
"USC00121952","1958-07","41.16667","-86.46667","223.1","CULVER EXPERIMENT FA, IN US","125.5","0","97.3",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","19580717","+,,0","19580731","+,,0","19580731","+,,0","","","19580715",",,0","19580705",",,0","11.7",",0,17,+","0",",,0,31,+","0",",,0,31,+","34.3",",,0,15,","31.1",",0,05,","","","2.2","","2.2",",0","","","","","118.1",",,,0","0",",,,0","21.40",",0","26.49",",,,0","16.31",",,,0","",""
"USC00121952","1958-08","41.16667","-86.46667","223.1","CULVER EXPERIMENT FA, IN US","213.2","0","87.7",",0","8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19580819",",,0","19580831","+,,0","19580831","+,,0","","","19580811",",,0","19580807",",,0","7.8",",0,19,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,11,","31.7",",0,07,","","","19.5","","17.3",",0","","","","","139.3",",,,0","0",",,,0","20.60",",0","26.68",",,,0","14.53",",,,0","",""
"USC00121952","1958-09","41.16667","-86.46667","223.1","CULVER EXPERIMENT FA, IN US","244.5","0","31.3",",0","9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","19580929",",,0","19580930","+,,0","19580930","+,,0","","","19580916",",,0","19580905",",,0","1.1",",0,29,","0",",,0,30,+","0",",,0,30,+","53.1",",,0,16,","31.1",",0,05,","","","103.1","","83.6",",0","","","","","76.6",",,,0","0",",,,0","16.59",",0","22.92",",,,0","10.26",",,,0","",""
"USC00121952","1958-10","41.16667","-86.46667","223.1","CULVER EXPERIMENT FA, IN US","247.5","0","3.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","10",",0","0",",0","","","19581030",",,0","19581031","+,,0","19581031","+,,0","","","19581009",",,0","19581008",",,0","-3.9",",0,30,","0",",,0,31,+","0",",,0,31,+","11.7",",,0,09,","26.1",",0,08,","","","334.9","","231.8",",0","","","","","33.8",",,,0","0",",,,0","10.95",",0","17.84",",,,0","4.06",",,,0","",""
