"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00030686","1959-01","53.467","122.4","295.0","IGNASINO, RS","4","1,I","1","1,I","0","1,I","","","","","","","","","","","19590124",",1,I","","","","","5.2","1,,I,24,","","","7.3","1,,,I","",""
"RSM00030686","1959-02","53.467","122.4","295.0","IGNASINO, RS","3","1,I","0","1,I","0","1,I","","","","","","","","","","","19590205",",1,I","","","","","1.1","1,,I,05,","","","2.4","1,,,I","",""
"RSM00030686","1959-03","53.467","122.4","295.0","IGNASINO, RS","5",",I","2",",I","0",",I","","","12","3,S","0","3,S","0","3,S","","","19590328",",,I","19590331","+,3,S","","","5.6",",,I,28,","10.0","3,S,31,+","11.8",",,,I","0.96","3,,,S"
"RSM00030686","1959-04","53.467","122.4","295.0","IGNASINO, RS","4",",I","0",",I","0",",I","","","","","","","","","","","19590425",",,I","","","","","0.9",",,I,25,","","","2.9",",,,I","",""
"RSM00030686","1959-05","53.467","122.4","295.0","IGNASINO, RS","5",",I","2",",I","0",",I","","","","","","","","","","","19590525",",,I","","","","","20.7",",,I,25,","","","27.9",",,,I","",""
"RSM00030686","1959-06","53.467","122.4","295.0","IGNASINO, RS","9",",I","4",",I","0",",I","","","0","2,S","24","2,S","1","2,S","","","19590626",",,I","19590616",",2,S","","","20.3",",,I,26,","32.8","2,S,16,","51.4",",,,I","25.93","2,,,S"
"RSM00030686","1959-07","53.467","122.4","295.0","IGNASINO, RS","13","1,I","8","1,I","2","1,I","","","","","","","","","","","19590728",",1,I","","","","","32.9","1,,I,28,","","","131.7","1,,,I","",""
"RSM00030686","1959-08","53.467","122.4","295.0","IGNASINO, RS","14",",I","11",",I","2",",I","","","","","","","","","","","19590802",",,I","","","","","38.7",",,I,02,","","","171.3",",,,I","",""
"RSM00030686","1959-09","53.467","122.4","295.0","IGNASINO, RS","8",",I","5",",I","0",",I","","","0","4,S","11","4,S","0","4,S","","","19590916",",,I","19590912",",4,S","","","14.7",",,I,16,","26.1","4,S,12,","54.9",",,,I","19.23","4,,,S"
"RSM00030686","1959-10","53.467","122.4","295.0","IGNASINO, RS","4","2,I","2","2,I","0","2,I","","","","","","","","","","","19591023",",2,I","","","","","12.1","2,,I,23,","","","18.1","2,,,I","",""
"RSM00030686","1959-11","53.467","122.4","295.0","IGNASINO, RS","5",",I","3",",I","0",",I","","","26","4,S","0","4,S","0","4,S","","","19591102",",,I","19591101",",4,S","","","7.9",",,I,02,","-2.8","4,S,01,","21.2",",,,I","-12.67","4,,,S"
"RSM00030686","1959-12","53.467","122.4","295.0","IGNASINO, RS","5",",I","0",",I","0",",I","","","","","","","","","","","19591211","+,,I","","","","","2.3",",,I,11,+","","","8.4",",,,I","",""
"RSM00030686","1960-01","53.467","122.4","295.0","IGNASINO, RS","1","1,I","0","1,I","0","1,I","","","","","","","","","","","19600103",",1,I","","","","","1.0","1,,I,03,","","","1.0","1,,,I","",""
"RSM00030686","1960-02","53.467","122.4","295.0","IGNASINO, RS","6",",I","1",",I","0",",I","","","25","4,S","0","4,S","0","4,S","","","19600224",",,I","19600223",",4,S","","","5.0",",,I,24,","-2.8","4,S,23,","10.6",",,,I","-15.60","4,,,S"
"RSM00030686","1960-03","53.467","122.4","295.0","IGNASINO, RS","2",",I","0",",I","0",",I","","","","","","","","","","","19600322",",,I","","","","","2.2",",,I,22,","","","4.4",",,,I","",""
"RSM00030686","1960-04","53.467","122.4","295.0","IGNASINO, RS","9",",I","3",",I","0",",I","","","","","","","","","","","19600423",",,I","","","","","11.3",",,I,23,","","","28.6",",,,I","",""
"RSM00030686","1960-05","53.467","122.4","295.0","IGNASINO, RS","11",",I","7",",I","0",",I","","","","","","","","","","","19600515",",,I","","","","","17.5",",,I,15,","","","56.7",",,,I","",""
"RSM00030686","1960-06","53.467","122.4","295.0","IGNASINO, RS","6",",I","4",",I","0",",I","","","0","5,S","22","5,S","1","5,S","","","19600615",",,I","19600628",",5,S","","","8.4",",,I,15,","33.9","5,S,28,","24.8",",,,I","25.60","5,,,S"
