"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MAM00067157","1977-08","-22.805","47.821","7.9","FARAFANGANA, MA","","","14","4,S","9","4,S","1","4,S","","","","","","","","","","","","","19770813",",4,S","","","","","70.1","4,,S,13,","","","","","","","128.4","4,,,S","","","","","",""
"MAM00067157","1977-12","-22.805","47.821","7.9","FARAFANGANA, MA","","","11","3,S","5","3,S","0","3,S","0","5,S","0","5,S","","","","","","","19771224","+,5,S","19771204",",3,S","","","20.0","5,S,24,+","21.1","3,,S,04,","","","","","","","66.2","3,,,S","","","","","22.12","5,,,S"
"MAM00067157","1978-01","-22.805","47.821","7.9","FARAFANGANA, MA","","","12","2,S","10","2,S","3","2,S","0","4,S","0","4,S","","","","","","","19780122","+,4,S","19780128",",2,S","","","21.0","4,S,22,+","53.1","2,,S,28,","","","","","","","200.3","2,,,S","","","","","23.00","4,,,S"
"MAM00067157","1978-07","-22.805","47.821","7.9","FARAFANGANA, MA","","","14","2,S","13","2,S","4","2,S","","","","","","","","","","","","","19780711","+,2,S","","","","","55.1","2,,S,11,+","","","","","","","254.8","2,,,S","","","","","",""
"MAM00067157","1979-05","-22.805","47.821","7.9","FARAFANGANA, MA","","","15","2,S","9","2,S","2","2,S","0","5,S","0","5,S","","","","","","","19790517",",5,S","19790524",",2,S","","","10.0","5,S,17,","40.9","2,,S,24,","","","","","","","126.9","2,,,S","","","","","17.85","5,,,S"
"MAM00067157","1980-04","-22.805","47.821","7.9","FARAFANGANA, MA","","","13","5,S","7","5,S","2","5,S","","","","","","","","","","","","","19800428",",5,S","","","","","260.1","5,,S,28,","","","","","","","403.3","5,,,S","","","","","",""
"MAM00067157","1980-05","-22.805","47.821","7.9","FARAFANGANA, MA","","","17","3,S","14","3,S","1","3,S","","","","","","","","","","","","","19800504",",3,S","","","","","70.1","3,,S,04,","","","","","","","198.4","3,,,S","","","","","",""
"MAM00067157","1980-08","-22.805","47.821","7.9","FARAFANGANA, MA","","","18","3,S","13","3,S","1","3,S","","","","","","","","","","","","","19800805",",3,S","","","","","50.0","3,,S,05,","","","","","","","148.8","3,,,S","","","","","",""
"MAM00067157","1980-09","-22.805","47.821","7.9","FARAFANGANA, MA","","","13","3,S","7","3,S","0","3,S","0","3,S","0","3,S","","","","","","","19800927",",3,S","19800904",",3,S","","","14.0","3,S,27,","7.1","3,,S,04,","","","","","","","39.4","3,,,S","","","","","17.63","3,,,S"
"MAM00067157","1981-01","-22.805","47.821","7.9","FARAFANGANA, MA","","","8","4,S","4","4,S","2","4,S","","","","","","","","","","","","","19810112",",4,S","","","","","70.1","4,,S,12,","","","","","","","128.5","4,,,S","","","","","",""
"MAM00067157","1981-05","-22.805","47.821","7.9","FARAFANGANA, MA","","","16","4,S","15","4,S","2","4,S","","","","","","","","","","","","","19810508",",4,S","","","","","380.0","4,,S,08,","","","","","","","548.2","4,,,S","","","","","",""
"MAM00067157","1984-07","-22.805","47.821","7.9","FARAFANGANA, MA","","","","","","","","","0","5,S","0","5,S","0","5,S","26","5,S","0","5,S","19840721",",5,S","","","19840722",",5,S","13.5","5,S,21,","","","27.3","5,S,22,","","","","","","","19.79","8,S","24.05","5,,,S","15.52","5,,,S"
"MAM00067157","1985-01","-22.805","47.821","7.9","FARAFANGANA, MA","","","","","","","","","","","","","0","2,S","29","2,S","0","2,S","","","","","19850119","+,2,S","","","","","30.7","2,S,19,+","","","","","","","","","30.05","2,,,S","",""
"MAM00067157","1987-09","-22.805","47.821","7.9","FARAFANGANA, MA","","","","","","","","","","","","","0","3,S","27","3,S","0","3,S","","","","","19870925",",3,S","","","","","29.8","3,S,25,","","","","","","","","","26.33","3,,,S","",""
"MAM00067157","1987-10","-22.805","47.821","7.9","FARAFANGANA, MA","","","","","","","","","0","4,S","0","4,S","","","","","","","19871005",",4,S","","","","","16.0","4,S,05,","","","","","","","","","","","","","","","20.49","4,,,S"
"MAM00067157","1987-11","-22.805","47.821","7.9","FARAFANGANA, MA","","","","","","","","","0","3,S","0","3,S","0","5,S","25","5,S","0","5,S","19871114",",3,S","","","19871129","+,5,S","17.1","3,S,14,","","","28.4","5,S,29,+","","","","","","","24.56","6,S","27.50","5,,,S","21.62","3,,,S"
"MAM00067157","1988-03","-22.805","47.821","7.9","FARAFANGANA, MA","","","","","","","","","","","","","0","5,S","26","5,S","1","5,S","","","","","19880307",",5,S","","","","","32.4","5,S,07,","","","","","","","","","29.47","5,,,S","",""
"MAM00067157","1988-04","-22.805","47.821","7.9","FARAFANGANA, MA","185.7","4,S","","","","","","","0","3,S","0","3,S","0","4,S","26","4,S","0","4,S","19880417",",3,S","","","19880405",",4,S","19.7","3,S,17,","","","30.8","4,S,05,","","","0.0","4,S","","","25.50","4,S","28.79","4,,,S","22.20","3,,,S"
"MAM00067157","1988-10","-22.805","47.821","7.9","FARAFANGANA, MA","","","","","","","","","","","","","0","3,S","28","3,S","0","3,S","","","","","19881030","+,3,S","","","","","27.2","3,S,30,+","","","","","","","","","26.18","3,,,S","",""
"MAM00067157","1989-02","-22.805","47.821","7.9","FARAFANGANA, MA","","","18","4,S","11","4,S","3","4,S","","","","","0","3,S","25","3,S","5","3,S","","","19890227",",4,S","19890219",",3,S","","","116.1","4,,S,27,","34.6","3,S,19,","","","","","262.0","4,,,S","","","30.49","3,,,S","",""
"MAM00067157","1989-03","-22.805","47.821","7.9","FARAFANGANA, MA","216.5","4,S","","","","","","","0","3,S","0","3,S","0","3,S","28","3,S","1","3,S","19890321",",3,S","","","19890307",",3,S","21.2","3,S,21,","","","35.0","3,S,07,","","","0.0","3,S","","","26.33","4,S","29.77","3,,,S","22.89","3,,,S"
"MAM00067157","1989-12","-22.805","47.821","7.9","FARAFANGANA, MA","","","23","3,S","17","3,S","7","3,S","","","","","0","2,S","29","2,S","0","2,S","","","19891214",",3,S","19891207","+,2,S","","","55.1","3,,S,14,","29.9","2,S,07,+","","","","","344.4","3,,,S","","","28.40","2,,,S","",""
"MAM00067157","1990-01","-22.805","47.821","7.9","FARAFANGANA, MA","","","","","","","","","","","","","0","4,S","27","4,S","0","4,S","","","","","19900129","+,4,S","","","","","30.3","4,S,29,+","","","","","","","","","28.98","4,,,S","",""
"MAM00067157","1990-02","-22.805","47.821","7.9","FARAFANGANA, MA","","","18","5,S","13","5,S","3","5,S","","","","","0","5,S","23","5,S","0","5,S","","","19900207",",5,S","19900212","+,5,S","","","56.9","5,,S,07,","30.2","5,S,12,+","","","","","285.0","5,,,S","","","28.92","5,,,S","",""
"MAM00067157","1992-04","-22.805","47.821","7.9","FARAFANGANA, MA","","","","","","","","","","","","","0","4,S","26","4,S","0","4,S","","","","","19920414","+,4,S","","","","","29.6","4,S,14,+","","","","","","","","","27.73","4,,,S","",""
"MAM00067157","1992-05","-22.805","47.821","7.9","FARAFANGANA, MA","","","","","","","","","0","5,S","0","5,S","0","3,S","28","3,S","0","3,S","19920528",",5,S","","","19920506","+,3,S","10.3","5,S,28,","","","28.3","3,S,06,+","","","","","","","22.46","8,S","26.26","3,,,S","18.67","5,,,S"
"MAM00067157","1992-06","-22.805","47.821","7.9","FARAFANGANA, MA","60.6","5,S","","","","","","","0","5,S","0","5,S","0","1,S","29","1,S","0","1,S","19920621",",5,S","","","19920603",",1,S","14.2","5,S,21,","","","26.4","1,S,03,","","","0.0","1,S","","","20.73","5,S","24.52","1,,,S","16.94","5,,,S"
