"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00293682","1954-03","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","2",",0","2",",0","0",",0","25",",0","1",",0","1",",0","0",",0","1","","","","19540306",",,0","19540324","+,,0","19540324",",,0","","","19540323",",,0","19540309",",,0","-16.7",",0,06,","25",",,0,24,+","36",",,0,24,","14.0",",,0,23,","21.1",",0,09,","3004.8","0","475.5",",0","25.4",",,,0","61",",,,0","3.00",",0","11.91",",,,0","-5.92",",,,0"
"USC00293682","1954-04","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","22",",0","0",",0","","","","","19540402","+,,0","19540430","+,,0","19540430","+,,0","1","","19540430",",,0","19540424","+,,0","-7.8",",0,02,+","0",",,0,30,+","0",",,0,30,+","1.3",",,0,30,","26.1",",0,24,+","3211.0","0","206.2",",0","1.6",",,,0","0",",,,0","11.46",",0","21.97",",,,0","0.95",",,,0"
"USC00293682","1954-05","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","26",",0","0",",0","","","","","19540503",",,0","19540501",",,0","19540501",",,0","6","","19540523",",,0","19540508",",,0","-3.3",",0,03,","0",",T,0,01,","0",",T,0,01,","6.4",",,0,23,","28.9",",0,08,","3339.0","0","128.0",",0","15.8",",,,0","0",",T,,0","14.20",",0","24.13",",,,0","4.28",",,,0"
"USC00293682","1954-06","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","42.2","0","42.2",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","30",",0","9",",0","1","","","","19540607",",,0","19540630","+,,0","19540630","+,,0","3","","19540626",",,0","19540618",",,0","-0.6",",0,07,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,26,","34.4",",0,18,","3377.3","0","38.3",",0","24.6",",,,0","0",",,,0","18.47",",0","29.15",",,,0","7.78",",,,0"
"USC00293682","1954-07","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","148.3","0","106.1",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","19540706",",,0","19540731","+,,0","19540723",",,0","20","","19540723",",,0","19540711",",,0","10.0",",0,06,","0",",,0,31,+","0",",T,0,23,","38.4",",,0,23,","33.9",",0,11,","0.0","0","0.0",",0","67.4",",,,0","0",",T,,0","21.75",",0","30.00",",,,0","13.51",",,,0"
"USC00293682","1954-08","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","185.0","0","36.7",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","19540828",",,0","19540831","+,,0","19540817",",,0","13","","19540805",",,0","19540802","+,,0","3.3",",0,28,","0",",,0,31,+","0",",T,0,17,","19.3",",,0,05,","33.3",",0,02,+","13.6","0","13.6",",0","59.2",",,,0","0",",T,,0","19.08",",0","27.44",",,,0","10.72",",,,0"
"USC00293682","1954-09","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","190.8","0","5.8",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","19540930",",,0","19540930","+,,0","19540910",",,0","9","","19540925",",,0","19540901",",,0","1.1",",0,30,","0",",,0,30,+","0",",T,0,10,","25.1",",,0,25,","30.0",",0,01,","61.7","0","48.1",",0","66.5",",,,0","0",",T,,0","16.92",",0","25.93",",,,0","7.92",",,,0"
"USC00293682","1954-10","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","191.1","0","0.3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","20",",0","0",",0","3","","","","19541029","+,,0","19541031","+,,0","19541031","+,,0","3","","19541002",",,0","19541004",",,0","-8.3",",0,29,+","0",",,0,31,+","0",",,0,31,+","2.5",",,0,02,","28.3",",0,04,","269.7","0","208.0",",0","5.8",",,,0","0",",,,0","11.63",",0","22.26",",,,0","1.00",",,,0"
"USC00293682","1954-11","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","191.1","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","0",",0","0",",0","1","","","","19541118","+,,0","19541130","+,,0","19541103","+,,0","","","19541103",",,0","19541123",",,0","-10.6",",0,18,+","0",",,0,30,+","0",",T,0,03,+","0.3",",,0,03,","20.6",",0,23,","699.9","0","430.2",",0","0.3",",,,0","0",",T,,0","3.99",",0","15.56",",,,0","-7.58",",,,0"
"USC00293682","1954-12","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","191.1","0","0.0",",0","3",",0","0",",0","0",",0","2",",0","3",",0","4",",0","31",",0","2",",0","0",",0","0",",0","5","","","","19541229",",,0","19541228",",,0","19541211",",,0","1","","19541211",",,0","19541207",",,0","-22.2",",0,29,","51",",,0,28,","51",",,0,11,","2.0",",,0,11,","15.6",",0,07,","1327.1","0","627.2",",0","3.3",",,,0","101",",,,0","-1.90",",0","7.91",",,,0","-11.71",",,,0"
"USC00293682","1955-01","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","3",",0","3",",0","3",",0","31",",0","4",",0","0",",0","0",",0","6","","","","19550123",",,0","19550117",",,0","19550115",",,0","","","19550115",",,0","19550129",",,0","-21.1",",0,23,","51",",,0,17,","51",",,0,15,","3.8",",,0,15,","13.9",",0,29,","2015.1","0","688.0",",0","9.7",",,,0","101",",,,0","-3.86",",0","4.87",",,,0","-12.59",",,,0"
"USC00293682","1955-02","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","1",",0","2",",0","8",",0","28",",0","7",",0","0",",0","0",",0","1","","","","19550220",",,0","19550225",",,0","19550225","+,,0","","","19550225",",,0","19550214",",,0","-21.1",",0,20,","25",",,0,25,","25",",,0,25,+","3.8",",,0,25,","16.7",",0,14,","2630.2","0","615.1",",0","6.6",",,,0","50",",,,0","-3.64",",0","6.22",",,,0","-13.49",",,,0"
"USC00293682","1955-03","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","1",",0","1",",0","0",",0","28",",0","0",",0","0",",0","0",",0","","","","","19550322",",,0","19550321",",,0","19550320",",,0","1","","19550320",",,0","19550330",",,0","-15.0",",0,22,","51",",,0,21,","76",",,0,20,","7.4",",,0,20,","20.0",",0,30,","3092.6","0","462.4",",0","7.4",",,,0","76",",,,0","3.42",",0","13.63",",,,0","-6.80",",,,0"
"USC00293682","1955-04","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","9",",0","0",",0","","","","","19550404",",,0","19550430","+,,0","19550408",",,0","","","19550422",",,0","19550429",",,0","-14.4",",0,04,","0",",,0,30,+","0",",T,0,08,","0.5",",,0,22,","26.1",",0,29,","3432.5","0","339.9",",0","0.5",",,,0","0",",T,,0","7.00",",0","17.68",",,,0","-3.68",",,,0"
"USC00293682","1955-05","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","19",",0","0",",0","","","","","19550503",",,0","19550531","+,,0","19550522","+,,0","5","","19550522",",,0","19550531","+,,0","-5.6",",0,03,","0",",,0,31,+","0",",T,0,22,+","6.9",",,0,22,","26.7",",0,31,+","3618.9","0","186.4",",0","19.8",",,,0","0",",T,,0","12.32",",0","21.65",",,,0","2.99",",,,0"
"USC00293682","1955-06","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","32.5","0","32.5",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","29",",0","4",",0","","","","","19550603",",,0","19550630","+,,0","19550630","+,,0","1","","19550613",",,0","19550623",",,0","-1.1",",0,03,","0",",,0,30,+","0",",,0,30,+","7.4",",,0,13,","32.8",",0,23,","3669.2","0","50.3",",0","12.5",",,,0","0",",,,0","17.74",",0","28.15",",,,0","7.33",",,,0"
"USC00293682","1955-07","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","95.7","0","63.2",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","1","","","","19550708",",,0","19550731","+,,0","19550731","+,,0","12","","19550724",",,0","19550715","+,,0","5.0",",0,08,","0",",,0,31,+","0",",,0,31,+","8.4",",,0,24,","33.9",",0,15,+","6.1","0","6.1",",0","34.0",",,,0","0",",,,0","20.18",",0","28.89",",,,0","11.46",",,,0"
"USC00293682","1955-08","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","159.7","0","64.0",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","19550831",",,0","19550831","+,,0","19550831","+,,0","22","","19550819",",,0","19550809","+,,0","10.0",",0,31,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,19,","31.1",",0,09,+","8.0","0","1.9",",0","115.3",",,,0","0",",,,0","20.34",",0","27.28",",,,0","13.39",",,,0"
"USC00293682","1955-09","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","165.8","0","6.1",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","30",",0","0",",0","","","","","19550930",",,0","19550930","+,,0","19550930","+,,0","7","","19550914",",,0","19550906",",,0","-1.7",",0,30,","0",",,0,30,+","0",",,0,30,+","0.8",",,0,14,","30.6",",0,06,","76.5","0","68.5",",0","1.6",",,,0","0",",,,0","16.26",",0","27.32",",,,0","5.19",",,,0"
"USC00293682","1955-10","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","165.8","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","21",",0","0",",0","","","","","19551007",",,0","19551031","+,,0","19551031","+,,0","2","","19551002",",,0","19551010",",,0","-9.4",",0,07,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,02,","26.1",",0,10,","310.3","0","233.8",",0","4.1",",,,0","0",",,,0","10.79",",0","22.04",",,,0","-0.45",",,,0"
"USC00293682","1955-11","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","165.8","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","2",",0","0",",0","24",",0","0",",0","1",",0","0",",0","3","","","","19551116",",,0","19551116",",,0","19551115",",,0","","","19551115",",,0","19551120",",,0","-15.0",",0,16,","0",",T,0,16,","51",",,0,15,","3.8",",,0,15,","21.1",",0,20,","754.6","0","444.3",",0","7.6",",,,0","76",",,,0","3.52",",0","13.18",",,,0","-6.14",",,,0"
"USC00293682","1955-12","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","165.8","0","0.0",",0","2",",0","1",",0","0",",0","1",",0","2",",0","0",",0","30",",0","3",",0","0",",0","0",",0","1","","","","19551204",",,0","19551205",",,0","19551202",",,0","","","19551202",",,0","19551223",",,0","-15.0",",0,04,","25",",,0,05,","51",",,0,02,","9.4",",,0,02,","17.2",",0,23,","1277.9","0","523.3",",0","9.9",",,,0","76",",,,0","1.45",",0","10.01",",,,0","-7.11",",,,0"
"USC00293682","1956-01","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","2","2,0","1","1,0","0",",0","29",",0","0",",0","0",",0","0",",0","2","","","","19560104",",,0","19560121","+,2,0","19560121",",1,0","","","19560128",",,0","19560108","+,,0","-14.4",",0,04,","25","2,,0,21,+","25","1,,0,21,","16.5",",,0,28,","16.1",",0,08,+","1798.6","0","520.7",",0","24.8",",,,0","58","1,,,0","1.54",",0","9.92",",,,0","-6.85",",,,0"
"USC00293682","1956-02","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","10",",0","1",",0","4",",0","29",",0","6",",0","0",",0","0",",0","2","","","","19560204",",,0","19560205","+,,0","19560201",",,0","","","19560201",",,0","19560222",",,0","-23.9",",0,04,","127",",,0,05,+","127",",,0,01,","8.9",",,0,01,","16.7",",0,22,","2409.5","0","610.9",",0","9.4",",,,0","127",",,,0","-2.73",",0","5.44",",,,0","-10.90",",,,0"
"USC00293682","1956-03","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","3",",0","0",",0","","","","","19560307",",,0","19560331","+,,0","19560314","+,,0","","","19560331","+,,0","19560325",",,0","-12.8",",0,07,","0",",,0,31,+","0",",T,0,14,+","0.0",",T,0,31,+","23.3",",0,25,","2845.6","0","436.1",",0","0.0",",T,,0","0",",T,,0","4.27",",0","15.13",",,,0","-6.59",",,,0"
"USC00293682","1956-04","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","7",",0","0",",0","","","","","19560404",",,0","19560403","+,,0","19560402",",,0","","","19560402",",,0","19560426","+,,0","-9.4",",0,04,","0",",T,0,03,+","0",",T,0,02,","0.5",",,0,02,","23.3",",0,26,+","3166.9","0","321.3",",0","0.5",",,,0","0",",T,,0","7.62",",0","17.31",",,,0","-2.07",",,,0"
"USC00293682","1956-05","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.3","0","0.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","28",",0","0",",0","","","","","19560511",",,0","19560531","+,,0","19560531","+,,0","3","","19560521",",,0","19560531","+,,0","-7.2",",0,11,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,21,","31.1",",0,31,+","3290.9","0","124.0",",0","6.8",",,,0","0",",,,0","14.34",",0","25.74",",,,0","2.95",",,,0"
"USC00293682","1956-06","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","62.8","0","62.5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","19560606",",,0","19560630","+,,0","19560630","+,,0","8","","19560617",",,0","19560613",",,0","5.0",",0,06,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,17,","33.9",",0,13,","3296.5","0","5.6",",0","1.0",",,,0","0",",,,0","20.23",",0","30.28",",,,0","10.18",",,,0"
"USC00293682","1956-07","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","136.2","0","73.4",",0","10",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","19560704","+,,0","19560731","+,,0","19560731","+,,0","17","","19560719",",,0","19560710","+,,0","6.7",",0,04,+","0",",,0,31,+","0",",,0,31,+","30.5",",,0,19,","33.9",",0,10,+","1.9","0","1.9",",0","50.2",",,,0","0",",,,0","20.64",",0","29.54",",,,0","11.74",",,,0"
"USC00293682","1956-08","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","166.1","0","29.9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","1","","","","19560829","+,,0","19560831","+,,0","19560831","+,,0","9","","19560815",",,0","19560810","+,,0","5.0",",0,29,+","0",",,0,31,+","0",",,0,31,+","6.6",",,0,15,","32.8",",0,10,+","11.1","0","9.2",",0","12.0",",,,0","0",",,,0","19.00",",0","28.30",",,,0","9.71",",,,0"
"USC00293682","1956-09","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","167.0","0","0.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","19560922","+,,0","19560930","+,,0","19560930","+,,0","2","","19560924",",,0","19560918","+,,0","1.1",",0,22,+","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,24,","31.1",",0,18,+","64.1","0","53.0",",0","0.0",",T,,0","0",",,,0","16.60",",0","28.46",",,,0","4.74",",,,0"
"USC00293682","1956-10","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","167.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","20",",0","0",",0","1","","","","19561026","+,,0","19561031","+,,0","19561029",",,0","1","","19561029",",,0","19561006",",,0","-8.9",",0,26,+","0",",,0,31,+","0",",T,0,29,","5.1",",,0,29,","26.7",",0,06,","322.4","0","258.3",",0","6.4",",,,0","0",",T,,0","10.00",",0","20.92",",,,0","-0.92",",,,0"
"USC00293682","1956-11","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","167.0","0","0.0",",0","2",",0","0",",0","0",",0","1",",0","0",",0","3",",0","30",",0","1",",0","0",",0","0",",0","","","","","19561120",",,0","19561120",",,0","19561119",",,0","","","19561119",",,0","19561111",",,0","-19.4",",0,20,","25",",,0,20,","10",",,0,19,","0.8",",,0,19,","20.6",",0,11,","875.4","0","553.0",",0","1.1",",,,0","13",",,,0","-0.10",",0","11.67",",,,0","-11.87",",,,0"
"USC00293682","1956-12","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","167.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","31",",0","1",",0","0",",0","0",",0","","","","","19561225","+,,0","19561231","+,,0","19561222","+,,0","","","19561222","+,,0","19561201",",,0","-19.4",",0,25,+","0",",,0,31,+","0",",T,0,22,+","0.0",",T,0,22,+","16.1",",0,01,","1515.5","0","640.1",",0","0.0",",T,,0","0",",T,,0","-2.32",",0","9.43",",,,0","-14.06",",,,0"
"USC00293682","1957-01","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","7",",0","4",",0","0",",0","2",",0","2",",0","0",",0","28",",0","0",",0","0",",0","0",",0","4","","","","19570118",",,0","19570128","+,,0","19570128","+,,0","","","19570109",",,0","19570114","+,,0","-13.9",",0,18,","25",",,0,28,+","25",",,0,28,+","7.9",",,0,09,","13.9",",0,14,+","2042.0","0","526.5",",0","23.2",",,,0","63",",,,0","1.35",",0","7.83",",,,0","-5.13",",,,0"
