"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00412404","1913-06","33.1991","-97.1049","192.0","DENTON 2 SE, TX US","","","242.7",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","22",",0","","","19130612",",,0","19130630","+,,0","19130630","+,,0","","","19130617",",,0","19130603","+,,0","12.2",",0,12,","0",",,0,30,+","0",",,0,30,+","14.0",",,0,17,","38.9",",0,03,+","","","","","0.3",",0","44.7",",,,0","0",",,,0","26.41",",0","32.98",",,,0","19.84",",,,0","",""
"USC00412404","1913-07","33.1991","-97.1049","192.0","DENTON 2 SE, TX US","","","367.3",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","19130722","+,,0","19130731","+,,0","19130731","+,,0","3","","19130727",",,0","19130710",",,0","20.0",",0,22,+","0",",,0,31,+","0",",,0,31,+","43.2",",,0,27,","43.3",",0,10,","","","0.0","0","0.0",",0","64.9",",,,0","0",",,,0","30.18",",0","37.61",",,,0","22.75",",,,0","",""
"USC00412404","1913-08","33.1991","-97.1049","192.0","DENTON 2 SE, TX US","","","367.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","19130824",",,0","19130831","+,,0","19130831","+,,0","","","19130818","+,,0","19130830","+,,0","14.4",",0,24,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,18,+","40.6",",0,30,+","","","0.0","0","0.0",",0","0.0",",T,,0","0",",,,0","30.18",",0","38.07",",,,0","22.30",",,,0","",""
"USC00412404","1913-09","33.1991","-97.1049","192.0","DENTON 2 SE, TX US","","","158.0","2,0","12",",0","7",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","26",",0","9",",0","","","19130921",",2,0","19130930","+,,0","19130930","+,,0","","","19130925",",,0","19130906","+,,0","6.1","2,0,21,","0",",,0,30,+","0",",,0,30,+","39.6",",,0,25,","41.1",",0,06,+","","","11.1","0","11.1",",0","116.4",",,,0","0",",,,0","23.58","2,0","29.45",",,,0","17.71","2,,,0","",""
"USC00412404","1913-10","33.1991","-97.1049","192.0","DENTON 2 SE, TX US","","","57.9",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21",",0","0",",0","","","19131030","+,,0","19131031","+,,0","19131031","+,,0","","","19131009",",,0","19131005",",,0","-3.3",",0,30,+","0",",,0,31,+","0",",,0,31,+","14.7",",,0,09,","31.7",",0,05,","","","117.3","0","106.2",",0","60.5",",,,0","0",",,,0","16.77",",0","23.02",",,,0","10.53",",,,0","",""
"USC00412404","1913-11","33.1991","-97.1049","192.0","DENTON 2 SE, TX US","","","23.6","1,0","8","2,0","6","2,0","1","2,0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","15","1,0","0","1,0","","","19131110",",1,0","19131130","+,,0","19131130","+,,0","","","19131119",",2,0","19131122",",1,0","-0.6","1,0,10,","0",",,0,30,+","0",",,0,30,+","25.4","2,,0,19,","27.2","1,0,22,","","","197.6","0","80.3","1,0","147.6",",a,,0","0",",,,0","16.38","1,0","20.94","1,,,0","11.81","1,,,0","",""
"USC00412404","1913-12","33.1991","-97.1049","192.0","DENTON 2 SE, TX US","","","0.0",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","","","19131226",",,0","19131231","+,,0","19131222",",,0","","","19131202",",,0","19131204",",,0","-5.6",",0,26,","0",",,0,31,+","0",",T,0,22,","42.9",",,0,02,","17.2",",0,04,","","","558.0","0","360.4",",0","109.9",",,,0","0",",T,,0","6.71",",0","10.75",",,,0","2.66",",,,0","",""
"USC00412404","1914-01","33.1991","-97.1049","192.0","DENTON 2 SE, TX US","2.5","0","2.5","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","11","1,0","0",",0","13",",0","0",",0","","","19140106",",1,0","19140131","+,,0","19140131","+,,0","","","19140129",",,0","19140127","+,,0","-6.7","1,0,06,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,29,","25.6",",0,27,+","","","793.0","0","235.0",",0","9.9",",,,0","0",",,,0","10.59","1,0","18.35",",,,0","2.83","1,,,0","",""
"USC00412404","1914-02","33.1991","-97.1049","192.0","DENTON 2 SE, TX US","2.5","0","0.0",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","14",",0","1",",0","3",",0","0",",0","","","19140207",",,0","19140228","+,,0","19140228","+,,0","","","19140218",",,0","19140222",",,0","-13.3",",0,07,","0",",,0,28,+","0",",,0,28,+","15.2",",,0,18,","24.4",",0,22,","","","1120.0","0","327.0",",0","41.8",",,,0","0",",,,0","6.65",",0","13.55",",,,0","-0.24",",,,0","",""
"USC00412404","1914-03","33.1991","-97.1049","192.0","DENTON 2 SE, TX US","20.3","0","17.8",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","17",",0","0",",0","","","19140322",",,0","19140331","+,,0","19140331","+,,0","","","19140331",",,0","19140325",",,0","-7.8",",0,22,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,31,","30.0",",0,25,","","","1318.6","0","198.6",",0","47.3",",,,0","0",",,,0","12.50",",0","20.33",",,,0","4.68",",,,0","",""
