"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"VMW00041032","1966-11","10.9","106.73333","32.0","DI AN, VM","0",",","19661130","+,,X","0",",,X,30,+"
"VMW00041032","1966-12","10.9","106.73333","32.0","DI AN, VM","0",",","19661231","+,,X","0",",,X,31,+"
"VMW00041032","1967-01","10.9","106.73333","32.0","DI AN, VM","0",",","19670131","+,,X","0",",,X,31,+"
"VMW00041032","1967-02","10.9","106.73333","32.0","DI AN, VM","0",",","19670228","+,,X","0",",,X,28,+"
"VMW00041032","1967-03","10.9","106.73333","32.0","DI AN, VM","0",",","19670331","+,,X","0",",,X,31,+"
"VMW00041032","1967-04","10.9","106.73333","32.0","DI AN, VM","0",",","19670430","+,,X","0",",,X,30,+"
"VMW00041032","1967-05","10.9","106.73333","32.0","DI AN, VM","0",",","19670531","+,,X","0",",,X,31,+"
"VMW00041032","1967-06","10.9","106.73333","32.0","DI AN, VM","0",",","19670630","+,,X","0",",,X,30,+"
"VMW00041032","1967-07","10.9","106.73333","32.0","DI AN, VM","0",",","19670731","+,,X","0",",,X,31,+"
"VMW00041032","1967-08","10.9","106.73333","32.0","DI AN, VM","0",",","19670831","+,,X","0",",,X,31,+"
"VMW00041032","1967-09","10.9","106.73333","32.0","DI AN, VM","0",",","19670930","+,,X","0",",,X,30,+"
"VMW00041032","1967-10","10.9","106.73333","32.0","DI AN, VM","0",",","19671031","+,,X","0",",,X,31,+"
"VMW00041032","1967-11","10.9","106.73333","32.0","DI AN, VM","0",",","19671130","+,,X","0",",,X,30,+"
"VMW00041032","1967-12","10.9","106.73333","32.0","DI AN, VM","0",",","19671231","+,,X","0",",,X,31,+"
