"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003998","1996-07","37.32814","-95.50446","263.9","PARSONS TRI CITY AIRPORT, KS US","","","","","222.9","1,M","","","","","","","0","1,M","0","1,M","0","1,M","30","1,M","15","1,M","","","","","19960715","+,1,M","","","","","19960706",",1,M","15.0","1,M,15,+","","","38.9","1,M,06,","0.0","M","0.0","1,M","","","25.76","1,M","31.46","1,,,M","20.07","1,,,M","","","","","","","","","",""
"USW00003998","1996-08","37.32814","-95.50446","263.9","PARSONS TRI CITY AIRPORT, KS US","","","","","216.6","2,M","","","","","","","0","2,M","0","2,M","0","2,M","29","2,M","12","2,M","","","","","19960813",",2,M","","","","","19960813",",2,M","13.9","2,M,13,","","","40.0","2,M,13,","0.0","M","0.0","2,M","","","25.80","2,M","31.82","2,,,M","19.79","2,,,M","","","","","","","","","",""
"USW00003998","1996-09","37.32814","-95.50446","263.9","PARSONS TRI CITY AIRPORT, KS US","","","","","57.9","2,M","","","","","","","0","2,M","0","2,M","0","2,M","23","2,M","4","2,M","","","","","19960928",",2,M","","","","","19960906",",2,M","3.3","2,M,28,","","","32.8","2,M,06,","32.2","M","32.2","2,M","","","19.25","2,M","25.67","2,,,M","12.83","2,,,M","","","","","","","","","",""
"USW00003998","1996-10","37.32814","-95.50446","263.9","PARSONS TRI CITY AIRPORT, KS US","","","","","14.7",",M","","","","","","","0",",M","1",",M","0",",M","18",",M","0",",M","","","","","19961018",",,M","","","","","19961013",",,M","0.0",",M,18,","","","27.8",",M,13,","158.2","M","126.0",",M","","","14.75",",M","20.75",",,,M","8.74",",,,M","","","","","","","","","",""
"USW00003998","1996-11","37.32814","-95.50446","263.9","PARSONS TRI CITY AIRPORT, KS US","","","","","0.0","1,M","","","","","","","0","1,M","16","1,M","0","1,M","0","1,M","0","1,M","","","","","19961127","+,1,M","","","","","19961106",",1,M","-6.7","1,M,27,+","","","19.4","1,M,06,","548.0","M","389.8","1,M","","","4.89","1,M","9.46","1,,,M","0.32","1,,,M","","","","","","","","","",""
"USW00003998","1996-12","37.32814","-95.50446","263.9","PARSONS TRI CITY AIRPORT, KS US","","","","","0.0","2,M","","","","","","","0","2,M","20","2,M","3","2,M","0","2,M","0","2,M","","","","","19961224",",2,M","","","","","19961210",",2,M","-13.3","2,M,24,","","","20.6","2,M,10,","994.9","M","446.9","2,M","","","2.92","2,M","9.02","2,,,M","-3.18","2,,,M","","","","","","","","","",""
"USW00003998","1997-01","37.32814","-95.50446","263.9","PARSONS TRI CITY AIRPORT, KS US","","","0.0","M","0.0","3,M","","","","","","","4","3,M","23","3,M","8","3,M","2","3,M","0","3,M","","","","","19970117",",3,M","","","","","19970102",",3,M","-24.4","3,M,17,","","","22.8","3,M,02,","1496.9","M","502.0","3,M","","","0.40","3,M","6.99","3,,,M","-6.18","3,,,M","","","","","","","","","",""
"USW00003998","1997-02","37.32814","-95.50446","263.9","PARSONS TRI CITY AIRPORT, KS US","","","0.0","M","0.0",",M","","","","","","","0",",M","19",",M","1",",M","0",",M","0",",M","","","","","19970215",",,M","","","","","19970217",",,M","-7.8",",M,15,","","","20.6",",M,17,","1895.1","M","398.2",",M","","","4.11",",M","8.81",",,,M","-0.59",",,,M","","","","","","","","","",""
"USW00003998","1997-03","37.32814","-95.50446","263.9","PARSONS TRI CITY AIRPORT, KS US","","","0.0","M","0.0","1,M","","","","","","","0","1,M","12","1,M","0","1,M","5","1,M","0","1,M","","","","","19970314",",1,M","","","","","19970324",",1,M","-5.0","1,M,14,","","","25.6","1,M,24,","2191.2","M","296.1","1,M","","","8.46","1,M","15.93","1,,,M","1.00","1,,,M","","","","","","","","","",""
"USW00003998","1997-04","37.32814","-95.50446","263.9","PARSONS TRI CITY AIRPORT, KS US","","","1.7","M","1.7",",M","","","","","","","0",",M","6",",M","0",",M","9",",M","0",",M","","","","","19970413",",,M","","","","","19970420",",,M","-3.3",",M,13,","","","28.3",",M,20,","2398.2","M","207.0",",M","","","11.49",",M","17.88",",,,M","5.10",",,,M","","","","","","","","","",""
