"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00202487","1921-06","43.4","-85.03333",,"EDMORE, MI US","","","","","","","","","0",",6","","","","","","","","","","","19210630","+,,6","4","","","","","","","","0",",,6,30,+","","","","","","","0",",,,6","",""
"USC00202487","1921-07","43.4","-85.03333",,"EDMORE, MI US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19210728",",,6","","","","","","","15.7",",,6,28,","","","35.8",",,,6","","","",""
"USC00202487","1922-05","43.4","-85.03333",,"EDMORE, MI US","8",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","19220517",",,6","","","","","","","44.5",",,6,17,","","","112.8",",,,6","","","",""
"USC00202487","1922-06","43.4","-85.03333",,"EDMORE, MI US","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","19220611",",,6","","","","","","","25.4",",,6,11,","","","76.6",",,,6","","","",""
"USC00202487","1922-07","43.4","-85.03333",,"EDMORE, MI US","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","19220711",",,6","","","","","","","33.0",",,6,11,","","","122.0",",,,6","","","",""
"USC00202487","1922-09","43.4","-85.03333",,"EDMORE, MI US","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","19220914",",,6","","","","","","","38.1",",,6,14,","","","124.5",",,,6","","","",""
"USC00202487","1923-05","43.4","-85.03333",,"EDMORE, MI US","","","","","","","","","1",",6","","","","","","","","","","","19230509",",,6","","","","","","","","","356",",,6,09,","","","","","","","356",",,,6","",""
"USC00202487","1923-06","43.4","-85.03333",,"EDMORE, MI US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","19230604",",,6","","","","","","","25.4",",,6,04,","","","49.5",",,,6","","","",""
"USC00202487","1923-07","43.4","-85.03333",,"EDMORE, MI US","7",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","19230707",",,6","","","","","","","49.3",",,6,07,","","","125.2",",,,6","","","",""
"USC00202487","1923-08","43.4","-85.03333",,"EDMORE, MI US","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","19230821",",,6","","","","","","","40.6",",,6,21,","","","81.2",",,,6","","","",""
"USC00202487","1923-09","43.4","-85.03333",,"EDMORE, MI US","7",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","19230921",",,6","","","","","","","41.9",",,6,21,","","","104.1",",,,6","","","",""
"USC00202487","1923-10","43.4","-85.03333",,"EDMORE, MI US","3",",6","3",",6","1",",6","","","1",",6","","","","","","","","","","","19231030",",,6","","","19231019",",,6","","","","","51",",,6,30,","40.6",",,6,19,","","","52.1",",,,6","51",",,,6","",""
"USC00202487","1924-05","43.4","-85.03333",,"EDMORE, MI US","8",",6","8",",6","1",",6","","","0",",6","","","","","","","","","","","19240519",",,6","","","19240523",",,6","","","","","0",",T,6,19,","26.7",",,6,23,","","","93.7",",,,6","0",",T,,6","",""
"USC00202487","1924-06","43.4","-85.03333",,"EDMORE, MI US","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19240628",",,6","","","","","","","17.8",",,6,28,","","","37.3",",,,6","","","",""
"USC00202487","1924-07","43.4","-85.03333",,"EDMORE, MI US","10",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","19240724",",,6","","","","","","","25.9",",,6,24,","","","105.0",",,,6","","","",""
"USC00202487","1924-08","43.4","-85.03333",,"EDMORE, MI US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","19240804",",,6","","","","","","","41.4",",,6,04,","","","64.1",",,,6","","","",""
"USC00202487","1924-09","43.4","-85.03333",,"EDMORE, MI US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","19240921",",,6","","","","","","","10.2",",,6,21,","","","26.7",",,,6","","","",""
"USC00202487","1924-11","43.4","-85.03333",,"EDMORE, MI US","11",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","19241126",",,6","","","","","","","12.7",",,6,26,","","","40.4",",,,6","","","",""
"USC00202487","1925-01","43.4","-85.03333",,"EDMORE, MI US","7",",6","6",",6","0",",6","","","5",",6","21",",6","0",",6","0",",6","","","","","19250113",",,6","","","19250113",",,6","19250131","+,,6","","","76",",,6,13,","7.6",",,6,13,","3.3",",6,31,+","28.7",",,,6","262",",,,6","-1.87",",,,6"
"USC00202487","1925-02","43.4","-85.03333",,"EDMORE, MI US","6",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","19250216",",,6","","","19250223",",,6","","","","","64",",,6,16,","10.2",",,6,23,","","","24.6",",,,6","127",",,,6","",""
"USC00202487","1925-03","43.4","-85.03333",,"EDMORE, MI US","9","1,6","7","1,6","0","1,6","","","5",",6","","","","","","","","","","","19250313",",,6","","","19250313",",1,6","","","","","178",",,6,13,","17.8","1,,6,13,","","","62.0","1,,,6","539",",,,6","",""
"USC00202487","1925-04","43.4","-85.03333",,"EDMORE, MI US","8",",6","7",",6","0",",6","","","","","0",",6","10",",6","0",",6","","","","","","","","","19250413",",,6","19250423",",,6","","","","","20.3",",,6,13,","28.9",",6,23,","66.9",",,,6","","","17.65",",,,6"
"USC00202487","1925-05","43.4","-85.03333",,"EDMORE, MI US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19250516",",,6","","","","","","","17.0",",,6,16,","","","36.6",",,,6","","","",""
"USC00202487","1925-06","43.4","-85.03333",,"EDMORE, MI US","9",",6","6",",6","0",",6","","","","","0","1,6","27","1,6","9","1,6","","","","","","","","","19250625",",,6","19250605","+,1,6","","","","","9.1",",,6,25,","36.7","1,6,05,+","27.5",",,,6","","","27.88","1,,,6"
"USC00202487","1925-07","43.4","-85.03333",,"EDMORE, MI US","9",",6","8",",6","4",",6","","","","","0",",6","29",",6","4",",6","","","","","","","","","19250715",",,6","19250705",",,6","","","","","50.0",",,6,15,","35.6",",6,05,","203.1",",,,6","","","27.00",",,,6"
"USC00202487","1925-08","43.4","-85.03333",,"EDMORE, MI US","7",",6","7",",6","2",",6","","","","","0",",6","31",",6","6",",6","","","","","","","","","19250808",",,6","19250817",",,6","","","","","34.3",",,6,08,","34.4",",6,17,","101.9",",,,6","","","27.88",",,,6"
"USC00202487","1925-09","43.4","-85.03333",,"EDMORE, MI US","6",",6","5",",6","1",",6","","","","","0",",6","17",",6","0",",6","","","","","","","","","19250912",",,6","19250904","+,,6","","","","","39.4",",,6,12,","31.1",",6,04,+","68.1",",,,6","","","23.05",",,,6"
"USC00202487","1925-10","43.4","-85.03333",,"EDMORE, MI US","8","1,6","8","1,6","2","1,6","","","1",",6","","","","","","","","","","","19251028",",,6","","","19251025",",1,6","","","","","38",",,6,28,","42.4","1,,6,25,","","","100.9","1,,,6","38",",,,6","",""
"USC00202487","1925-11","43.4","-85.03333",,"EDMORE, MI US","","","","","","","","","2",",6","","","","","","","","","","","19251107",",,6","","","","","","","","","76",",,6,07,","","","","","","","127",",,,6","",""
"USC00202487","1925-12","43.4","-85.03333",,"EDMORE, MI US","6",",6","6",",6","1",",6","","","5",",6","","","","","","","","","","","19251224","+,,6","","","19251204",",,6","","","","","76",",,6,24,+","27.9",",,6,04,","","","50.6",",,,6","227",",,,6","",""
"USC00202487","1926-01","43.4","-85.03333",,"EDMORE, MI US","7",",6","5",",6","0",",6","","","5",",6","","","","","","","","","","","19260111",",,6","","","19260111",",,6","","","","","178",",,6,11,","17.8",",,6,11,","","","32.5",",,,6","317",",,,6","",""
"USC00202487","1926-02","43.4","-85.03333",,"EDMORE, MI US","8",",6","6",",6","0",",6","","","6",",6","","","","","","","","","","","19260220",",,6","","","19260220","+,,6","","","","","203",",,6,20,","17.8",",,6,20,+","","","71.4",",,,6","739",",,,6","",""
"USC00202487","1926-03","43.4","-85.03333",,"EDMORE, MI US","4",",6","4",",6","1",",6","","","4",",6","","","","","","","","","","","19260331",",,6","","","19260331",",,6","","","","","152",",,6,31,","25.4",",,6,31,","","","38.0",",,,6","278",",,,6","",""
"USC00202487","1926-04","43.4","-85.03333",,"EDMORE, MI US","4",",6","3",",6","0",",6","","","1",",6","","","","","","","","","","","19260403",",,6","","","19260428","+,,6","","","","","76",",,6,03,","16.5",",,6,28,+","","","41.9",",,,6","89",",,,6","",""
"USC00202487","1926-05","43.4","-85.03333",,"EDMORE, MI US","7",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","19260522",",,6","","","","","","","24.1",",,6,22,","","","94.2",",,,6","","","",""
"USC00202487","1926-06","43.4","-85.03333",,"EDMORE, MI US","8",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","19260614",",,6","","","","","","","31.8",",,6,14,","","","82.2",",,,6","","","",""
"USC00202487","1926-07","43.4","-85.03333",,"EDMORE, MI US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","19260722",",,6","","","","","","","35.6",",,6,22,","","","45.2",",,,6","","","",""
"USC00202487","1926-08","43.4","-85.03333",,"EDMORE, MI US","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19260821","+,,6","","","","","","","12.7",",,6,21,+","","","54.1",",,,6","","","",""
"USC00202487","1926-09","43.4","-85.03333",,"EDMORE, MI US","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","19260923",",,6","","","","","","","27.9",",,6,23,","","","91.4",",,,6","","","",""
"USC00202487","1926-10","43.4","-85.03333",,"EDMORE, MI US","4",",6","4",",6","1",",6","","","0","1,6","","","","","","","","","","","19261031","+,1,6","","","19261001",",,6","","","","","0","1,T,6,31,+","35.8",",,6,01,","","","60.4",",,,6","0","1,T,,6","",""
"USC00202487","1926-11","43.4","-85.03333",,"EDMORE, MI US","5",",6","4",",6","2",",6","","","1",",6","","","","","","","","","","","19261109",",,6","","","19261126",",,6","","","","","102",",,6,09,","37.1",",,6,26,","","","71.8",",,,6","115",",,,6","",""
"USC00202487","1926-12","43.4","-85.03333",,"EDMORE, MI US","4",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","19261205",",,6","","","19261205",",,6","","","","","76",",,6,05,","7.6",",,6,05,","","","15.6",",,,6","126",",,,6","",""
"USC00202487","1927-01","43.4","-85.03333",,"EDMORE, MI US","3",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","19270113",",,6","","","19270113",",,6","","","","","165",",,6,13,","16.5",",,6,13,","","","18.1",",,,6","178",",,,6","",""
"USC00202487","1927-02","43.4","-85.03333",,"EDMORE, MI US","5",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","19270214",",,6","","","19270206",",,6","","","","","51",",,6,14,","9.7",",,6,06,","","","23.9",",,,6","89",",,,6","",""
"USC00202487","1927-03","43.4","-85.03333",,"EDMORE, MI US","6",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","19270329","+,,6","","","19270326",",,6","","","","","0",",T,6,29,+","11.7",",,6,26,","","","35.0",",,,6","0",",T,,6","",""
"USC00202487","1927-04","43.4","-85.03333",,"EDMORE, MI US","7","1,6","6","1,6","0","1,6","","","1",",6","","","","","","","","","","","19270401",",,6","","","19270404",",1,6","","","","","25",",,6,01,","21.1","1,,6,04,","","","69.1","1,,,6","25",",,,6","",""
"USC00202487","1927-05","43.4","-85.03333",,"EDMORE, MI US","11",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","19270509",",,6","","","","","","","33.8",",,6,09,","","","117.4",",,,6","","","",""
"USC00202487","1927-06","43.4","-85.03333",,"EDMORE, MI US","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","19270621",",,6","","","","","","","36.8",",,6,21,","","","59.5",",,,6","","","",""
"USC00202487","1927-07","43.4","-85.03333",,"EDMORE, MI US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","19270717",",,6","","","","","","","69.9",",,6,17,","","","102.6",",,,6","","","",""
"USC00202487","1927-08","43.4","-85.03333",,"EDMORE, MI US","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","19270805",",,6","","","","","","","0.3",",,6,05,","","","0.3",",,,6","","","",""
"USC00202487","1927-09","43.4","-85.03333",,"EDMORE, MI US","12",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","19270907",",,6","","","","","","","30.7",",,6,07,","","","94.7",",,,6","","","",""
"USC00202487","1927-10","43.4","-85.03333",,"EDMORE, MI US","8",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","19271012",",,6","","","","","","","22.1",",,6,12,","","","62.5",",,,6","","","",""
"USC00202487","1927-11","43.4","-85.03333",,"EDMORE, MI US","8",",6","8",",6","0",",6","","","0",",6","","","","","","","","","","","19271124","+,,6","","","19271114",",,6","","","","","0",",T,6,24,+","15.2",",,6,14,","","","66.0",",,,6","0",",T,,6","",""
"USC00202487","1927-12","43.4","-85.03333",,"EDMORE, MI US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","19271207",",,6","","","","","","","25.4",",,6,07,","","","59.1",",,,6","","","",""
"USC00202487","1928-01","43.4","-85.03333",,"EDMORE, MI US","4",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","19280126",",,6","","","19280119",",,6","","","","","38",",,6,26,","16.5",",,6,19,","","","22.8",",,,6","63",",,,6","",""
"USC00202487","1928-02","43.4","-85.03333",,"EDMORE, MI US","9",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","19280207",",,6","","","","","","","25.4",",,6,07,","","","52.5",",,,6","","","",""
"USC00202487","1928-03","43.4","-85.03333",,"EDMORE, MI US","7",",6","6",",6","1",",6","","","4",",6","","","","","","","","","","","19280327",",,6","","","19280309",",,6","","","","","254",",,6,27,","38.1",",,6,09,","","","95.9",",,,6","482",",,,6","",""
"USC00202487","1928-04","43.4","-85.03333",,"EDMORE, MI US","8",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","19280407",",,6","","","","","","","20.3",",,6,07,","","","83.3",",,,6","","","",""
"USC00202487","1928-05","43.4","-85.03333",,"EDMORE, MI US","8",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","19280519",",,6","","","","","","","34.3",",,6,19,","","","99.1",",,,6","","","",""
"USC00202487","1928-06","43.4","-85.03333",,"EDMORE, MI US","8",",6","7",",6","3",",6","","","","","","","","","","","","","","","","","","","19280606",",,6","","","","","","","37.8",",,6,06,","","","147.6",",,,6","","","",""
"USC00202487","1928-07","43.4","-85.03333",,"EDMORE, MI US","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","19280705",",,6","","","","","","","18.5",",,6,05,","","","44.7",",,,6","","","",""
"USC00202487","1928-08","43.4","-85.03333",,"EDMORE, MI US","5","1,6","5","1,6","1","1,6","","","","","","","","","","","","","","","","","","","19280802",",1,6","","","","","","","127.0","1,,6,02,","","","148.1","1,,,6","","","",""
"USC00202487","1928-09","43.4","-85.03333",,"EDMORE, MI US","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","19280902",",,6","","","","","","","30.5",",,6,02,","","","81.4",",,,6","","","",""
"USC00202487","1928-10","43.4","-85.03333",,"EDMORE, MI US","7",",6","7",",6","1",",6","","","0",",6","","","","","","","","","","","19281028",",,6","","","19281017",",,6","","","","","0",",T,6,28,","25.4",",,6,17,","","","85.2",",,,6","0",",T,,6","",""
"USC00202487","1928-11","43.4","-85.03333",,"EDMORE, MI US","8",",6","8",",6","2",",6","","","1",",6","","","","","","","","","","","19281121",",,6","","","19281117",",,6","","","","","36",",,6,21,","51.3",",,6,17,","","","133.3",",,,6","36",",,,6","",""
"USC00202487","1928-12","43.4","-85.03333",,"EDMORE, MI US","6",",6","6",",6","1",",6","","","2",",6","","","","","","","","","","","19281219",",,6","","","19281213",",,6","","","","","64",",,6,19,","30.7",",,6,13,","","","62.5",",,,6","109",",,,6","",""
"USC00202487","1929-01","43.4","-85.03333",,"EDMORE, MI US","11",",6","7",",6","0",",6","","","","","30",",6","0",",6","0",",6","","","","","","","","","19290111",",,6","19290105",",,6","","","","","11.4",",,6,11,","1.1",",6,05,","41.6",",,,6","","","-7.23",",,,6"
"USC00202487","1929-02","43.4","-85.03333",,"EDMORE, MI US","3",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","19290215",",,6","","","19290225",",,6","","","","","13",",,6,15,","2.5",",,6,25,","","","4.6",",,,6","21",",,,6","",""
"USC00202487","1929-03","43.4","-85.03333",,"EDMORE, MI US","9",",6","8",",6","0",",6","","","3",",6","","","","","","","","","","","19290301",",,6","","","19290322",",,6","","","","","51",",,6,01,","11.4",",,6,22,","","","50.9",",,,6","114",",,,6","",""
"USC00202487","1929-04","43.4","-85.03333",,"EDMORE, MI US","13",",6","11",",6","2",",6","","","0",",6","","","","","","","","","","","19290401",",,6","","","19290425",",,6","","","","","5",",,6,01,","31.8",",,6,25,","","","156.5",",,,6","5",",,,6","",""
"USC00202487","1929-05","43.4","-85.03333",,"EDMORE, MI US","9",",6","8",",6","1",",6","","","1",",6","1",",6","7",",6","0",",6","","","","","19290502",",,6","","","19290511",",,6","19290529",",,6","","","64",",,6,02,","57.2",",,6,11,","31.1",",6,29,","142.5",",,,6","77",",,,6","15.19",",,,6"
"USC00202487","1929-06","43.4","-85.03333",,"EDMORE, MI US","9",",6","6",",6","0",",6","","","0",",6","0",",6","19",",6","4",",6","","","","","19290630","+,,6","","","19290630",",,6","19290618",",,6","","","0",",,6,30,+","21.1",",,6,30,","33.3",",6,18,","79.1",",,,6","0",",,,6","23.81",",,,6"
"USC00202487","1929-07","43.4","-85.03333",,"EDMORE, MI US","5",",6","3",",6","1",",6","","","","","0",",6","29",",6","7",",6","","","","","","","","","19290713",",,6","19290727","+,,6","","","","","36.3",",,6,13,","33.3",",6,27,+","62.7",",,,6","","","28.44",",,,6"
"USC00202487","1929-08","43.4","-85.03333",,"EDMORE, MI US","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","19290813",",,6","","","","","","","22.1",",,6,13,","","","26.4",",,,6","","","",""
"USC00202487","1929-09","43.4","-85.03333",,"EDMORE, MI US","5",",6","4",",6","0",",6","","","0",",6","0",",6","17",",6","3",",6","","","","","19290930","+,,6","","","19290916",",,6","19290904",",,6","","","0",",,6,30,+","21.6",",,6,16,","33.3",",6,04,","38.8",",,,6","0",",,,6","21.90",",,,6"
"USC00202487","1929-10","43.4","-85.03333",,"EDMORE, MI US","8",",6","6",",6","2",",6","","","0",",6","0",",6","1",",6","0",",6","","","","","19291023",",,6","","","19291023",",,6","19291015",",,6","","","0",",T,6,23,","29.2",",,6,23,","22.2",",6,15,","90.2",",,,6","0",",T,,6","13.52",",,,6"
"USC00202487","1929-11","43.4","-85.03333",,"EDMORE, MI US","5",",6","4",",6","0",",6","","","0",",6","7",",6","0",",6","0",",6","","","","","19291124",",,6","","","19291118","+,,6","19291101",",,6","","","13",",,6,24,","3.8",",,6,18,+","11.7",",6,01,","16.5",",,,6","13",",,,6","3.18",",,,6"
"USC00202487","1929-12","43.4","-85.03333",,"EDMORE, MI US","11",",6","8",",6","0",",6","","","","","14",",6","0",",6","0",",6","","","","","","","","","19291219",",,6","19291213",",,6","","","","","15.2",",,6,19,","6.1",",6,13,","48.9",",,,6","","","0.03",",,,6"
"USC00202487","1930-01","43.4","-85.03333",,"EDMORE, MI US","15",",6","7",",6","0",",6","","","","","23",",6","0",",6","0",",6","","","","","","","","","19300109",",,6","19300106",",,6","","","","","15.7",",,6,09,","5.6",",6,06,","60.2",",,,6","","","-3.73",",,,6"
"USC00202487","1930-02","43.4","-85.03333",,"EDMORE, MI US","8",",6","8",",6","1",",6","","","","","14",",6","0",",6","0",",6","","","","","","","","","19300225",",,6","19300222",",,6","","","","","38.6",",,6,25,","17.8",",6,22,","82.6",",,,6","","","1.90",",,,6"
"USC00202487","1930-03","43.4","-85.03333",,"EDMORE, MI US","","","","","","","","","","","8",",6","0",",6","0",",6","","","","","","","","","","","19300320","+,,6","","","","","","","11.1",",6,20,+","","","","","2.45",",,,6"
"USC00202487","1930-04","43.4","-85.03333",,"EDMORE, MI US","7",",6","4",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","","","","","19300423","+,,6","","","19300417",",,6","19300417",",,6","","","0",",T,6,23,+","19.1",",,6,17,","23.9",",6,17,","47.1",",,,6","0",",T,,6","11.86",",,,6"
"USC00202487","1930-05","43.4","-85.03333",,"EDMORE, MI US","10",",6","5",",6","0",",6","","","0",",6","0",",6","14",",6","1",",6","","","","","19300531","+,,6","","","19300502",",,6","19300510",",,6","","","0",",,6,31,+","24.4",",,6,02,","32.2",",6,10,","64.7",",,,6","0",",,,6","21.36",",,,6"
"USC00202487","1930-06","43.4","-85.03333",,"EDMORE, MI US","9",",6","5",",6","1",",6","","","","","0",",6","27",",6","2",",6","","","","","","","","","19300626",",,6","19300623","+,,6","","","","","27.2",",,6,26,","32.2",",6,23,+","87.1",",,,6","","","25.71",",,,6"
"USC00202487","1930-07","43.4","-85.03333",,"EDMORE, MI US","5",",6","3",",6","0",",6","","","","","0",",6","31",",6","8",",6","","","","","","","","","19300726",",,6","19300720",",,6","","","","","19.1",",,6,26,","36.7",",6,20,","31.6",",,,6","","","28.61",",,,6"
"USC00202487","1930-08","43.4","-85.03333",,"EDMORE, MI US","4",",6","2",",6","0",",6","","","","","0",",6","31",",6","8",",6","","","","","","","","","19300808",",,6","19300807",",,6","","","","","3.8",",,6,08,","34.4",",6,07,","9.1",",,,6","","","27.85",",,,6"
"USC00202487","1930-09","43.4","-85.03333",,"EDMORE, MI US","7",",6","5",",6","0",",6","","","","","0",",6","24",",6","0",",6","","","","","","","","","19300913",",,6","19300901",",,6","","","","","13.2",",,6,13,","31.7",",6,01,","37.3",",,,6","","","24.01",",,,6"
"USC00202487","1930-10","43.4","-85.03333",,"EDMORE, MI US","7",",6","7",",6","0",",6","","","0",",6","2","2,6","9","2,6","0","2,6","","","","","19301031","+,,6","","","19301017",",,6","19301013",",2,6","","","0",",T,6,31,+","24.9",",,6,17,","26.7","2,6,13,","73.4",",,,6","0",",T,,6","12.99","2,,,6"
"USC00202487","1930-11","43.4","-85.03333",,"EDMORE, MI US","3",",6","1",",6","0",",6","","","1",",6","7",",6","0",",6","0",",6","","","","","19301126",",,6","","","19301126",",,6","19301118",",,6","","","64",",,6,26,","7.6",",,6,26,","17.8",",6,18,","9.9",",,,6","64",",,,6","6.50",",,,6"
"USC00202487","1930-12","43.4","-85.03333",,"EDMORE, MI US","7",",6","5",",6","0",",6","","","","","20","1,6","0","1,6","0","1,6","","","","","","","","","19301206",",,6","19301210","+,1,6","","","","","21.8",",,6,06,","7.8","1,6,10,+","34.7",",,,6","","","-0.89","1,,,6"
"USC00202487","1931-01","43.4","-85.03333",,"EDMORE, MI US","","","","","","","","","","","19",",6","0",",6","0",",6","","","","","","","","","","","19310123","+,,6","","","","","","","4.4",",6,23,+","","","","","-0.65",",,,6"
"USC00202487","1931-02","43.4","-85.03333",,"EDMORE, MI US","5",",6","3",",6","0",",6","","","2",",6","10",",6","0",",6","0",",6","","","","","19310207",",,6","","","19310207",",,6","19310228",",,6","","","127",",,6,07,","11.4",",,6,07,","7.8",",6,28,","23.7",",,,6","170",",,,6","2.10",",,,6"
"USC00202487","1931-03","43.4","-85.03333",,"EDMORE, MI US","9",",6","6",",6","0",",6","","","4",",6","8",",6","0",",6","0",",6","","","","","19310308",",,6","","","19310328",",,6","19310323","+,,6","","","102",",,6,08,","22.6",",,6,28,","10.0",",6,23,+","57.4",",,,6","272",",,,6","3.21",",,,6"
"USC00202487","1931-04","43.4","-85.03333",,"EDMORE, MI US","4",",6","3",",6","1",",6","","","0",",6","0",",6","3",",6","0",",6","","","","","19310426","+,,6","","","19310421",",,6","19310412",",,6","","","0",",T,6,26,+","25.4",",,6,21,","22.2",",6,12,","46.3",",,,6","0",",T,,6","13.23",",,,6"
"USC00202487","1931-05","43.4","-85.03333",,"EDMORE, MI US","","","","","","","","","","","0",",6","11",",6","0",",6","","","","","","","","","","","19310528",",,6","","","","","","","31.1",",6,28,","","","","","17.85",",,,6"
