"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IRM00040809","1990-06","32.898","59.266","1509.4","BIRJAND, IR","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19900630","+,5,S","","","","","0.0","5,,S,30,+","","","","","","","0.0","5,,,S","","","","","",""
"IRM00040809","1991-10","32.898","59.266","1509.4","BIRJAND, IR","","","2","3,S","0","3,S","0","3,S","","","","","","","","","","","","","19911006",",3,S","","","","","2.0","3,,S,06,","","","","","","","2.3","3,,,S","","","","","",""
"IRM00040809","1992-02","32.898","59.266","1509.4","BIRJAND, IR","","","4","5,S","1","5,S","0","5,S","","","","","","","","","","","","","19920206",",5,S","","","","","3.0","5,,S,06,","","","","","","","5.5","5,,,S","","","","","",""
"IRM00040809","1992-04","32.898","59.266","1509.4","BIRJAND, IR","","","6","5,S","3","5,S","0","5,S","","","","","","","","","","","","","19920405",",5,S","","","","","18.0","5,,S,05,","","","","","","","44.4","5,,,S","","","","","",""
"IRM00040809","1995-06","32.898","59.266","1509.4","BIRJAND, IR","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19950630","+,5,S","","","","","0.0","5,,S,30,+","","","","","","","0.0","5,,,S","","","","","",""
"IRM00040809","1995-11","32.898","59.266","1509.4","BIRJAND, IR","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19951130","+,5,S","","","","","0.0","5,,S,30,+","","","","","","","0.0","5,,,S","","","","","",""
"IRM00040809","1996-07","32.898","59.266","1509.4","BIRJAND, IR","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","19960731","+,3,S","","","","","0.0","3,,S,31,+","","","","","","","0.0","3,,,S","","","","","",""
"IRM00040809","1996-08","32.898","59.266","1509.4","BIRJAND, IR","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19960831","+,5,S","","","","","0.0","5,,S,31,+","","","","","","","0.0","5,,,S","","","","","",""
"IRM00040809","1996-10","32.898","59.266","1509.4","BIRJAND, IR","","","1","4,S","0","4,S","0","4,S","","","","","","","","","","","","","19961022",",4,S","","","","","2.0","4,,S,22,","","","","","","","2.0","4,,,S","","","","","",""
"IRM00040809","1996-11","32.898","59.266","1509.4","BIRJAND, IR","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","19961130","+,3,S","","","","","0.0","3,,S,30,+","","","","","","","0.0","3,,,S","","","","","",""
"IRM00040809","1996-12","32.898","59.266","1509.4","BIRJAND, IR","","","1","5,S","1","5,S","0","5,S","","","","","","","","","","","","","19961215",",5,S","","","","","5.1","5,,S,15,","","","","","","","5.1","5,,,S","","","","","",""
"IRM00040809","1997-08","32.898","59.266","1509.4","BIRJAND, IR","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","19970831","+,4,S","","","","","0.0","4,,S,31,+","","","","","","","0.0","4,,,S","","","","","",""
"IRM00040809","1997-09","32.898","59.266","1509.4","BIRJAND, IR","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19970930","+,5,S","","","","","0.0","5,,S,30,+","","","","","","","0.0","5,,,S","","","","","",""
"IRM00040809","1999-10","32.898","59.266","1509.4","BIRJAND, IR","","","","","","","","","0","5,S","0","5,S","0","5,S","26","5,S","0","5,S","19991010",",5,S","","","19991013",",5,S","6.4","5,S,10,","","","30.2","5,S,13,","","","","","","","18.12","0,S","27.15","5,,,S","9.09","5,,,S"
"IRM00040809","2000-05","32.898","59.266","1509.4","BIRJAND, IR","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","20000531","+,4,S","","","","","0.0","4,,S,31,+","","","","","","","0.0","4,,,S","","","","","",""
"IRM00040809","2000-06","32.898","59.266","1509.4","BIRJAND, IR","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","20000630","+,3,S","","","","","0.0","3,,S,30,+","","","","","","","0.0","3,,,S","","","","","",""
"IRM00040809","2000-08","32.898","59.266","1509.4","BIRJAND, IR","","","0","2,S","0","2,S","0","2,S","0","4,S","0","4,S","","","","","","","20000825",",4,S","20000831","+,2,S","","","11.4","4,S,25,","0.0","2,,S,31,+","","","","","","","0.0","2,,,S","","","","","17.48","4,,,S"
"IRM00040809","2000-09","32.898","59.266","1509.4","BIRJAND, IR","","","1","4,S","0","4,S","0","4,S","","","","","","","","","","","","","20000925",",4,S","","","","","0.8","4,,S,25,","","","","","","","0.8","4,,,S","","","","","",""
"IRM00040809","2000-10","32.898","59.266","1509.4","BIRJAND, IR","","","1","3,S","1","3,S","0","3,S","","","","","0","3,S","26","3,S","0","3,S","","","20001005",",3,S","20001002",",3,S","","","6.1","3,,S,05,","30.6","3,S,02,","","","","","6.1","3,,,S","","","26.81","3,,,S","",""
"IRM00040809","2001-01","32.898","59.266","1509.4","BIRJAND, IR","","","2","5,S","1","5,S","0","5,S","","","","","1","5,S","0","5,S","0","5,S","","","20010128",",5,S","20010114",",5,S","","","6.1","5,,S,28,","18.0","5,S,14,","","","","","6.9","5,,,S","","","12.15","5,,,S","",""
"IRM00040809","2001-02","32.898","59.266","1509.4","BIRJAND, IR","","","2","2,S","0","2,S","0","2,S","","","","","0","2,S","0","2,S","0","2,S","","","20010222",",2,S","20010221","+,2,S","","","1.5","2,,S,22,","19.8","2,S,21,+","","","","","2.3","2,,,S","","","14.95","2,,,S","",""
"IRM00040809","2001-06","32.898","59.266","1509.4","BIRJAND, IR","","","0","1,S","0","1,S","0","1,S","","","","","","","","","","","","","20010630","+,1,S","","","","","0.0","1,,S,30,+","","","","","","","0.0","1,,,S","","","","","",""
