"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CCPT","1999-01","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","0.0","U","0.0",",U","0",",U","30",",U","1",",U","0",",U","0",",U","19990127",",,U","19990107",",,U","-11.7",",U,27,","11.7",",U,07,","","","576.5",",U","-0.26",",U","5.23",",,,U","-5.75",",,,U"
"USR0000CCPT","1999-02","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","0.0","U","0.0",",U","0",",U","28",",U","1",",U","0",",U","0",",U","19990211",",,U","19990213",",,U","-15.6",",U,11,","15.0",",U,13,","","","486.4",",U","0.96",",U","7.56",",,,U","-5.64",",,,U"
"USR0000CCPT","1999-03","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","0.0","U","0.0",",U","0",",U","25",",U","0",",U","0",",U","0",",U","19990331","+,,U","19990329",",,U","-6.1",",U,31,+","18.9",",U,29,","","","394.9",",U","5.59",",U","12.57",",,,U","-1.38",",,,U"
"USR0000CCPT","1999-04","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","0.0","U","0.0",",U","0",",U","23",",U","1",",U","1",",U","0",",U","19990410",",,U","19990419",",,U","-10.6",",U,10,","22.8",",U,19,","","","442.1",",U","3.60",",U","9.81",",,,U","-2.62",",,,U"
"USR0000CCPT","1999-05","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","0.0","U","0.0",",U","0",",U","12",",U","0",",U","12",",U","0",",U","19990505",",,U","19990522",",,U","-6.1",",U,05,","27.2",",U,22,","","","254.7",",U","10.12",",U","17.65",",,,U","2.58",",,,U"
"USR0000CCPT","1999-06","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","24.4","U","24.4",",U","0",",U","3",",U","0",",U","23",",U","0",",U","19990605",",,U","19990628",",,U","-1.7",",U,05,","30.6",",U,28,","","","87.1",",U","16.24",",U","24.24",",,,U","8.24",",,,U"
"USR0000CCPT","1999-07","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","64.0","U","39.6",",U","0",",U","0",",U","0",",U","28",",U","1",",U","19990722","+,,U","19990701",",,U","8.9",",U,22,+","33.3",",U,01,","21.4","U","21.4",",U","18.92",",U","26.16",",,,U","11.67",",,,U"
"USR0000CCPT","1999-08","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","69.4","U","5.4",",U","0",",U","0",",U","0",",U","27",",U","0",",U","19990806",",,U","19990824","+,,U","7.2",",U,06,","27.2",",U,24,+","68.8","U","47.4",",U","16.98",",U","23.41",",,,U","10.55",",,,U"
"USR0000CCPT","1999-09","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","70.0","U","0.6",",U","0",",U","2",",U","0",",U","13",",U","0",",U","19990928",",,U","19990906",",,U","-2.2",",U,28,","26.7",",U,06,","216.8","U","148.0",",U","13.42",",U","20.18",",,,U","6.66",",,,U"
"USR0000CCPT","1999-10","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","70.0","U","0.0",",U","0",",U","6",",U","0",",U","11",",U","0",",U","19991017",",,U","19991011",",,U","-5.0",",U,17,","26.7",",U,11,","435.8","U","219.0",",U","11.27",",U","18.41",",,,U","4.13",",,,U"
"USR0000CCPT","1999-11","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","70.0","U","0.0",",U","0",",U","12",",U","2",",U","3",",U","0",",U","19991124",",,U","19991129","+,,U","-10.6",",U,24,","21.1",",U,29,+","777.4","U","341.6",",U","6.95",",U","13.76",",,,U","0.13",",,,U"
"USR0000CCPT","1999-12","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","70.0","U","0.0",",U","0",",U","31",",U","5",",U","0",",U","0",",U","19991214",",,U","19991228",",,U","-13.3",",U,14,","12.2",",U,28,","1379.6","U","602.2",",U","-1.09",",U","5.02",",,,U","-7.20",",,,U"
"USR0000CCPT","2000-01","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","0.0","U","0.0",",U","0",",U","27",",U","5",",U","0",",U","0",",U","20000104",",,U","20000115",",,U","-15.6",",U,04,","14.4",",U,15,","1965.7","U","586.1",",U","-0.57",",U","5.31",",,,U","-6.46",",,,U"
"USR0000CCPT","2000-02","38.4594","-109.0469","2465.2","CARPENTER RIDGE COLORADO, CO US","0.0","U","0.0",",U","0",",U","29",",U","1",",U","0",",U","0",",U","20000226",",,U","20000203",",,U","-13.9",",U,26,","16.7",",U,03,","2442.9","U","477.2",",U","1.88",",U","8.34",",,,U","-4.59",",,,U"
