"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00519195","1927-09","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1320.7","6","189.2",",6","5",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","12",",6","19270930","+,,6","","","","","","","19270920",",,6","19270930","+,,6","16.7",",6,30,+","","","","","29.5",",,6,20,","33.3",",6,30,+","0.0","6","","","0.0",",6","","","","","","","","","","","56.7",",,,6","","","24.64",",6","31.77",",,,6","17.51",",,,6"
"USC00519195","1927-10","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1499.8","6","179.1",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","19271028","+,,6","","","","","","","","","19271010","+,,6","16.7",",6,28,+","","","","","","","33.3",",6,10,+","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","24.11",",6","31.05",",,,6","17.17",",,,6"
"USC00519195","1927-11","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1623.1","6","123.3",",6","13",",6","10",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19271114",",,6","","","","","","","19271114",",,6","19271104",",,6","15.6",",6,14,","","","","","32.8",",,6,14,","30.6",",6,04,","0.0","6","","","0.0",",6","","","","","","","","","","","135.2",",,,6","","","22.44",",6","26.75",",,,6","18.13",",,,6"
"USC00519195","1927-12","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1739.7","6","116.6",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19271212",",,6","","","","","","","","","19271202","+,,6","14.4",",6,12,","","","","","","","28.9",",6,02,+","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","22.10",",6","27.62",",,,6","16.57",",,,6"
"USC00519195","1949-10","21.5747","-158.1204","3.0","WAIALUA 847, HI US","","","163.6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19491029",",,0","19491031","+,,0","19491031","+,,0","","","19491008",",,0","19491021",",,0","17.8",",0,29,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,08,","31.1",",0,21,","","","","","0.0",",0","","","","","","","","","","","3.9",",,,0","0",",,,0","23.61",",0","28.25",",,,0","18.97",",,,0"
"USC00519195","1949-11","21.5747","-158.1204","3.0","WAIALUA 847, HI US","","","105.5",",0","14",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19491121",",,0","19491130","+,,0","19491130","+,,0","","","19491101",",,0","19491124","+,,0","15.0",",0,21,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,01,","27.8",",0,24,+","","","","","0.0",",0","","","","","","","","","","","25.6",",,,0","0",",,,0","21.85",",0","25.71",",,,0","17.99",",,,0"
"USC00519195","1949-12","21.5747","-158.1204","3.0","WAIALUA 847, HI US","","","105.9",",0","11",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19491220",",,0","19491231","+,,0","19491231","+,,0","","","19491218",",,0","19491226","+,,0","13.9",",0,20,","0",",,0,31,+","0",",,0,31,+","74.4",",,0,18,","28.3",",0,26,+","","","","","0.0",",0","","","","","","","","","","","126.8",",,,0","0",",,,0","21.75",",0","25.77",",,,0","17.73",",,,0"
"USC00519195","1950-01","21.5747","-158.1204","3.0","WAIALUA 847, HI US","106.5","0","106.5",",0","17",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19500104",",,0","19500131","+,,0","19500131","+,,0","","","19500123",",,0","19500116",",,0","14.4",",0,04,","0",",,0,31,+","0",",,0,31,+","134.1",",,0,23,","28.9",",0,16,","","","","","0.0",",0","","","","","","","","","","","326.3",",,,0","0",",,,0","21.77",",0","26.01",",,,0","17.53",",,,0"
"USC00519195","1950-02","21.5747","-158.1204","3.0","WAIALUA 847, HI US","213.1","0","106.6",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","19500202","+,,0","19500228","+,,0","19500228","+,,0","","","19500221",",,0","19500205",",,0","15.6",",0,02,+","0",",,0,28,+","0",",,0,28,+","21.1",",,0,21,","28.9",",0,05,","","","","","0.0",",0","","","","","","","","","","","48.0",",,,0","0",",,,0","22.14",",0","26.18",",,,0","18.10",",,,0"
"USC00519195","1950-03","21.5747","-158.1204","3.0","WAIALUA 847, HI US","314.9","0","101.8",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19500315","+,,0","19500331","+,,0","19500331","+,,0","","","19500310",",,0","19500317","+,,0","15.0",",0,15,+","0",",,0,31,+","0",",,0,31,+","26.9",",,0,10,","28.9",",0,17,+","","","","","0.0",",0","","","","","","","","","","","46.8",",,,0","0",",,,0","21.62",",0","25.85",",,,0","17.39",",,,0"
"USC00519195","1950-04","21.5747","-158.1204","3.0","WAIALUA 847, HI US","416.9","0","102.0",",0","15","4,0","6","4,0","3","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19500402",",,0","19500430","+,,0","19500430","+,,0","","","19500417",",4,0","19500416",",,0","15.0",",0,02,","0",",,0,30,+","0",",,0,30,+","38.4","4,,0,17,","27.8",",0,16,","","","","","0.0",",0","","","","","","","","","","","156.5",",a,,0","0",",,,0","21.73",",0","25.57",",,,0","17.90",",,,0"
"USC00519195","1950-05","21.5747","-158.1204","3.0","WAIALUA 847, HI US","548.0","0","131.1",",0","12",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19500522",",,0","19500531","+,,0","19500531","+,,0","","","19500517",",,0","19500531",",,0","16.1",",0,22,","0",",,0,31,+","0",",,0,31,+","32.8",",,0,17,","30.0",",0,31,","","","","","0.0",",0","","","","","","","","","","","43.2",",,,0","0",",,,0","22.56",",0","26.67",",,,0","18.45",",,,0"
"USC00519195","1950-06","21.5747","-158.1204","3.0","WAIALUA 847, HI US","715.0","0","167.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19500601",",,0","19500630","+,,0","19500630","+,,0","","","19500625",",,0","19500630","+,,0","16.7",",0,01,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,25,","30.6",",0,30,+","","","","","0.0",",0","","","","","","","","","","","1.3",",,,0","0",",,,0","23.90",",0","28.39",",,,0","19.41",",,,0"
"USC00519195","1950-07","21.5747","-158.1204","3.0","WAIALUA 847, HI US","894.6","0","179.6",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19500731","+,,0","19500731","+,,0","19500731","+,,0","","","19500730",",,0","19500701",",,0","18.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","1.3",",,0,30,","30.0",",0,01,","0.0","0","","","0.0",",0","","","","","","","","","","","5.1",",,,0","0",",,,0","24.13",",0","28.48",",,,0","19.78",",,,0"
"USC00519195","1950-08","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1090.5","0","195.9",",0","11",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19500830","+,,0","19500831","+,,0","19500831","+,,0","","","19500816",",,0","19500823","+,,0","18.3",",0,30,+","0",",,0,31,+","0",",,0,31,+","39.4",",,0,16,","31.7",",0,23,+","0.0","0","","","0.0",",0","","","","","","","","","","","69.2",",,,0","0",",,,0","24.65",",0","29.10",",,,0","20.20",",,,0"
"USC00519195","1950-09","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1266.7","0","176.2",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","19500924","+,,0","19500930","+,,0","19500930","+,,0","","","19500917","+,,0","19500927",",,0","17.8",",0,24,+","0",",,0,30,+","0",",,0,30,+","3.8",",,0,17,+","32.2",",0,27,","0.0","0","","","0.0",",0","","","","","","","","","","","10.5",",,,0","0",",,,0","24.21",",0","28.98",",,,0","19.43",",,,0"
"USC00519195","1950-10","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1445.2","0","178.5",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","19501002",",,0","19501031","+,,0","19501031","+,,0","","","19501029",",,0","19501013",",,0","16.1",",0,02,","0",",,0,31,+","0",",,0,31,+","2.0",",,0,29,","32.8",",0,13,","0.0","0","","","0.0",",0","","","","","","","","","","","7.3",",,,0","0",",,,0","24.09",",0","28.65",",,,0","19.53",",,,0"
"USC00519195","1950-11","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1586.5","0","141.3",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19501111",",,0","19501130","+,,0","19501130","+,,0","","","19501118",",,0","19501104",",,0","16.1",",0,11,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,18,","31.7",",0,04,","0.0","0","","","0.0",",0","","","","","","","","","","","94.8",",,,0","0",",,,0","23.04",",0","27.68",",,,0","18.41",",,,0"
"USC00519195","1950-12","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1659.5","0","73.0",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19501220","+,,0","19501231","+,,0","19501231","+,,0","","","19501204",",,0","19501225",",,0","13.9",",0,20,+","0",",,0,31,+","0",",,0,31,+","99.1",",,0,04,","28.9",",0,25,","0.0","0","","","0.0",",0","","","","","","","","","","","160.0",",,,0","0",",,,0","20.69",",0","24.30",",,,0","17.07",",,,0"
"USC00519195","1951-01","21.5747","-158.1204","3.0","WAIALUA 847, HI US","110.9","0","110.9",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19510125",",,0","19510131","+,,0","19510131","+,,0","","","19510123",",,0","19510120",",,0","13.3",",0,25,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,23,","29.4",",0,20,","0.0","0","","","0.0",",0","","","","","","","","","","","44.6",",,,0","0",",,,0","21.91",",0","26.14",",,,0","17.68",",,,0"
"USC00519195","1951-02","21.5747","-158.1204","3.0","WAIALUA 847, HI US","195.3","0","84.4",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","19510209",",,0","19510228","+,,0","19510228","+,,0","","","19510221",",,0","19510225",",,0","11.1",",0,09,","0",",,0,28,+","0",",,0,28,+","30.2",",,0,21,","29.4",",0,25,","1.7","0","","","1.7",",0","","","","","","","","","","","96.9",",,,0","0",",,,0","21.29",",0","25.58",",,,0","17.00",",,,0"
"USC00519195","1951-03","21.5747","-158.1204","3.0","WAIALUA 847, HI US","311.1","0","115.8",",0","20",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19510318","+,,0","19510331","+,,0","19510331","+,,0","","","19510311",",,0","19510330",",,0","15.0",",0,18,+","0",",,0,31,+","0",",,0,31,+","105.2",",,0,11,","29.4",",0,30,","1.7","0","","","0.0",",0","","","","","","","","","","","366.9",",,,0","0",",,,0","22.07",",0","26.01",",,,0","18.13",",,,0"
"USC00519195","1951-04","21.5747","-158.1204","3.0","WAIALUA 847, HI US","426.0","0","114.9",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19510417","+,,0","19510430","+,,0","19510430","+,,0","","","19510413",",,0","19510430","+,,0","15.6",",0,17,+","0",",,0,30,+","0",",,0,30,+","5.1",",,0,13,","28.9",",0,30,+","1.7","0","","","0.0",",0","","","","","","","","","","","20.1",",,,0","0",",,,0","22.16",",0","26.82",",,,0","17.50",",,,0"
"USC00519195","1951-05","21.5747","-158.1204","3.0","WAIALUA 847, HI US","577.1","0","151.1",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19510512","+,,0","19510531","+,,0","19510531","+,,0","","","19510525",",,0","19510513","+,,0","16.1",",0,12,+","0",",,0,31,+","0",",,0,31,+","1.8",",,0,25,","30.0",",0,13,+","1.7","0","","","0.0",",0","","","","","","","","","","","4.8",",,,0","0",",,,0","23.21",",0","28.44",",,,0","17.98",",,,0"
"USC00519195","1951-06","21.5747","-158.1204","3.0","WAIALUA 847, HI US","754.2","0","177.1",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","19510604","+,,0","19510630","+,,0","19510630","+,,0","","","19510622",",,0","19510628",",,0","17.2",",0,04,+","0",",,0,30,+","0",",,0,30,+","2.8",",,0,22,","32.8",",0,28,","1.7","0","","","0.0",",0","","","","","","","","","","","5.7",",,,0","0",",,,0","24.24",",0","29.63",",,,0","18.84",",,,0"
"USC00519195","1951-07","21.5747","-158.1204","3.0","WAIALUA 847, HI US","956.5","0","202.3",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19510707",",,0","19510731","+,,0","19510731","+,,0","","","19510719",",,0","19510703",",,0","18.3",",0,07,","0",",,0,31,+","0",",,0,31,+","1.8",",,0,19,","31.1",",0,03,","0.0","0","","","0.0",",0","","","","","","","","","","","5.0",",,,0","0",",,,0","24.86",",0","29.14",",,,0","20.58",",,,0"
"USC00519195","1951-08","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1154.7","0","198.2",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","19510826","+,,0","19510831","+,,0","19510831","+,,0","","","19510805",",,0","19510818",",,0","18.9",",0,26,+","0",",,0,31,+","0",",,0,31,+","6.4",",,0,05,","32.2",",0,18,","0.0","0","","","0.0",",0","","","","","","","","","","","18.7",",,,0","0",",,,0","24.73",",0","29.07",",,,0","20.38",",,,0"
"USC00519195","1951-09","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1361.8","0","207.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","19510904",",,0","19510930","+,,0","19510930","+,,0","","","19510922",",,0","19510917",",,0","18.9",",0,04,","0",",,0,30,+","0",",,0,30,+","4.8",",,0,22,","33.3",",0,17,","0.0","0","","","0.0",",0","","","","","","","","","","","10.1",",,,0","0",",,,0","25.24",",0","30.10",",,,0","20.38",",,,0"
"USC00519195","1951-10","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1554.4","0","192.6",",0","12",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19511024","+,,0","19511031","+,,0","19511031","+,,0","","","19511028",",,0","19511026","+,,0","18.3",",0,24,+","0",",,0,31,+","0",",,0,31,+","55.6",",,0,28,","31.1",",0,26,+","0.0","0","","","0.0",",0","","","","","","","","","","","184.5",",,,0","0",",,,0","24.55",",0","28.82",",,,0","20.27",",,,0"
"USC00519195","1951-11","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1701.1","0","146.7",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19511129","+,,0","19511130","+,,0","19511130","+,,0","","","19511119",",,0","19511103","+,,0","17.8",",0,29,+","0",",,0,30,+","0",",,0,30,+","6.9",",,0,19,","30.0",",0,03,+","0.0","0","","","0.0",",0","","","","","","","","","","","13.8",",,,0","0",",,,0","23.22",",0","27.04",",,,0","19.40",",,,0"
"USC00519195","1951-12","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1822.2","0","121.1",",0","13",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19511229","+,,0","19511231","+,,0","19511231","+,,0","","","19511231",",,0","19511210",",,0","15.0",",0,29,+","0",",,0,31,+","0",",,0,31,+","55.6",",,0,31,","27.8",",0,10,","0.0","0","","","0.0",",0","","","","","","","","","","","136.7",",,,0","0",",,,0","22.24",",0","25.88",",,,0","18.60",",,,0"
"USC00519195","1952-01","21.5747","-158.1204","3.0","WAIALUA 847, HI US","92.2","0","92.2",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19520130","+,,0","19520131","+,,0","19520131","+,,0","","","19520120",",,0","19520103","+,,0","13.9",",0,30,+","0",",,0,31,+","0",",,0,31,+","97.0",",,0,20,","28.3",",0,03,+","0.0","0","","","0.0",",0","","","","","","","","","","","139.8",",,,0","0",",,,0","21.31",",0","25.48",",,,0","17.13",",,,0"
"USC00519195","1952-02","21.5747","-158.1204","3.0","WAIALUA 847, HI US","168.1","0","75.9",",0","6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","19520201",",,0","19520229","+,,0","19520229","+,,0","","","19520219",",,0","19520218","+,,0","14.4",",0,01,","0",",,0,29,+","0",",,0,29,+","58.2",",,0,19,","27.8",",0,18,+","0.0","0","","","0.0",",0","","","","","","","","","","","67.0",",,,0","0",",,,0","20.95",",0","25.70",",,,0","16.20",",,,0"
"USC00519195","1952-03","21.5747","-158.1204","3.0","WAIALUA 847, HI US","266.6","0","98.5",",0","13",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19520303","+,,0","19520331","+,,0","19520331","+,,0","","","19520305",",,0","19520322",",,0","15.0",",0,03,+","0",",,0,31,+","0",",,0,31,+","29.0",",,0,05,","28.9",",0,22,","0.0","0","","","0.0",",0","","","","","","","","","","","74.7",",,,0","0",",,,0","21.51",",0","25.54",",,,0","17.48",",,,0"
"USC00519195","1952-04","21.5747","-158.1204","3.0","WAIALUA 847, HI US","353.9","0","87.3",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19520414","+,,0","19520430","+,,0","19520430","+,,0","","","19520413",",,0","19520403",",,0","15.0",",0,14,+","0",",,0,30,+","0",",,0,30,+","6.6",",,0,13,","28.3",",0,03,","0.0","0","","","0.0",",0","","","","","","","","","","","19.1",",,,0","0",",,,0","21.24",",0","25.60",",,,0","16.89",",,,0"
"USC00519195","1952-05","21.5747","-158.1204","3.0","WAIALUA 847, HI US","454.8","0","100.9",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19520518","+,,0","19520531","+,,0","19520531","+,,0","","","19520523",",,0","19520528",",,0","15.0",",0,18,+","0",",,0,31,+","0",",,0,31,+","4.1",",,0,23,","29.4",",0,28,","0.0","0","","","0.0",",0","","","","","","","","","","","15.8",",,,0","0",",,,0","21.59",",0","25.76",",,,0","17.42",",,,0"
"USC00519195","1952-06","21.5747","-158.1204","3.0","WAIALUA 847, HI US","608.4","0","153.6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19520620","+,,0","19520630","+,,0","19520630","+,,0","","","19520621",",,0","19520627","+,,0","18.3",",0,20,+","0",",,0,30,+","0",",,0,30,+","1.5",",,0,21,","29.4",",0,27,+","0.0","0","","","0.0",",0","","","","","","","","","","","3.6",",,,0","0",",,,0","23.45",",0","27.23",",,,0","19.68",",,,0"
"USC00519195","1952-07","21.5747","-158.1204","3.0","WAIALUA 847, HI US","783.5","0","175.1",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19520731","+,,0","19520731","+,,0","19520731","+,,0","","","19520715",",,0","19520731","+,,0","18.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","3.0",",,0,15,","29.4",",0,31,+","0.0","0","","","0.0",",0","","","","","","","","","","","6.8",",,,0","0",",,,0","23.98",",0","28.15",",,,0","19.81",",,,0"
"USC00519195","1952-08","21.5747","-158.1204","3.0","WAIALUA 847, HI US","967.2","0","183.7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19520831","+,,0","19520831","+,,0","19520831","+,,0","","","19520802",",,0","19520804",",,0","18.9",",0,31,+","0",",,0,31,+","0",",,0,31,+","6.4",",,0,02,","31.7",",0,04,","0.0","0","","","0.0",",0","","","","","","","","","","","11.5",",,,0","0",",,,0","24.26",",0","28.71",",,,0","19.81",",,,0"
"USC00519195","1952-09","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1134.6","0","167.4",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19520924","+,,0","19520930","+,,0","19520930","+,,0","","","19520915",",,0","19520923",",,0","17.8",",0,24,+","0",",,0,30,+","0",",,0,30,+","7.1",",,0,15,","30.6",",0,23,","0.0","0","","","0.0",",0","","","","","","","","","","","13.8",",,,0","0",",,,0","23.91",",0","28.48",",,,0","19.34",",,,0"
"USC00519195","1952-10","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1291.0","0","156.4",",0","14",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19521028","+,,0","19521031","+,,0","19521031","+,,0","","","19521018",",,0","19521016",",,0","17.8",",0,28,+","0",",,0,31,+","0",",,0,31,+","39.1",",,0,18,","30.6",",0,16,","0.0","0","","","0.0",",0","","","","","","","","","","","119.2",",,,0","0",",,,0","23.38",",0","27.53",",,,0","19.23",",,,0"
"USC00519195","1952-11","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1434.8","0","143.8",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19521122",",,0","19521130","+,,0","19521130","+,,0","","","19521120",",,0","19521106",",,0","17.2",",0,22,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,20,","30.6",",0,06,","0.0","0","","","0.0",",0","","","","","","","","","","","30.9",",,,0","0",",,,0","23.13",",0","26.92",",,,0","19.34",",,,0"
"USC00519195","1952-12","21.5747","-158.1204","3.0","WAIALUA 847, HI US","1536.5","0","101.7",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19521231","+,,0","19521231","+,,0","19521231","+,,0","","","19521204",",,0","19521217",",,0","15.0",",0,31,+","0",",,0,31,+","0",",,0,31,+","4.3",",,0,04,","29.4",",0,17,","0.0","0","","","0.0",",0","","","","","","","","","","","16.8",",,,0","0",",,,0","21.61",",0","25.86",",,,0","17.37",",,,0"
"USC00519195","1953-01","21.5747","-158.1204","3.0","WAIALUA 847, HI US","111.8","0","111.8",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19530109",",,0","19530131","+,,0","19530131","+,,0","","","19530107",",,0","19530131",",,0","14.4",",0,09,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,07,","30.0",",0,31,","0.0","0","","","0.0",",0","","","","","","","","","","","29.9",",,,0","0",",,,0","21.94",",0","27.06",",,,0","16.82",",,,0"
"USC00519195","1953-02","21.5747","-158.1204","3.0","WAIALUA 847, HI US","190.9","0","79.1","1,0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","27","1,0","0","1,0","19530221",",,0","19530228","+,,0","19530228","+,,0","","","19530217",",,0","19530213",",1,0","15.0",",0,21,","0",",,0,28,+","0",",,0,28,+","25.1",",,0,17,","28.9","1,0,13,","0.0","0","","","0.0","1,0","","","","","","","","","","","76.3",",,,0","0",",,,0","21.26","1,0","25.91","1,,,0","16.61",",,,0"
"USC00519195","1953-03","21.5747","-158.1204","3.0","WAIALUA 847, HI US","286.5","0","95.6",",0","15",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19530308",",,0","19530331","+,,0","19530331","+,,0","","","19530311",",,0","19530330",",,0","14.4",",0,08,","0",",,0,31,+","0",",,0,31,+","38.4",",,0,11,","28.9",",0,30,","0.0","0","","","0.0",",0","","","","","","","","","","","141.5",",,,0","0",",,,0","21.42",",0","26.05",",,,0","16.78",",,,0"
"USC00519195","1953-04","21.5747","-158.1204","3.0","WAIALUA 847, HI US","403.7","0","117.2",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19530412",",,0","19530430","+,,0","19530430","+,,0","","","19530406",",,0","19530409","+,,0","14.4",",0,12,","0",",,0,30,+","0",",,0,30,+","3.0",",,0,06,","29.4",",0,09,+","0.0","0","","","0.0",",0","","","","","","","","","","","7.4",",,,0","0",",,,0","22.24",",0","26.97",",,,0","17.51",",,,0"
"USC00519195","1953-05","21.5747","-158.1204","3.0","WAIALUA 847, HI US","556.6","0","152.9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19530516","+,,0","19530531","+,,0","19530531","+,,0","","","19530509",",,0","19530502",",,0","17.2",",0,16,+","0",",,0,31,+","0",",,0,31,+","7.1",",,0,09,","30.6",",0,02,","0.0","0","","","0.0",",0","","","","","","","","","","","11.7",",,,0","0",",,,0","23.27",",0","27.73",",,,0","18.80",",,,0"
"USC00519195","1953-06","21.5747","-158.1204","3.0","WAIALUA 847, HI US","726.7","0","170.1",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19530606",",,0","19530630","+,,0","19530630","+,,0","","","19530619","+,,0","19530605",",,0","17.8",",0,06,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,19,+","30.6",",0,05,","0.0","0","","","0.0",",0","","","","","","","","","","","1.9",",,,0","0",",,,0","24.00",",0","28.24",",,,0","19.77",",,,0"
"USC00519195","1953-07","21.5747","-158.1204","3.0","WAIALUA 847, HI US","916.8","0","190.1",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19530709",",,0","19530731","+,,0","19530731","+,,0","","","19530704",",,0","19530721","+,,0","18.3",",0,09,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,04,","29.4",",0,21,+","0.0","0","","","0.0",",0","","","","","","","","","","","4.8",",,,0","0",",,,0","24.46",",0","28.45",",,,0","20.48",",,,0"
