"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RPM00098646","1979-01","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","3","4,S","3","4,S","0","4,S","","","","","","","","","","","","","19790103",",4,S","","","","","9.9","4,,S,03,","","","","","22.1","4,,,S","","","","","",""
"RPM00098646","1979-02","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","3","1,S","2","1,S","0","1,S","","","","","0","3,S","25","3,S","1","3,S","","","19790213",",1,S","19790221",",3,S","","","9.9","1,,S,13,","33.0","3,S,21,","","","20.8","1,,,S","","","31.16","3,,,S","",""
"RPM00098646","1979-03","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","1","2,S","1","2,S","0","2,S","","","","","0","3,S","28","3,S","2","3,S","","","19790301",",2,S","19790315","+,3,S","","","7.1","2,,S,01,","33.0","3,S,15,+","","","7.1","2,,,S","","","31.25","3,,,S","",""
"RPM00098646","1979-04","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","1","2,S","0","2,S","0","2,S","","","","","","","","","","","","","19790409",",2,S","","","","","2.0","2,,S,09,","","","","","2.0","2,,,S","","","","","",""
"RPM00098646","1979-05","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","3","2,S","1","2,S","0","2,S","","","","","","","","","","","","","19790521",",2,S","","","","","5.1","2,,S,21,","","","","","7.4","2,,,S","","","","","",""
"RPM00098646","1979-06","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","10","5,S","8","5,S","5","5,S","","","","","","","","","","","","","19790620",",5,S","","","","","256.0","5,,S,20,","","","","","464.0","5,,,S","","","","","",""
"RPM00098646","1979-07","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","4","5,S","3","5,S","1","5,S","","","","","","","","","","","","","19790715",",5,S","","","","","27.9","5,,S,15,","","","","","41.9","5,,,S","","","","","",""
"RPM00098646","1979-08","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","19790827",",4,S","","","","","22.1","4,,S,27,","","","","","22.1","4,,,S","","","","","",""
"RPM00098646","1979-09","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","5","3,S","5","3,S","3","3,S","","","","","","","","","","","","","19790929",",3,S","","","","","89.9","3,,S,29,","","","","","184.9","3,,,S","","","","","",""
"RPM00098646","1979-10","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","8","1,S","6","1,S","2","1,S","","","","","","","","","","","","","19791003",",1,S","","","","","119.9","1,,S,03,","","","","","211.0","1,,,S","","","","","",""
"RPM00098646","1979-11","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","4","3,S","3","3,S","0","3,S","","","","","","","","","","","","","19791127","+,3,S","","","","","10.9","3,,S,27,+","","","","","27.9","3,,,S","","","","","",""
"RPM00098646","1979-12","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","2","1,S","2","1,S","1","1,S","","","","","","","","","","","","","19791207",",1,S","","","","","257.0","1,,S,07,","","","","","277.1","1,,,S","","","","","",""
"RPM00098646","1980-01","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","5","3,S","3","3,S","2","3,S","","","","","","","","","","","","","19800119",",3,S","","","","","258.1","3,,S,19,","","","","","318.2","3,,,S","","","","","",""
"RPM00098646","1980-02","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","19800214",",4,S","","","","","14.0","4,,S,14,","","","","","14.0","4,,,S","","","","","",""
"RPM00098646","1980-03","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","19800331","+,4,S","","","","","0.0","4,,S,31,+","","","","","0.0","4,,,S","","","","","",""
"RPM00098646","1980-04","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","1","4,S","1","4,S","1","4,S","","","","","","","","","","","","","19800428",",4,S","","","","","30.0","4,,S,28,","","","","","30.0","4,,,S","","","","","",""
"RPM00098646","1980-05","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","2","5,S","2","5,S","1","5,S","","","","","","","","","","","","","19800513",",5,S","","","","","32.0","5,,S,13,","","","","","36.1","5,,,S","","","","","",""
"RPM00098646","1980-06","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","9","4,S","8","4,S","1","4,S","","","","","","","","","","","","","19800626",",4,S","","","","","31.0","4,,S,26,","","","","","116.0","4,,,S","","","","","",""
"RPM00098646","1980-08","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","6","3,S","5","3,S","1","3,S","","","","","","","","","","","","","19800819",",3,S","","","","","25.9","3,,S,19,","","","","","55.1","3,,,S","","","","","",""
"RPM00098646","1980-09","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","19800902",",4,S","","","","","8.9","4,,S,02,","","","","","8.9","4,,,S","","","","","",""
"RPM00098646","1980-10","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","6",",S","4",",S","0",",S","","","","","0","5,S","26","5,S","9","5,S","","","19801008",",,S","19801030","+,5,S","","","20.1",",,S,08,","33.0","5,S,30,+","","","37.3",",,,S","","","31.96","5,,,S","",""
"RPM00098646","1980-11","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","10","5,S","9","5,S","0","5,S","","","","","0","4,S","26","4,S","2","4,S","","","19801112",",5,S","19801107","+,4,S","","","19.1","5,,S,12,","33.0","4,S,07,+","","","78.3","5,,,S","","","31.23","4,,,S","",""
"RPM00098646","1980-12","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","3","2,S","1","2,S","0","2,S","","","","","0","4,S","27","4,S","0","4,S","","","19801226",",2,S","19801221","+,4,S","","","3.0","2,,S,26,","32.0","4,S,21,+","","","6.0","2,,,S","","","29.93","4,,,S","",""
"RPM00098646","1981-01","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","4","3,S","3","3,S","0","3,S","","","","","","","","","","","","","19810125",",3,S","","","","","9.9","3,,S,25,","","","","","21.1","3,,,S","","","","","",""
"RPM00098646","1981-02","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","3","2,S","2","2,S","1","2,S","","","","","","","","","","","","","19810205",",2,S","","","","","257.0","2,,S,05,","","","","","261.0","2,,,S","","","","","",""
"RPM00098646","1981-03","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","3","3,S","1","3,S","0","3,S","","","","","0","5,S","26","5,S","5","5,S","","","19810327",",3,S","19810321",",5,S","","","7.9","3,,S,27,","34.0","5,S,21,","","","10.2","3,,,S","","","31.65","5,,,S","",""
"RPM00098646","1981-04","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","2","4,S","0","4,S","0","4,S","","","","","","","","","","","","","19810404","+,4,S","","","","","2.0","4,,S,04,+","","","","","4.0","4,,,S","","","","","",""
"RPM00098646","1981-05","10.308","123.979","9.4","MACTAN CEBU INTERNATIONAL, RP","","","3","5,S","1","5,S","0","5,S","","","","","","","","","","","","","19810530",",5,S","","","","","3.0","5,,S,30,","","","","","6.0","5,,,S","","","","","",""
