"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00205403","1939-10","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","10",",6","9",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","19391028",",,6","19391009",",,6","","","","","","","97",",,6,28,","23.4",",,6,09,","","","","","","","73.1",",,,6","97",",,,6","","","","","",""
"USC00205403","1939-11","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","3",",6","3",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","19391102",",,6","19391102",",,6","","","","","","","86",",,6,02,","7.1",",,6,02,","","","","","","","19.8",",,,6","195",",,,6","","","","","",""
"USC00205403","1939-12","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","","","","","","","","","6",",6","","","","","","","","","","","","","","","","","19391219",",,6","","","","","","","","","216",",,6,19,","","","","","","","","","","","537",",,,6","","","","","",""
"USC00205403","1940-01","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","10",",6","8",",6","0",",6","","","9",",6","","","","","","","","","","","","","","","","","19400115",",,6","19400115",",,6","","","","","","","218",",,6,15,","17.8",",,6,15,","","","","","","","70.8",",,,6","842",",,,6","","","","","",""
"USC00205403","1940-02","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","6",",6","5",",6","1",",6","","","6",",6","","","","","","","","","","","","","","","","","19400212",",,6","19400212",",,6","","","","","","","356",",,6,12,","27.9",",,6,12,","","","","","","","51.9",",,,6","655",",,,6","","","","","",""
"USC00205403","1940-03","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","4",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","19400313",",,6","19400313",",,6","","","","","","","157",",,6,13,","10.2",",,6,13,","","","","","","","31.9",",,,6","380",",,,6","","","","","",""
"USC00205403","1940-04","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","6",",6","5",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","19400404",",,6","19400403",",,6","","","","","","","234",",,6,04,","20.3",",,6,03,","","","","","","","63.9",",,,6","345",",,,6","","","","","",""
"USC00205403","1940-05","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","11",",6","9",",6","2",",6","","","3",",6","","","","","","","","","","","","","","","","","19400503",",,6","19400519",",,6","","","","","","","81",",,6,03,","32.5",",,6,19,","","","","","","","111.6",",,,6","144",",,,6","","","","","",""
"USC00205403","1940-06","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","15",",6","12",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19400624",",,6","","","","","","","","","41.1",",,6,24,","","","","","","","142.6",",,,6","","","","","","","",""
"USC00205403","1940-07","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19400723",",,6","","","","","","","","","17.0",",,6,23,","","","","","","","55.4",",,,6","","","","","","","",""
"USC00205403","1940-08","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","11",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19400802",",,6","","","","","","","","","9.9",",,6,02,","","","","","","","42.4",",,,6","","","","","","","",""
"USC00205403","1940-09","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","7",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19400910",",,6","","","","","","","","","18.0",",,6,10,","","","","","","","61.2",",,,6","","","","","","","",""
"USC00205403","1940-10","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","11",",6","9",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19401031","+,,6","19401019",",,6","","","","","","","0",",,6,31,+","15.7",",,6,19,","","","","","","","68.9",",,,6","0",",,,6","","","","","",""
"USC00205403","1940-11","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","16",",6","16",",6","0",",6","","","10",",6","","","","","","","","","","","","","","","","","19401127",",,6","19401105",",,6","","","","","","","69",",,6,27,","17.3",",,6,05,","","","","","","","121.6",",,,6","480",",,,6","","","","","",""
"USC00205403","1940-12","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","6",",6","5",",6","1",",6","","","5",",6","","","","","","","","","","","","","","","","","19401216",",,6","19401216",",,6","","","","","","","356",",,6,16,","30.5",",,6,16,","","","","","","","45.2",",,,6","541",",,,6","","","","","",""
"USC00205403","1941-01","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","10",",6","10",",6","0",",6","","","10",",6","","","","","","","","","","","","","","","","","19410130","+,,6","19410117",",,6","","","","","","","107",",,6,30,+","10.2",",,6,17,","","","","","","","62.4",",,,6","691",",,,6","","","","","",""
"USC00205403","1941-02","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","9",",6","9",",6","0",",6","","","9",",6","","","","","","","","","","","","","","","","","19410207",",,6","19410207",",,6","","","","","","","213",",,6,07,","23.4",",,6,07,","","","","","","","70.0",",,,6","648",",,,6","","","","","",""
"USC00205403","1941-03","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","2",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","19410316",",,6","19410316",",,6","","","","","","","66",",,6,16,","6.9",",,6,16,","","","","","","","12.2",",,,6","117",",,,6","","","","","",""
"USC00205403","1941-04","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19410413",",,6","","","","","","","","","23.1",",,6,13,","","","","","","","69.6",",,,6","","","","","","","",""
"USC00205403","1941-05","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","9",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19410526",",,6","","","","","","","","","48.8",",,6,26,","","","","","","","117.4",",,,6","","","","","","","",""
"USC00205403","1941-06","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","7",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19410627",",,6","","","","","","","","","22.1",",,6,27,","","","","","","","60.8",",,,6","","","","","","","",""
"USC00205403","1941-07","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19410724",",,6","","","","","","","","","30.5",",,6,24,","","","","","","","65.1",",,,6","","","","","","","",""
"USC00205403","1941-08","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","12",",6","12",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19410811",",,6","","","","","","","","","39.4",",,6,11,","","","","","","","164.9",",,,6","","","","","","","",""
"USC00205403","1941-09","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","12",",6","12",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","19410915",",,6","","","","","","","","","27.9",",,6,15,","","","","","","","133.7",",,,6","","","","","","","",""
"USC00205403","1941-10","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","11",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19411026",",,6","","","","","","","","","24.1",",,6,26,","","","","","","","109.5",",,,6","","","","","","","",""
"USC00205403","1941-11","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","","","","","","","","","4",",6","","","","","","","","","","","","","","","","","19411108",",,6","","","","","","","","","157",",,6,08,","","","","","","","","","","","281",",,,6","","","","","",""
"USC00205403","1941-12","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","9",",6","7",",6","0",",6","","","8",",6","","","","","","","","","","","","","","","","","19411206",",,6","19411206",",,6","","","","","","","132",",,6,06,","12.7",",,6,06,","","","","","","","40.3",",,,6","446",",,,6","","","","","",""
"USC00205403","1942-01","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","7",",6","7",",6","0",",6","28","3,6","7",",6","","","","","","","","","","","","","","","19420116","+,3,6","19420130","+,,6","19420130",",,6","","","","","305","3,,6,16,+","81",",,6,30,+","9.1",",,6,30,","","","","","","","37.4",",,,6","400",",,,6","","","","","",""
"USC00205403","1942-02","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","","","","","","","28",",6","","","","","","","","","","","","","","","","","19420228","+,,6","","","","","","","","","406",",,6,28,+","","","","","","","","","","","","","","","","","","","",""
"USC00205403","1942-03","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","13",",6","13",",6","0",",6","31",",6","11",",6","","","","","","","","","","","","","","","19420322","+,,6","19420311",",,6","19420317",",,6","","","","","508",",,6,22,+","208",",,6,11,","21.6",",,6,17,","","","","","","","124.9",",,,6","875",",,,6","","","","","",""
"USC00205403","1942-04","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","","","","","","","","","1",",6","","","","","","","","","","","","","","","","","19420406",",,6","","","","","","","","","213",",,6,06,","","","","","","","","","","","213",",,,6","","","","","",""
"USC00205403","1942-05","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19420513",",,6","","","","","","","","","30.5",",,6,13,","","","","","","","122.2",",,,6","","","","","","","",""
"USC00205403","1942-06","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","11",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19420620",",,6","","","","","","","","","39.4",",,6,20,","","","","","","","136.2",",,,6","","","","","","","",""
"USC00205403","1942-07","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","9",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19420717",",,6","","","","","","","","","32.5",",,6,17,","","","","","","","113.6",",,,6","","","","","","","",""
"USC00205403","1942-08","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19420822",",,6","","","","","","","","","20.3",",,6,22,","","","","","","","73.4",",,,6","","","","","","","",""
"USC00205403","1942-09","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","16",",6","14",",6","1",",6","","","3",",6","","","","","","","","","","","","","","","","","19420923",",,6","19420918",",,6","","","","","","","33",",,6,23,","27.9",",,6,18,","","","","","","","129.0",",,,6","83",",,,6","","","","","",""
"USC00205403","1942-10","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19421004",",,6","","","","","","","","","42.4",",,6,04,","","","","","","","99.3",",,,6","","","","","","","",""
"USC00205403","1942-11","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8",",6","8",",6","1",",6","13","5,6","5",",6","","","","","","","","","","","","","","","19421127","+,5,6","19421126",",,6","19421126",",,6","","","","","457","5,,6,27,+","457",",,6,26,","48.8",",,6,26,","","","","","","","111.3",",,,6","743",",,,6","","","","","",""
"USC00205403","1942-12","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","12",",6","12",",6","0",",6","31",",6","12",",6","","","","","","","","","","","","","","","19421231",",,6","19421231","+,,6","19421231","+,,6","","","","","686",",,6,31,","107",",,6,31,+","9.7",",,6,31,+","","","","","","","67.8",",,,6","765",",,,6","","","","","",""
"USC00205403","1943-01","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","9",",6","8",",6","0",",6","31",",6","9",",6","","","","","","","","","","","","","","","19430119","+,,6","19430113",",,6","19430113",",,6","","","","","889",",,6,19,+","91",",,6,13,","8.1",",,6,13,","","","","","","","37.9",",,,6","436",",,,6","","","","","",""
"USC00205403","1943-02","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","7",",6","7",",6","0",",6","28",",6","7",",6","","","","","","","","","","","","","","","19430214","+,,6","19430210",",,6","19430210",",,6","","","","","914",",,6,14,+","117",",,6,10,","10.7",",,6,10,","","","","","","","45.0",",,,6","491",",,,6","","","","","",""
"USC00205403","1943-03","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","9",",6","9",",6","1",",6","31",",6","8",",6","","","","","","","","","","","","","","","19430320",",,6","19430320",",,6","19430320",",,6","","","","","965",",,6,20,","305",",,6,20,","25.4",",,6,20,","","","","","","","100.1",",,,6","979",",,,6","","","","","",""
"USC00205403","1943-04","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","13",",6","13",",6","0",",6","22","4,6","8",",6","","","","","","","","","","","","","","","19430403","+,4,6","19430416",",,6","19430430",",,6","","","","","457","4,,6,03,+","76",",,6,16,","8.6",",,6,30,","","","","","","","70.5",",,,6","339",",,,6","","","","","",""
"USC00205403","1943-05","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","9",",6","9",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","19430531","+,,6","19430506",",,6","","","","","","","0",",,6,31,+","39.9",",,6,06,","","","","","","","96.4",",,,6","0",",,,6","","","","","",""
"USC00205403","1943-06","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","13",",6","10",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","19430612",",,6","","","","","","","","","40.1",",,6,12,","","","","","","","182.9",",,,6","","","","","","","",""
"USC00205403","1943-07","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","9",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19430704",",,6","","","","","","","","","31.0",",,6,04,","","","","","","","57.2",",,,6","","","","","","","",""
"USC00205403","1943-08","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","12",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19430809",",,6","","","","","","","","","19.8",",,6,09,","","","","","","","75.8",",,,6","","","","","","","",""
"USC00205403","1943-09","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19430924","+,,6","","","","","","","","","7.1",",,6,24,+","","","","","","","33.5",",,,6","","","","","","","",""
"USC00205403","1943-10","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8",",6","5",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","19431018",",,6","19431023",",,6","","","","","","","66",",,6,18,","16.5",",,6,23,","","","","","","","56.8",",,,6","66",",,,6","","","","","",""
"USC00205403","1943-11","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","11",",6","9",",6","1",",6","","","6",",6","","","","","","","","","","","","","","","","","19431109",",,6","19431108",",,6","","","","","","","132",",,6,09,","26.9",",,6,08,","","","","","","","89.4",",,,6","401",",,,6","","","","","",""
"USC00205403","1943-12","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","6","1,6","6","1,6","0","1,6","31",",6","6",",6","","","","","","","","","","","","","","","19431222","+,,6","19431220",",,6","19431220",",1,6","","","","","254",",,6,22,+","102",",,6,20,","9.7","1,,6,20,","","","","","","","37.9","1,,,6","407",",,,6","","","","","",""
"USC00205403","1944-01","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","6",",6","4",",6","0",",6","31",",6","6",",6","","","","","","","","","","","","","","","19440113","+,,6","19440105",",,6","19440105",",,6","","","","","330",",,6,13,+","127",",,6,05,","12.2",",,6,05,","","","","","","","28.4",",,,6","317",",,,6","","","","","",""
"USC00205403","1944-02","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","6","2,6","6","2,6","0","2,6","29",",6","6",",6","","","","","","","","","","","","","","","19440216","+,,6","19440209",",,6","19440209",",2,6","","","","","254",",,6,16,+","76",",,6,09,","6.6","2,,6,09,","","","","","","","24.3","2,,,6","279",",,,6","","","","","",""
"USC00205403","1944-03","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","11",",6","10",",6","0",",6","29","2,6","10","1,6","","","","","","","","","","","","","","","19440331",",2,6","19440307",",1,6","19440329",",,6","","","","","533","2,,6,31,","203","1,,6,07,","19.8",",,6,29,","","","","","","","99.9",",,,6","837","1,,,6","","","","","",""
"USC00205403","1944-04","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8",",6","8",",6","0",",6","22",",6","5",",6","","","","","","","","","","","","","","","19440404",",,6","19440404","+,,6","19440424",",,6","","","","","533",",,6,04,","51",",,6,04,+","10.7",",,6,24,","","","","","","","43.9",",,,6","229",",,,6","","","","","",""
"USC00205403","1944-05","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","12",",6","12",",6","3",",6","","","1",",6","","","","","","","","","","","","","","","","","19440506",",,6","19440523",",,6","","","","","","","38",",,6,06,","41.1",",,6,23,","","","","","","","176.2",",,,6","38",",,,6","","","","","",""
"USC00205403","1944-06","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","12",",6","10",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","19440630","+,,6","19440605",",,6","","","","","","","0",",,6,30,+","53.8",",,6,05,","","","","","","","180.0",",,,6","0",",,,6","","","","","",""
"USC00205403","1944-07","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","6",",6","6",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","19440731","+,,6","19440726",",,6","","","","","","","0",",,6,31,+","47.5",",,6,26,","","","","","","","113.8",",,,6","0",",,,6","","","","","",""
"USC00205403","1944-08","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","7",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","19440831","+,,6","19440831",",,6","","","","","","","0",",,6,31,+","37.3",",,6,31,","","","","","","","71.0",",,,6","0",",,,6","","","","","",""
"USC00205403","1944-09","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","15",",6","13",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19440930","+,,6","19440927","+,,6","","","","","","","0",",,6,30,+","17.3",",,6,27,+","","","","","","","108.3",",,,6","0",",,,6","","","","","",""
"USC00205403","1944-10","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","5",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19441031","+,,6","19441006",",,6","","","","","","","0",",,6,31,+","21.8",",,6,06,","","","","","","","60.4",",,,6","0",",,,6","","","","","",""
"USC00205403","1944-11","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8","1,6","5","1,6","0","1,6","","","4",",6","","","","","","","","","","","","","","","","","19441130",",,6","19441115",",1,6","","","","","","","216",",,6,30,","20.3","1,,6,15,","","","","","","","66.4","1,,,6","360",",,,6","","","","","",""
"USC00205403","1944-12","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","9",",6","8",",6","0",",6","31",",6","9",",6","","","","","","","","","","","","","","","19441227",",,6","19441216",",,6","19441216",",,6","","","","","432",",,6,27,","152",",,6,16,","12.7",",,6,16,","","","","","","","51.7",",,,6","610",",,,6","","","","","",""
"USC00205403","1945-01","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8",",6","6",",6","0",",6","31",",6","8",",6","","","","","","","","","","","","","","","19450118",",,6","19450118","+,,6","19450118",",,6","","","","","559",",,6,18,","102",",,6,18,+","9.7",",,6,18,","","","","","","","41.2",",,,6","482",",,,6","","","","","",""
"USC00205403","1945-02","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8",",6","7",",6","0",",6","28",",6","8",",6","","","","","","","","","","","","","","","19450223","+,,6","19450215",",,6","19450215",",,6","","","","","864",",,6,23,+","206",",,6,15,","19.3",",,6,15,","","","","","","","60.2",",,,6","668",",,,6","","","","","",""
"USC00205403","1945-03","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","4",",6","3",",6","0",",6","25","2,6","1",",6","","","","","","","","","","","","","","","19450301",",2,6","19450306",",,6","19450328",",,6","","","","","762","2,,6,01,","53",",,6,06,","9.4",",,6,28,","","","","","","","20.4",",,,6","53",",,,6","","","","","",""
"USC00205403","1945-04","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","9",",6","9",",6","1",",6","","","5",",6","","","","","","","","","","","","","","","","","19450404",",,6","19450423",",,6","","","","","","","127",",,6,04,","39.1",",,6,23,","","","","","","","130.4",",,,6","383",",,,6","","","","","",""
"USC00205403","1945-05","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","7",",6","6",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","19450509","+,,6","19450528",",,6","","","","","","","0",",T,6,09,+","31.0",",,6,28,","","","","","","","109.6",",,,6","0",",T,,6","","","","","",""
"USC00205403","1945-06","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","11",",6","11",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","","","19450602",",,6","19450610",",,6","","","","","","","61",",,6,02,","48.3",",,6,10,","","","","","","","139.0",",,,6","61",",,,6","","","","","",""
"USC00205403","1945-07","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","6",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","19450731","+,,6","19450705",",,6","","","","","","","0",",,6,31,+","41.9",",,6,05,","","","","","","","98.6",",,,6","0",",,,6","","","","","",""
"USC00205403","1945-08","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19450824",",,6","","","","","","","","","24.1",",,6,24,","","","","","","","88.7",",,,6","","","","","","","",""
"USC00205403","1945-09","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8",",6","8",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19450928",",,6","19450908",",,6","","","","","","","0",",T,6,28,","21.6",",,6,08,","","","","","","","85.8",",,,6","0",",T,,6","","","","","",""
"USC00205403","1945-10","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","6",",6","6",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","","","19451025",",,6","19451001",",,6","","","","","","","36",",,6,25,","26.7",",,6,01,","","","","","","","58.7",",,,6","36",",,,6","","","","","",""
"USC00205403","1945-11","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","10",",6","10",",6","1",",6","","","6",",6","","","","","","","","","","","","","","","","","19451122",",,6","19451112",",,6","","","","","","","203",",,6,22,","32.5",",,6,12,","","","","","","","128.0",",,,6","514",",,,6","","","","","",""
"USC00205403","1945-12","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","8","1,6","7","1,6","0","1,6","","","8",",6","","","","","","","","","","","","","","","","","19451225",",,6","19451225",",1,6","","","","","","","203",",,6,25,","19.1","1,,6,25,","","","","","","","65.3","1,,,6","710",",,,6","","","","","",""
"USC00205403","1946-01","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","11","2,6","11","2,6","0","2,6","","","10",",6","","","","","","","","","","","","","","","","","19460125","+,,6","19460105",",2,6","","","","","","","102",",,6,25,+","18.8","2,,6,05,","","","","","","","73.7","2,,,6","635",",,,6","","","","","",""
