"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00133632","1900-01","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","2",",6","1",",6","0",",6","","","0",",6","4",",6","31",",6","9",",6","0",",6","0",",6","","","19000128",",,6","","","19000117",",,6","","","19000109",",,6","19000122",",,6","-24.4",",6,28,","","","8",",,6,17,","8.1",",,6,09,","11.1",",6,22,","2015.3","6","670.9",",6","8.9",",,,6","8",",,,6","-3.31",",6","2.27",",,,6","-8.89",",,,6","",""
"USC00133632","1900-02","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","5",",6","4",",6","0",",6","","","4",",6","11",",6","28",",6","18",",6","0",",6","0",",6","","","19000215",",,6","","","19000214",",,6","","","19000214",",,6","19000211","+,,6","-30.6",",6,15,","","","163",",,6,14,","16.3",",,6,14,","6.1",",6,11,+","2795.6","6","780.3",",6","37.8",",,,6","378",",,,6","-9.54",",6","-3.08",",,,6","-16.00",",,,6","",""
"USC00133632","1900-03","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","7",",6","5",",6","0",",6","","","0",",6","2",",6","27",",6","5",",6","1",",6","0",",6","","","19000316",",,6","","","19000314",",,6","","","19000328",",,6","19000312",",,6","-21.7",",6,16,","","","8",",,6,14,","23.1",",,6,28,","22.2",",6,12,","3355.3","6","559.7",",6","50.5",",,,6","8",",,,6","0.28",",6","6.62",",,,6","-6.06",",,,6","",""
"USC00133632","1900-04","41.6452","-95.3339","387.1","HARLAN, IA US","2.5","6","2.5",",6","12",",6","8",",6","2",",6","","","0",",6","0",",6","11",",6","0",",6","13",",6","0",",6","","","19000411",",,6","","","19000412","+,,6","","","19000424",",,6","19000427",",,6","-5.0",",6,11,","","","0",",T,6,12,+","34.3",",,6,24,","27.2",",6,27,","3566.8","6","211.5",",6","118.7",",,,6","0",",T,,6","11.37",",6","18.40",",,,6","4.33",",,,6","",""
"USC00133632","1900-05","41.6452","-95.3339","387.1","HARLAN, IA US","51.0","6","48.5",",6","11",",6","6",",6","0",",6","","","","","0",",6","1",",6","0",",6","23",",6","0",",6","","","19000503",",,6","","","","","","","19000530",",,6","19000526",",,6","-2.8",",6,03,","","","","","15.7",",,6,30,","31.7",",6,26,","3640.7","6","73.9",",6","78.6",",,,6","","","17.51",",6","24.71",",,,6","10.32",",,,6","",""
"USC00133632","1900-06","41.6452","-95.3339","387.1","HARLAN, IA US","136.4","6","85.4",",6","7",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","7",",6","","","19000614",",,6","","","","","","","19000610",",,6","19000626","+,,6","6.7",",6,14,","","","","","20.3",",,6,10,","35.0",",6,26,+","3649.2","6","8.5",",6","48.1",",,,6","","","20.90",",6","28.78",",,,6","13.01",",,,6","",""
"USC00133632","1900-07","41.6452","-95.3339","387.1","HARLAN, IA US","277.8","6","141.4",",6","12",",6","8",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","19000721",",,6","","","","","","","19000706",",,6","19000706",",,6","10.0",",6,21,","","","","","90.2",",,6,06,","36.7",",6,06,","0.3","6","0.3",",6","211.6",",,,6","","","22.89",",6","29.92",",,,6","15.85",",,,6","",""
"USC00133632","1900-08","41.6452","-95.3339","387.1","HARLAN, IA US","445.9","6","168.1","2,6","7",",6","6",",6","5",",6","","","","","0","1,6","0","1,6","0","1,6","30","1,6","16","1,6","","","19000826",",1,6","","","","","","","19000824",",,6","19000814",",1,6","13.3","1,6,26,","","","","","68.6",",,6,24,","34.4","1,6,14,","0.3","6","0.0","1,6","202.8",",,,6","","","24.23","2,6","31.24","1,,,6","17.22","1,,,6","",""
"USC00133632","1900-09","41.6452","-95.3339","387.1","HARLAN, IA US","508.1","6","62.2",",6","9",",6","5",",6","1",",6","","","","","0",",6","1",",6","0",",6","21",",6","3",",6","","","19000917",",,6","","","","","","","19000911",",,6","19000908","+,,6","-1.1",",6,17,","","","","","27.4",",,6,11,","33.3",",6,08,+","85.0","6","84.7",",6","99.3",",,,6","","","17.58",",6","24.17",",,,6","11.00",",,,6","",""
"USC00133632","1900-10","41.6452","-95.3339","387.1","HARLAN, IA US","528.8","6","20.7",",6","10",",6","7",",6","2",",6","","","0",",6","0",",6","3",",6","0",",6","18",",6","0",",6","","","19001017",",,6","","","19001031","+,,6","","","19001031",",,6","19001005","+,,6","-2.8",",6,17,","","","0",",T,6,31,+","27.9",",,6,31,","29.4",",6,05,+","223.8","6","138.8",",6","109.7",",,,6","0",",T,,6","14.52",",6","21.31",",,,6","7.74",",,,6","",""
"USC00133632","1900-11","41.6452","-95.3339","387.1","HARLAN, IA US","528.8","6","0.0",",6","7",",6","1",",6","0",",6","","","1",",6","0",",6","26",",6","3",",6","0",",6","0",",6","","","19001121",",,6","","","19001124",",,6","","","19001124",",,6","19001103",",,6","-14.4",",6,21,","","","91",",,6,24,","9.1",",,6,24,","19.4",",6,03,","749.8","6","526.0",",6","14.2",",,,6","119",",,,6","0.80",",6","6.02",",,,6","-4.42",",,,6","",""
"USC00133632","1900-12","41.6452","-95.3339","387.1","HARLAN, IA US","","","","","8",",6","4",",6","0",",6","","","2",",6","1",",6","31",",6","","","","","","","","","19001231",",,6","","","19001231",",,6","","","19001231",",,6","","","-20.0",",6,31,","","","38",",,6,31,","3.8",",,6,31,","","","","","","","17.0",",,,6","99",",,,6","","","","","-8.24",",,,6","",""
"USC00133632","1901-01","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","6","1,6","1","1,6","0","1,6","","","1","1,6","3",",6","31",",6","15",",6","0",",6","0",",6","","","19010101",",,6","","","19010109",",1,6","","","19010109",",1,6","19010120",",,6","-22.8",",6,01,","","","43","1,,6,09,","4.3","1,,6,09,","10.0",",6,20,","","","714.8",",6","9.7","1,,,6","79","1,,,6","-4.72",",6","1.04",",,,6","-10.49",",,,6","",""
"USC00133632","1901-02","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","6",",6","3",",6","0",",6","","","3",",6","5",",6","28",",6","18",",6","0",",6","0",",6","","","19010210",",,6","","","19010208",",,6","","","19010208",",,6","19010217",",,6","-23.3",",6,10,","","","165",",,6,08,","16.5",",,6,08,","6.7",",6,17,","","","713.2",",6","26.7",",,,6","262",",,,6","-7.14",",6","-1.43",",,,6","-12.85",",,,6","",""
"USC00133632","1901-03","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0","1,6","10",",6","8",",6","1",",6","","","6",",6","0",",6","25",",6","4","1,6","0","1,6","0","1,6","","","19010305",",,6","","","19010319",",,6","","","19010319",",,6","19010317",",1,6","-15.6",",6,05,","","","305",",,6,19,","30.5",",,6,19,","20.0","1,6,17,","","","504.5","1,6","82.9",",,,6","745",",,,6","1.56","1,6","7.70","1,,,6","-4.57",",,,6","",""
"USC00133632","1901-04","41.6452","-95.3339","387.1","HARLAN, IA US","11.7","6","11.7",",6","8",",6","4",",6","0",",6","","","1",",6","0",",6","12",",6","0",",6","10",",6","0",",6","","","19010418",",,6","","","19010402",",,6","","","19010416",",,6","19010429","+,,6","-5.0",",6,18,","","","76",",,6,02,","23.1",",,6,16,","30.6",",6,29,+","","","266.1",",6","50.0",",,,6","76",",,,6","9.86",",6","17.06",",,,6","2.65",",,,6","",""
"USC00133632","1901-05","41.6452","-95.3339","387.1","HARLAN, IA US","37.5","6","25.8",",6","9",",6","5",",6","0",",6","","","","","0",",6","2",",6","0",",6","23",",6","2",",6","","","19010513",",,6","","","","","","","19010505",",,6","19010518",",,6","-1.1",",6,13,","","","","","20.1",",,6,05,","32.8",",6,18,","","","99.5",",6","45.1",",,,6","","","15.96",",6","24.05",",,,6","7.87",",,,6","",""
"USC00133632","1901-06","41.6452","-95.3339","387.1","HARLAN, IA US","183.1","6","145.6","1,6","11",",6","8",",6","2",",6","","","","","0",",6","0",",6","0","1,6","28","1,6","13","1,6","","","19010607",",,6","","","","","","","19010610",",,6","19010627",",1,6","2.8",",6,07,","","","","","50.8",",,6,10,","37.8","1,6,27,","","","15.2","1,6","185.1",",,,6","","","22.86","1,6","31.06","1,,,6","14.67",",,,6","",""
"USC00133632","1901-07","41.6452","-95.3339","387.1","HARLAN, IA US","481.9","6","298.8",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","28",",6","","","19010706",",,6","","","","","","","19010728",",,6","19010722",",,6","11.7",",6,06,","","","","","15.7",",,6,28,","43.9",",6,22,","0.0","6","0.0",",6","19.3",",,,6","","","27.97",",6","37.56",",,,6","18.38",",,,6","",""
"USC00133632","1901-08","41.6452","-95.3339","387.1","HARLAN, IA US","635.1","6","153.2",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","19010823",",,6","","","","","","","19010809",",,6","19010801",",,6","10.0",",6,23,","","","","","13.7",",,6,09,","36.7",",6,01,","0.0","6","0.0",",6","20.6",",,,6","","","23.28",",6","31.67",",,,6","14.88",",,,6","",""
"USC00133632","1901-09","41.6452","-95.3339","387.1","HARLAN, IA US","674.2","6","39.1",",6","10",",6","9",",6","3",",6","","","","","0",",6","2",",6","0",",6","20",",6","1",",6","","","19010918",",,6","","","","","","","19010911",",,6","19010905",",,6","-2.2",",6,18,","","","","","51.8",",,6,11,","33.3",",6,05,","81.4","6","81.4",",6","203.8",",,,6","","","16.92",",6","23.57",",,,6","10.28",",,,6","",""
"USC00133632","1901-10","41.6452","-95.3339","387.1","HARLAN, IA US","675.3","6","1.1",",6","8",",6","6",",6","2",",6","","","","","0",",6","3",",6","0",",6","11",",6","0",",6","","","19011004",",,6","","","","","","","19011031",",,6","19011019",",,6","-3.9",",6,04,","","","","","34.5",",,6,31,","30.0",",6,19,","277.0","6","195.6",",6","82.4",",,,6","","","12.06",",6","18.90",",,,6","5.22",",,,6","",""
"USC00133632","1901-11","41.6452","-95.3339","387.1","HARLAN, IA US","675.3","6","0.0",",6","3",",6","2",",6","0",",6","","","1",",6","0",",6","27",",6","1",",6","0",",6","0",",6","","","19011116",",,6","","","19011103",",,6","","","19011103",",,6","19011102","+,,6","-11.1",",6,16,","","","25",",,6,03,","8.1",",,6,03,","17.2",",6,02,+","765.4","6","488.4",",6","17.0",",,,6","38",",,,6","2.05",",6","8.67",",,,6","-4.57",",,,6","",""
"USC00133632","1901-12","41.6452","-95.3339","387.1","HARLAN, IA US","675.3","6","0.0",",6","5",",6","3",",6","0",",6","","","3",",6","8",",6","31",",6","14",",6","0",",6","0",",6","","","19011215","+,,6","","","19011205",",,6","","","19011205",",,6","19011201",",,6","-30.0",",6,15,+","","","89",",,6,05,","8.9",",,6,05,","8.3",",6,01,","1546.5","6","781.1",",6","22.9",",,,6","229",",,,6","-6.86",",6","-1.97",",,,6","-11.76",",,,6","",""
"USC00133632","1902-01","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","5","3,6","4","3,6","0","3,6","","","4",",6","5",",6","31",",6","12",",6","0",",6","0",",6","","","19020127",",,6","","","19020125",",,6","","","19020125",",3,6","19020108",",,6","-30.0",",6,27,","","","203",",,6,25,","20.3","3,,6,25,","12.2",",6,08,","2279.7","6","733.2",",6","42.4","3,,,6","445",",,,6","-5.32",",6","0.71",",,,6","-11.35",",,,6","",""
"USC00133632","1902-02","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","1",",6","10",",6","26",",6","18",",6","0",",6","0",",6","","","19020204",",,6","","","19020211",",,6","","","19020211",",,6","19020226",",,6","-26.1",",6,04,","","","51",",,6,11,","3.8",",,6,11,","11.7",",6,26,","3014.5","6","734.8",",6","3.8",",,,6","51",",,,6","-7.91",",6","-2.07",",,,6","-13.75",",,,6","",""
"USC00133632","1902-03","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","8",",6","5",",6","0",",6","","","0",",6","1",",6","17",",6","4",",6","1",",6","0",",6","","","19020317",",,6","","","19020331","+,,6","","","19020310",",,6","19020325",",,6","-17.8",",6,17,","","","0",",T,6,31,+","23.1",",,6,10,","21.7",",6,25,","3458.9","6","444.4",",6","51.0",",,,6","0",",T,,6","4.00",",6","9.46",",,,6","-1.47",",,,6","",""
"USC00133632","1902-04","41.6452","-95.3339","387.1","HARLAN, IA US","5.5","6","5.5",",6","6",",6","3",",6","0",",6","","","0",",6","0",",6","12",",6","0",",6","8",",6","0",",6","","","19020407",",,6","","","19020423","+,,6","","","19020426",",,6","19020420",",,6","-7.8",",6,07,","","","0",",T,6,23,+","10.4",",,6,26,","30.6",",6,20,","3735.8","6","276.9",",6","24.4",",,,6","0",",T,,6","9.29",",6","17.05",",,,6","1.53",",,,6","",""
"USC00133632","1902-05","41.6452","-95.3339","387.1","HARLAN, IA US","46.6","6","41.1",",6","14",",6","11",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","19020507",",,6","","","","","","","19020517",",,6","19020512",",,6","2.8",",6,07,","","","","","13.5",",,6,17,","31.1",",6,12,","3793.7","6","57.9",",6","84.1",",,,6","","","17.79",",6","24.44",",,,6","11.14",",,,6","",""
"USC00133632","1902-06","41.6452","-95.3339","387.1","HARLAN, IA US","107.8","6","61.2",",6","17",",6","12",",6","2",",6","","","","","0",",6","0",",6","0",",6","23",",6","2",",6","","","19020622",",,6","","","","","","","19020605",",,6","19020614","+,,6","4.4",",6,22,","","","","","76.2",",,6,05,","32.8",",6,14,+","3840.1","6","46.4",",6","200.1",",,,6","","","18.83",",6","25.40",",,,6","12.25",",,,6","",""
"USC00133632","1902-07","41.6452","-95.3339","387.1","HARLAN, IA US","256.2","6","148.4",",6","14",",6","11",",6","5",",6","","","","","0",",6","0",",6","0",",6","31",",6","9",",6","","","19020710",",,6","","","","","","","19020708",",,6","19020717",",,6","10.0",",6,10,","","","","","86.9",",,6,08,","35.0",",6,17,","0.3","6","0.3",",6","321.0",",,,6","","","23.11",",6","30.02",",,,6","16.20",",,,6","",""
"USC00133632","1902-08","41.6452","-95.3339","387.1","HARLAN, IA US","340.1","6","83.9","1,6","12",",6","7",",6","1",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","1","1,6","","","19020811",",,6","","","","","","","19020825",",,6","19020802",",1,6","5.0",",6,11,","","","","","30.7",",,6,25,","34.4","1,6,02,","7.8","6","7.5","1,6","84.4",",,,6","","","20.91","1,6","26.79","1,,,6","15.02",",,,6","",""
"USC00133632","1902-09","41.6452","-95.3339","387.1","HARLAN, IA US","342.4","6","2.3",",6","10",",6","8",",6","1",",6","","","","","0",",6","3",",6","0",",6","15",",6","0",",6","","","19020913",",,6","","","","","","","19020923",",,6","19020907",",,6","-2.8",",6,13,","","","","","69.6",",,6,23,","28.3",",6,07,","120.8","6","113.0",",6","143.1",",,,6","","","14.64",",6","21.06",",,,6","8.22",",,,6","",""
"USC00133632","1902-10","41.6452","-95.3339","387.1","HARLAN, IA US","344.6","6","2.2",",6","6",",6","5",",6","1",",6","","","0",",6","0",",6","4",",6","0",",6","11",",6","0",",6","","","19021028","+,,6","","","19021013",",,6","","","19021012",",,6","19021022",",,6","-4.4",",6,28,+","","","0",",T,6,13,","25.4",",,6,12,","26.1",",6,22,","338.0","6","217.2",",6","57.2",",,,6","0",",T,,6","11.40",",6","18.17",",,,6","4.62",",,,6","",""
"USC00133632","1902-11","41.6452","-95.3339","387.1","HARLAN, IA US","344.6","6","0.0",",6","8","1,6","5","1,6","0","1,6","","","1",",6","0",",6","21",",6","1",",6","1",",6","0",",6","","","19021130",",,6","","","19021129",",,6","","","19021114",",1,6","19021101",",,6","-9.4",",6,30,","","","25",",,6,29,","19.1","1,,6,14,","22.2",",6,01,","788.3","6","450.3",",6","36.9","1,,,6","25",",,,6","3.32",",6","8.11",",,,6","-1.47",",,,6","",""
"USC00133632","1902-12","41.6452","-95.3339","387.1","HARLAN, IA US","344.6","6","0.0",",6","9",",6","7",",6","0",",6","","","5",",6","9",",6","31",",6","24",",6","0",",6","0",",6","","","19021226",",,6","","","19021206",",,6","","","19021202",",,6","19021201",",,6","-24.4",",6,26,","","","102",",,6,06,","19.8",",,6,02,","8.9",",6,01,","1588.9","6","800.6",",6","68.4",",,,6","362",",,,6","-7.49",",6","-2.63",",,,6","-12.35",",,,6","",""
"USC00133632","1903-01","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","3",",6","0",",6","0",",6","","","0",",6","3",",6","31",",6","12",",6","0",",6","0",",6","","","19030112",",,6","","","19030110",",,6","","","19030111","+,,6","19030131",",,6","-21.1",",6,12,","","","5",",,6,10,","0.5",",,6,11,+","8.3",",6,31,","2301.4","6","712.5",",6","1.3",",,,6","5",",,,6","-4.65",",6","0.56",",,,6","-9.86",",,,6","",""
"USC00133632","1903-02","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","7",",6","4",",6","0",",6","","","3",",6","8",",6","28",",6","15",",6","0",",6","0",",6","","","19030218","+,,6","","","19030203",",,6","","","19030203",",,6","19030222","+,,6","-27.8",",6,18,+","","","140",",,6,03,","13.7",",,6,03,","6.1",",6,22,+","3031.0","6","729.6",",6","32.4",",,,6","230",",,,6","-7.72",",6","-1.58",",,,6","-13.87",",,,6","",""
"USC00133632","1903-03","41.6452","-95.3339","387.1","HARLAN, IA US","0.0","6","0.0",",6","7",",6","3",",6","0",",6","","","1",",6","0",",6","26",",6","1",",6","2",",6","0",",6","","","19030301",",,6","","","19030327",",,6","","","19030327",",,6","19030317",",,6","-12.2",",6,01,","","","51",",,6,27,","7.9",",,6,27,","22.8",",6,17,","3498.0","6","467.0",",6","21.1",",,,6","66",",,,6","3.27",",6","9.19",",,,6","-2.66",",,,6","",""
"USC00133632","1903-04","41.6452","-95.3339","387.1","HARLAN, IA US","0.6","6","0.6",",6","5",",6","4",",6","1",",6","","","0",",6","0",",6","12",",6","0",",6","6",",6","0",",6","","","19030404",",,6","","","19030429",",,6","","","19030429",",,6","19030411",",,6","-4.4",",6,04,","","","0",",T,6,29,","34.5",",,6,29,","28.3",",6,11,","3753.4","6","255.4",",6","58.9",",,,6","0",",T,,6","9.84",",6","17.03",",,,6","2.65",",,,6","",""
"USC00133632","1903-05","41.6452","-95.3339","387.1","HARLAN, IA US","19.6","6","19.0",",6","18",",6","15",",6","3",",6","","","","","0",",6","2",",6","0",",6","22",",6","0",",6","","","19030501",",,6","","","","","","","19030529",",,6","19030528","+,,6","-3.3",",6,01,","","","","","45.7",",,6,29,","28.3",",6,28,+","3836.2","6","82.8",",6","264.7",",,,6","","","16.27",",6","22.68",",,,6","9.87",",,,6","",""
"USC00133632","1903-06","41.6452","-95.3339","387.1","HARLAN, IA US","61.8","6","42.2",",6","13",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","2",",6","","","19030611",",,6","","","","","","","19030621",",,6","19030630",",,6","2.8",",6,11,","","","","","21.1",",,6,21,","32.8",",6,30,","3878.5","6","42.3",",6","71.9",",,,6","","","18.33",",6","25.42",",,,6","11.24",",,,6","",""
"USC00133632","1903-07","41.6452","-95.3339","387.1","HARLAN, IA US","210.4","6","148.6",",6","10",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","19030731",",,6","","","","","","","19030717",",,6","19030709",",,6","7.8",",6,31,","","","","","57.9",",,6,17,","35.0",",6,09,","5.5","6","5.5",",6","128.1",",,,6","","","22.95",",6","29.76",",,,6","16.14",",,,6","",""
"USC00133632","1903-08","41.6452","-95.3339","387.1","HARLAN, IA US","298.3","6","87.9",",6","13",",6","10",",6","2",",6","","","","","0",",6","0",",6","0",",6","29",",6","2",",6","","","19030831",",,6","","","","","","","19030826",",,6","19030823",",,6","6.7",",6,31,","","","","","75.2",",,6,26,","33.3",",6,23,","21.6","6","16.1",",6","238.7",",,,6","","","20.65",",6","26.99",",,,6","14.30",",,,6","",""
"USC00133632","1903-09","41.6452","-95.3339","387.1","HARLAN, IA US","316.1","6","17.8",",6","10",",6","4",",6","0",",6","","","","","0",",6","1",",6","0",",6","18",",6","0",",6","","","19030916",",,6","","","","","","","19030912",",,6","19030906","+,,6","-0.6",",6,16,","","","","","12.7",",,6,12,","28.9",",6,06,+","133.3","6","111.7",",6","48.4",",,,6","","","15.20",",6","21.65",",,,6","8.76",",,,6","",""
