"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ARM00087548","1968-01","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","5,S","0","5,S","0","5,S","26","5,S","17","5,S","19680103",",5,S","","","19680118",",5,S","6.1","5,S,03,","","","37.2","5,S,18,","","","23.79","9,S","32.40","5,,,S","15.19","5,,,S"
"ARM00087548","1968-04","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","4,S","0","4,S","","","","","","","19680421",",4,S","","","","","1.1","4,S,21,","","","","","","","","","","","6.61","4,,,S"
"ARM00087548","1968-05","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","2,S","10","2,S","","","","","","","19680522",",2,S","","","","","-3.9","2,S,22,","","","","","","","","","","","2.89","2,,,S"
"ARM00087548","1968-06","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","2,S","1","2,S","","","","","","","19680606",",2,S","","","","","0.0","2,S,06,","","","","","","","","","","","5.58","2,,,S"
"ARM00087548","1968-07","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","2,S","5","2,S","0","4,S","4","4,S","0","4,S","19680705",",2,S","","","19680728",",4,S","-7.2","2,S,05,","","","25.0","4,S,28,","","","12.08","6,S","17.70","4,,,S","6.46","2,,,S"
"ARM00087548","1968-08","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","3,S","3","3,S","","","","","","","19680809",",3,S","","","","","-2.2","3,S,09,","","","","","","","","","","","6.05","3,,,S"
"ARM00087548","1968-09","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","4,S","4","4,S","","","","","","","19680902",",4,S","","","","","-1.1","4,S,02,","","","","","","","","","","","6.50","4,,,S"
"ARM00087548","1968-11","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","3,S","0","3,S","","","","","","","19681111",",3,S","","","","","7.2","3,S,11,","","","","","","","","","","","14.09","3,,,S"
"ARM00087548","1968-12","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","5,S","0","5,S","","","","","","","19681216",",5,S","","","","","8.9","5,S,16,","","","","","","","","","","","14.32","5,,,S"
"ARM00087548","1973-01","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","3,","0","3,S","","","","","","","19730125","+,3,S","","","","","9.0","3,S,25,+","","","","","","","","","","","15.46","3,,,S"
"ARM00087548","1973-04","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","4,S","0","4,S","","","","","","","19730408",",4,S","","","","","1.0","4,S,08,","","","","","","","","","","","10.31","4,,,S"
"ARM00087548","1973-06","-34.546","-60.931","79.9","JUNIN, AR","7","1,S","3","1,S","1","1,S","","","","","","","","","","","","","19730609",",1,S","","","","","51.1","1,,S,09,","","","68.7","1,,,S","","","","","",""
"ARM00087548","1973-07","-34.546","-60.931","79.9","JUNIN, AR","7","5,S","4","5,S","0","5,S","","","","","","","","","","","","","19730717",",5,S","","","","","9.9","5,,S,17,","","","29.1","5,,,S","","","","","",""
"ARM00087548","1973-08","-34.546","-60.931","79.9","JUNIN, AR","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","19730825",",4,S","","","","","3.0","4,,S,25,","","","3.0","4,,,S","","","","","",""
"ARM00087548","1973-09","-34.546","-60.931","79.9","JUNIN, AR","1","5,S","1","5,S","0","5,S","0","5,","5","5,S","","","","","","","19730913",",5,S","19730929",",5,S","","","-3.0","5,S,13,","7.1","5,,S,29,","","","7.1","5,,,S","","","","","4.20","5,,,S"
"ARM00087548","1973-10","-34.546","-60.931","79.9","JUNIN, AR","7","2,S","4","2,S","2","2,S","0","5,","0","5,S","","","","","","","19731024","+,5,S","19731010",",2,S","","","4.0","5,S,24,+","33.0","2,,S,10,","","","91.2","2,,,S","","","","","9.69","5,,,S"
"ARM00087548","1973-11","-34.546","-60.931","79.9","JUNIN, AR","7","3,S","3","3,S","0","3,S","0","5,","0","5,S","","","","","","","19731103",",5,S","19731122",",3,S","","","4.0","5,S,03,","14.0","3,,S,22,","","","36.5","3,,,S","","","","","10.68","5,,,S"
"ARM00087548","1973-12","-34.546","-60.931","79.9","JUNIN, AR","6","4,S","2","4,S","0","4,S","","","","","","","","","","","","","19731207",",4,S","","","","","16.0","4,,S,07,","","","27.1","4,,,S","","","","","",""
"ARM00087548","1974-01","-34.546","-60.931","79.9","JUNIN, AR","6","5,S","5","5,S","3","5,S","","","","","","","","","","","","","19740102",",5,S","","","","","59.9","5,,S,02,","","","198.1","5,,,S","","","","","",""
"ARM00087548","1974-02","-34.546","-60.931","79.9","JUNIN, AR","8","3,S","6","3,S","2","3,S","","","","","","","","","","","","","19740203",",3,S","","","","","48.0","3,,S,03,","","","131.6","3,,,S","","","","","",""
"ARM00087548","1974-03","-34.546","-60.931","79.9","JUNIN, AR","4","1,S","4","1,S","1","1,S","0","2,S","0","2,S","","","","","","","19740316",",2,S","19740302",",1,S","","","4.0","2,S,16,","26.9","1,,S,02,","","","64.0","1,,,S","","","","","13.69","2,,,S"
"ARM00087548","1974-04","-34.546","-60.931","79.9","JUNIN, AR","1","5,S","1","5,S","0","5,S","","","","","","","","","","","","","19740421",",5,S","","","","","3.0","5,,S,21,","","","3.0","5,,,S","","","","","",""
"ARM00087548","1974-05","-34.546","-60.931","79.9","JUNIN, AR","11","2,S","5","2,S","1","2,S","0","5,S","0","5,S","","","","","","","19740502",",5,S","19740511",",2,S","","","1.0","5,S,02,","36.1","2,,S,11,","","","67.0","2,,,S","","","","","8.31","5,,,S"
"ARM00087548","1974-06","-34.546","-60.931","79.9","JUNIN, AR","5","2,S","3","2,S","0","2,S","0","4,","10","4,S","","","","","","","19740613",",4,S","19740629",",2,S","","","-4.0","4,S,13,","13.0","2,,S,29,","","","30.0","2,,,S","","","","","2.85","4,,,S"
"ARM00087548","1974-07","-34.546","-60.931","79.9","JUNIN, AR","8",",S","4",",S","0",",S","0","3,","6","3,S","","","","","","","19740725","+,3,S","19740705",",,S","","","-2.0","3,S,25,+","9.9",",,S,05,","","","27.3",",,,S","","","","","6.25","3,,,S"
"ARM00087548","1974-08","-34.546","-60.931","79.9","JUNIN, AR","5","1,S","2","1,S","1","1,S","0","4,","8","4,S","","","","","","","19740818",",4,S","19740828",",1,S","","","-5.0","4,S,18,","30.0","1,,S,28,","","","48.3","1,,,S","","","","","2.93","4,,,S"
"ARM00087548","1974-09","-34.546","-60.931","79.9","JUNIN, AR","5","3,S","4","3,S","0","3,S","0","5,","6","5,S","","","","","","","19740903",",5,S","19740924",",3,S","","","-4.0","5,S,03,","11.9","3,,S,24,","","","27.0","3,,,S","","","","","4.88","5,,,S"
"ARM00087548","1974-10","-34.546","-60.931","79.9","JUNIN, AR","7","3,S","4","3,S","0","3,S","0","2,","0","2,S","","","","","","","19741025","+,2,S","19741024",",3,S","","","2.0","2,S,25,+","23.9","3,,S,24,","","","53.4","3,,,S","","","","","8.17","2,,,S"
"ARM00087548","1974-11","-34.546","-60.931","79.9","JUNIN, AR","6","1,S","4","1,S","0","1,S","0","3,","0","3,S","","","","","","","19741105",",3,S","19741124","+,1,S","","","3.0","3,S,05,","6.1","1,,S,24,+","","","20.6","1,,,S","","","","","10.59","3,,,S"
"ARM00087548","1974-12","-34.546","-60.931","79.9","JUNIN, AR","4","4,S","3","4,S","1","4,S","0","4,","0","4,S","","","","","","","19741210",",4,S","19741211",",4,S","","","6.0","4,S,10,","26.9","4,,S,11,","","","55.9","4,,,S","","","","","12.56","4,,,S"
"ARM00087548","1975-08","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","4,S","4","4,S","","","","","","","19750830","+,4,S","","","","","0.0","4,S,30,+","","","","","","","","","","","3.78","4,,,S"
"ARM00087548","1975-09","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","5,","1","5,S","","","","","","","19750907",",5,S","","","","","0.0","5,S,07,","","","","","","","","","","","6.48","5,,,S"
"ARM00087548","1975-10","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","2,","0","2,S","","","","","","","19751019","+,2,S","","","","","1.0","2,S,19,+","","","","","","","","","","","7.17","2,,,S"
"ARM00087548","1975-12","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","2,","0","2,S","","","","","","","19751209",",2,S","","","","","4.0","2,S,09,","","","","","","","","","","","13.17","2,,,S"
"ARM00087548","1976-01","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","5,","0","5,S","","","","","","","19760120",",5,S","","","","","9.0","5,S,20,","","","","","","","","","","","16.08","5,,,S"
"ARM00087548","1976-02","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","2,","0","2,S","","","","","","","19760206",",2,S","","","","","10.0","2,S,06,","","","","","","","","","","","15.74","2,,,S"
"ARM00087548","1976-07","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","5,","12","5,S","","","","","","","19760709",",5,S","","","","","-7.0","5,S,09,","","","","","","","","","","","2.58","5,,,S"
"ARM00087548","1976-09","-34.546","-60.931","79.9","JUNIN, AR","","","","","","","0","2,","5","2,S","","","","","","","19760909","+,2,S","","","","","-2.0","2,S,09,+","","","","","","","","","","","6.18","2,,,S"
"ARM00087548","1976-10","-34.546","-60.931","79.9","JUNIN, AR","9","3,S","7","3,S","3","3,S","0","5,","0","5,S","","","","","","","19761010",",5,S","19761004",",3,S","","","2.0","5,S,10,","52.1","3,,S,04,","","","146.1","3,,,S","","","","","9.19","5,,,S"
"ARM00087548","1976-11","-34.546","-60.931","79.9","JUNIN, AR","7","1,S","6","1,S","0","1,S","","","","","","","","","","","","","19761116",",1,S","","","","","15.0","1,,S,16,","","","46.8","1,,,S","","","","","",""
"ARM00087548","1976-12","-34.546","-60.931","79.9","JUNIN, AR","13","2,S","12","2,S","2","2,S","","","","","","","","","","","","","19761213",",2,S","","","","","70.1","2,,S,13,","","","217.2","2,,,S","","","","","",""
"ARM00087548","1977-01","-34.546","-60.931","79.9","JUNIN, AR","9","5,S","5","5,S","0","5,S","","","","","","","","","","","","","19770105",",5,S","","","","","22.1","5,,S,05,","","","84.6","5,,,S","","","","","",""
"ARM00087548","1977-02","-34.546","-60.931","79.9","JUNIN, AR","11","2,S","7","2,S","2","2,S","","","","","","","","","","","","","19770221",",2,S","","","","","54.1","2,,S,21,","","","133.2","2,,,S","","","","","",""
"ARM00087548","1977-03","-34.546","-60.931","79.9","JUNIN, AR","11","1,S","4","1,S","3","1,S","","","","","","","","","","","","","19770307",",1,S","","","","","34.0","1,,S,07,","","","119.5","1,,,S","","","","","",""
"ARM00087548","1977-04","-34.546","-60.931","79.9","JUNIN, AR","4","3,S","3","3,S","1","3,S","0","5,S","0","5,S","","","","","","","19770402",",5,S","19770407",",3,S","","","4.0","5,S,02,","36.1","3,,S,07,","","","49.0","3,,,S","","","","","10.40","5,,,S"
"ARM00087548","1977-05","-34.546","-60.931","79.9","JUNIN, AR","7","1,S","5","1,S","0","1,S","","","","","","","","","","","","","19770525",",1,S","","","","","15.0","1,,S,25,","","","42.7","1,,,S","","","","","",""
"ARM00087548","1977-06","-34.546","-60.931","79.9","JUNIN, AR","6","4,S","4","4,S","0","4,S","","","","","","","","","","","","","19770606",",4,S","","","","","21.1","4,,S,06,","","","39.9","4,,,S","","","","","",""
"ARM00087548","1977-07","-34.546","-60.931","79.9","JUNIN, AR","3","3,S","0","3,S","0","3,S","0","5,","6","5,S","","","","","","","19770704",",5,S","19770714",",3,S","","","-2.0","5,S,04,","2.0","3,,S,14,","","","4.0","3,,,S","","","","","4.92","5,,,S"
"ARM00087548","1977-08","-34.546","-60.931","79.9","JUNIN, AR","5","3,S","3","3,S","0","3,S","0","5,S","4","5,S","","","","","","","19770818","+,5,S","19770811",",3,S","","","0.0","5,S,18,+","14.0","3,,S,11,","","","27.4","3,,,S","","","","","4.46","5,,,S"
"ARM00087548","1977-09","-34.546","-60.931","79.9","JUNIN, AR","4","4,S","2","4,S","1","4,S","0","4,","1","4,S","","","","","","","19770901",",4,S","19770923",",4,S","","","-2.0","4,S,01,","27.9","4,,S,23,","","","46.9","4,,,S","","","","","8.12","4,,,S"
"ARM00087548","1977-10","-34.546","-60.931","79.9","JUNIN, AR","5","3,S","4","3,S","1","3,S","","","","","","","","","","","","","19771003",",3,S","","","","","34.0","3,,S,03,","","","64.2","3,,,S","","","","","",""
