"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"NOE00133411","1961-11","61.1142","10.6719","520.0","MESNA TYRIA, NO","2",",","19611130",",,E","220",",,E,30,"
"NOE00133411","1961-12","61.1142","10.6719","520.0","MESNA TYRIA, NO","31",",","19611231",",,E","630",",,E,31,"
"NOE00133411","1962-01","61.1142","10.6719","520.0","MESNA TYRIA, NO","31",",","19620122",",,E","770",",,E,22,"
"NOE00133411","1962-02","61.1142","10.6719","520.0","MESNA TYRIA, NO","28",",","19620216","+,,E","840",",,E,16,+"
"NOE00133411","1962-03","61.1142","10.6719","520.0","MESNA TYRIA, NO","31",",","19620331",",,E","900",",,E,31,"
"NOE00133411","1962-04","61.1142","10.6719","520.0","MESNA TYRIA, NO","30",",","19620404",",,E","1120",",,E,04,"
"NOE00133411","1962-05","61.1142","10.6719","520.0","MESNA TYRIA, NO","12",",","19620501",",,E","310",",,E,01,"
"NOE00133411","1962-06","61.1142","10.6719","520.0","MESNA TYRIA, NO","0",",","19620630","+,,E","0",",,E,30,+"
"NOE00133411","1962-07","61.1142","10.6719","520.0","MESNA TYRIA, NO","0",",","19620731","+,,E","0",",,E,31,+"
"NOE00133411","1962-08","61.1142","10.6719","520.0","MESNA TYRIA, NO","0",",","19620831","+,,E","0",",,E,31,+"
"NOE00133411","1962-09","61.1142","10.6719","520.0","MESNA TYRIA, NO","0",",","19620930","+,,E","0",",,E,30,+"
"NOE00133411","1962-10","61.1142","10.6719","520.0","MESNA TYRIA, NO","2",",","19621031",",,E","80",",,E,31,"
"NOE00133411","1962-11","61.1142","10.6719","520.0","MESNA TYRIA, NO","19",",","19621121","+,,E","190",",,E,21,+"
"NOE00133411","1962-12","61.1142","10.6719","520.0","MESNA TYRIA, NO","31",",","19621223","+,,E","680",",,E,23,+"
"NOE00133411","1963-01","61.1142","10.6719","520.0","MESNA TYRIA, NO","31",",","19630103","+,,E","510",",,E,03,+"
"NOE00133411","1963-02","61.1142","10.6719","520.0","MESNA TYRIA, NO","28",",","19630218","+,,E","540",",,E,18,+"
"NOE00133411","1963-03","61.1142","10.6719","520.0","MESNA TYRIA, NO","31",",","19630325",",,E","610",",,E,25,"
"NOE00133411","1963-04","61.1142","10.6719","520.0","MESNA TYRIA, NO","30",",","19630416",",,E","600",",,E,16,"
"NOE00133411","1963-05","61.1142","10.6719","520.0","MESNA TYRIA, NO","2",",","19630501",",,E","80",",,E,01,"
"NOE00133411","1963-06","61.1142","10.6719","520.0","MESNA TYRIA, NO","0",",","19630630","+,,E","0",",,E,30,+"
"NOE00133411","1963-07","61.1142","10.6719","520.0","MESNA TYRIA, NO","0",",","19630731","+,,E","0",",,E,31,+"
"NOE00133411","1963-08","61.1142","10.6719","520.0","MESNA TYRIA, NO","0",",","19630831","+,,E","0",",,E,31,+"
"NOE00133411","1963-09","61.1142","10.6719","520.0","MESNA TYRIA, NO","0",",","19630930","+,,E","0",",,E,30,+"
"NOE00133411","1963-10","61.1142","10.6719","520.0","MESNA TYRIA, NO","0",",","19631014","+,,E","10",",,E,14,+"
"NOE00133411","1963-11","61.1142","10.6719","520.0","MESNA TYRIA, NO","18",",","19631127",",,E","380",",,E,27,"
"NOE00133411","1963-12","61.1142","10.6719","520.0","MESNA TYRIA, NO","31",",","19631231",",,E","410",",,E,31,"
